id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.019,0.005,0.102,0.126
1,1,val3,7,0.745,0.003,0.102,0.850
2,1,val1,6,0.644,0.004,0.205,0.852
3,1,val1,5,0.543,0.004,0.306,0.852
4,1,val3,4,0.442,0.004,0.407,0.853
5,1,val1,3,0.342,0.004,0.508,0.853
6,1,val2,1,0.140,0.004,0.712,0.856
7,1,val1,2,0.241,0.004,0.611,0.857
8,1,val3,0,0.039,0.005,0.813,0.857
9,2,val2,6,0.664,0.003,0.203,0.871
10,2,val2,7,0.765,0.004,0.103,0.871
11,2,val3,4,0.462,0.004,0.411,0.877
12,2,val1,5,0.563,0.004,0.309,0.877
13,2,val2,3,0.362,0.003,0.512,0.877
14,2,val2,1,0.160,0.004,0.714,0.878
15,2,val2,2,0.261,0.004,0.613,0.878
16,2,val1,0,0.059,0.005,0.814,0.878
17,3,val1,7,0.784,0.003,0.102,0.889
18,3,val3,6,0.683,0.004,0.203,0.890
19,3,val1,4,0.482,0.003,0.407,0.892
20,3,val1,3,0.381,0.003,0.508,0.893
21,3,val2,5,0.583,0.004,0.306,0.893
22,3,val1,2,0.281,0.004,0.610,0.894
23,3,val2,1,0.180,0.004,0.711,0.895
24,3,val2,0,0.079,0.005,0.811,0.895
25,4,val2,6,0.704,0.003,0.205,0.912
26,4,val2,7,0.804,0.004,0.104,0.912
27,4,val3,4,0.502,0.003,0.407,0.913
28,4,val2,5,0.603,0.004,0.306,0.913
29,4,val2,3,0.402,0.003,0.513,0.918
30,4,val1,2,0.301,0.003,0.614,0.918
31,4,val3,1,0.200,0.004,0.715,0.918
32,4,val2,0,0.099,0.005,0.815,0.919
33,0,val3,8,0.825,0.004,0.103,0.932
34,0,val3,7,0.724,0.004,0.205,0.933
35,0,val1,5,0.522,0.004,0.407,0.933
36,0,val2,6,0.623,0.004,0.306,0.933
37,0,val1,4,0.422,0.004,0.512,0.937
38,0,val3,3,0.321,0.003,0.613,0.938
39,0,val1,2,0.220,0.003,0.714,0.938
40,0,val1,1,0.120,0.004,0.815,0.938
41,1,val2,17,1.751,0.004,0.103,1.857
42,1,val1,16,1.650,0.003,0.204,1.857
43,1,val1,14,1.449,0.004,0.406,1.858
44,1,val3,15,1.550,0.003,0.306,1.859
45,1,val1,13,1.348,0.004,0.515,1.866
46,1,val2,12,1.247,0.004,0.616,1.866
47,1,val3,11,1.146,0.004,0.717,1.867
48,1,val1,9,0.945,0.004,0.918,1.867
49,1,val3,10,1.045,0.004,0.818,1.867
50,1,val3,8,0.845,0.004,1.019,1.868
51,2,val3,16,1.672,0.004,0.204,1.880
52,2,val1,17,1.773,0.004,0.103,1.880
53,2,val2,14,1.471,0.004,0.407,1.882
54,2,val3,15,1.572,0.004,0.307,1.882
55,2,val3,12,1.269,0.004,0.609,1.882
56,2,val3,13,1.370,0.004,0.508,1.883
57,2,val2,11,1.169,0.004,0.716,1.888
58,2,val3,10,1.068,0.004,0.818,1.889
59,2,val3,8,0.865,0.004,1.020,1.889
60,2,val1,9,0.966,0.004,0.919,1.889
61,3,val2,17,1.790,0.003,0.102,1.895
62,3,val1,16,1.689,0.004,0.203,1.896
63,3,val2,15,1.589,0.004,0.307,1.900
64,3,val1,13,1.387,0.004,0.510,1.900
65,3,val2,14,1.488,0.003,0.409,1.900
66,3,val2,12,1.287,0.004,0.610,1.901
67,3,val2,11,1.186,0.003,0.711,1.901
68,3,val2,10,1.086,0.004,0.816,1.906
69,3,val3,8,0.884,0.004,1.018,1.906
70,3,val1,9,0.985,0.004,0.917,1.906
71,4,val2,16,1.712,0.003,0.205,1.920
72,4,val2,17,1.812,0.004,0.104,1.920
73,4,val1,15,1.611,0.004,0.306,1.921
74,4,val2,14,1.510,0.004,0.407,1.921
75,4,val2,13,1.410,0.004,0.510,1.923
76,4,val3,8,0.905,0.004,1.015,1.924
77,4,val3,12,1.309,0.004,0.612,1.925
78,4,val2,11,1.208,0.004,0.713,1.925
79,4,val2,10,1.107,0.004,0.814,1.926
80,4,val1,9,1.007,0.004,0.915,1.926
81,0,val1,17,1.731,0.004,0.203,1.938
82,0,val3,16,1.630,0.004,0.308,1.942
83,0,val1,15,1.529,0.004,0.410,1.943
84,0,val3,12,1.228,0.004,0.711,1.943
85,0,val1,14,1.429,0.004,0.511,1.943
86,0,val2,13,1.328,0.004,0.611,1.943
87,0,val1,11,1.127,0.004,0.815,1.946
88,0,val3,9,0.926,0.004,1.017,1.946
89,0,val3,10,1.026,0.004,0.916,1.947
90,0,val1,23,2.337,0.004,0.514,2.855
91,0,val2,18,1.831,0.004,1.021,2.856
92,0,val1,19,1.933,0.005,0.919,2.856
93,0,val3,22,2.236,0.004,0.616,2.856
94,0,val3,21,2.136,0.004,0.717,2.857
95,0,val3,20,2.035,0.004,0.818,2.857
96,1,val1,27,2.759,0.004,0.104,2.866
