id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val3,0,0.018,0.004,0.102,0.124
1,1,val2,5,0.542,0.003,0.305,0.849
2,1,val2,6,0.643,0.003,0.204,0.850
3,1,val1,7,0.744,0.003,0.103,0.851
4,1,val1,4,0.441,0.003,0.411,0.856
5,1,val2,3,0.340,0.003,0.513,0.856
6,1,val1,2,0.240,0.003,0.613,0.856
7,1,val2,1,0.139,0.003,0.715,0.856
8,1,val2,0,0.038,0.004,0.815,0.857
9,2,val2,7,0.762,0.003,0.103,0.868
10,2,val3,5,0.561,0.003,0.305,0.868
11,2,val1,6,0.662,0.003,0.203,0.869
12,2,val3,4,0.460,0.003,0.411,0.875
13,2,val1,3,0.359,0.003,0.513,0.875
14,2,val2,1,0.158,0.003,0.714,0.875
15,2,val1,2,0.259,0.003,0.614,0.875
16,2,val2,0,0.058,0.004,0.814,0.876
17,3,val1,7,0.782,0.003,0.102,0.887
18,3,val3,6,0.681,0.003,0.204,0.888
19,3,val1,5,0.581,0.003,0.304,0.888
20,3,val3,4,0.481,0.003,0.412,0.896
21,3,val1,3,0.380,0.003,0.514,0.896
22,3,val2,1,0.178,0.003,0.715,0.896
23,3,val1,0,0.078,0.004,0.815,0.897
24,3,val3,2,0.279,0.003,0.615,0.897
25,4,val3,7,0.802,0.003,0.103,0.907
26,4,val1,6,0.701,0.003,0.204,0.908
27,4,val3,5,0.601,0.003,0.304,0.908
28,4,val2,4,0.500,0.003,0.412,0.915
29,4,val3,1,0.198,0.003,0.714,0.916
30,4,val2,3,0.399,0.003,0.513,0.916
31,4,val2,2,0.299,0.003,0.614,0.916
32,4,val2,0,0.098,0.004,0.815,0.916
33,0,val1,8,0.823,0.003,0.102,0.928
34,0,val1,7,0.722,0.003,0.203,0.928
35,0,val1,6,0.622,0.003,0.307,0.932
36,0,val3,5,0.521,0.003,0.408,0.932
37,0,val1,4,0.421,0.003,0.508,0.932
38,0,val1,3,0.320,0.003,0.611,0.935
39,0,val2,1,0.119,0.003,0.814,0.935
40,0,val2,2,0.219,0.003,0.713,0.935
41,0,val2,12,1.225,0.003,0.614,1.842
42,0,val3,11,1.124,0.003,0.715,1.843
43,0,val1,10,1.024,0.003,0.816,1.843
44,0,val2,9,0.923,0.004,0.916,1.843
45,1,val1,17,1.751,0.003,0.103,1.856
46,1,val1,16,1.649,0.003,0.204,1.856
47,1,val3,15,1.549,0.003,0.305,1.857
48,1,val2,13,1.347,0.003,0.509,1.859
49,1,val1,12,1.247,0.003,0.610,1.860
50,1,val2,14,1.448,0.003,0.408,1.860
51,1,val3,11,1.146,0.003,0.714,1.863
52,1,val2,10,1.045,0.003,0.815,1.864
53,1,val2,9,0.945,0.003,0.916,1.864
54,1,val2,8,0.845,0.003,1.016,1.864
55,2,val2,16,1.667,0.003,0.203,1.874
56,2,val2,17,1.768,0.004,0.103,1.874
57,2,val1,15,1.567,0.003,0.308,1.879
58,2,val3,14,1.466,0.003,0.410,1.879
59,2,val2,13,1.366,0.004,0.510,1.879
60,2,val1,12,1.265,0.003,0.612,1.880
61,2,val1,11,1.165,0.003,0.712,1.880
62,2,val2,10,1.064,0.003,0.814,1.881
63,2,val1,9,0.964,0.003,0.914,1.881
64,2,val3,8,0.863,0.003,1.016,1.882
65,3,val3,16,1.687,0.003,0.204,1.895
66,3,val2,15,1.586,0.003,0.306,1.895
67,3,val3,17,1.788,0.004,0.103,1.895
