id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,4,val1,32,1.680,0.004,1.233,2.917
1,4,val1,36,1.885,0.006,1.027,2.918
2,4,val1,40,2.089,0.006,0.823,2.918
3,0,val1,1,0.068,0.003,2.851,2.922
4,0,val2,23,1.182,0.003,1.738,2.923
5,1,val1,55,2.815,0.003,0.105,2.923
6,1,val2,33,1.698,0.003,1.223,2.924
7,1,val1,35,1.801,0.004,1.120,2.924
8,1,val2,51,2.613,0.004,0.308,2.925
9,1,val2,53,2.714,0.004,0.208,2.926
10,0,val1,29,1.490,0.003,1.434,2.927
11,0,val2,43,2.201,0.005,0.721,2.927
12,0,val1,35,1.795,0.004,1.129,2.928
13,0,val1,41,2.100,0.006,0.822,2.928
14,0,val3,37,1.897,0.005,1.027,2.929
15,0,val3,39,1.998,0.005,0.926,2.929
16,1,val3,39,2.004,0.004,0.926,2.933
17,1,val1,37,1.903,0.004,1.027,2.933
18,3,val2,16,0.858,0.004,2.070,2.932
19,3,val3,12,0.655,0.004,2.274,2.933
20,3,val2,20,1.062,0.005,1.867,2.933
21,3,val3,4,0.250,0.004,2.680,2.934
22,1,val3,43,2.206,0.004,0.724,2.934
23,1,val1,49,2.512,0.005,0.417,2.934
24,1,val2,41,2.105,0.004,0.825,2.934
25,2,val1,24,1.253,0.003,1.678,2.934
26,1,val1,47,2.411,0.005,0.518,2.935
27,2,val3,12,0.643,0.003,2.289,2.935
28,3,val3,6,0.351,0.004,2.579,2.934
29,3,val2,10,0.554,0.004,2.377,2.934
30,3,val2,22,1.164,0.005,1.766,2.935
31,2,val2,14,0.745,0.004,2.186,2.935
32,3,val3,14,0.757,0.005,2.173,2.935
33,1,val2,45,2.308,0.005,0.622,2.935
34,1,val2,1,0.078,0.003,2.854,2.935
35,1,val2,19,0.989,0.003,1.943,2.936
36,3,val2,8,0.453,0.005,2.478,2.935
37,2,val2,16,0.846,0.004,2.086,2.936
38,1,val3,27,1.395,0.004,1.537,2.936
39,1,val2,31,1.597,0.004,1.335,2.936
40,2,val3,20,1.050,0.005,1.882,2.936
41,1,val3,29,1.497,0.004,1.436,2.937
42,2,val1,4,0.239,0.003,2.695,2.937
43,2,val3,22,1.152,0.005,1.780,2.937
44,2,val2,18,0.948,0.005,1.986,2.939
45,2,val1,8,0.441,0.004,2.494,2.939
46,2,val1,0,0.037,0.004,2.898,2.940
47,2,val3,6,0.340,0.003,2.597,2.940
48,2,val2,2,0.138,0.003,2.799,2.940
49,2,val3,11,0.592,0.003,2.347,2.942
50,2,val3,55,2.827,0.003,0.112,2.943
51,2,val1,53,2.726,0.003,0.214,2.943
52,4,val1,28,1.477,0.003,1.463,2.944
53,4,val1,18,0.967,0.003,1.974,2.944
54,4,val3,30,1.580,0.004,1.361,2.944
55,2,val1,43,2.217,0.003,0.723,2.944
56,2,val3,45,2.319,0.004,0.621,2.944
57,2,val1,41,2.116,0.004,0.824,2.944
58,2,val3,49,2.523,0.005,0.416,2.944
59,4,val1,16,0.866,0.003,2.076,2.945
60,4,val2,24,1.272,0.004,1.669,2.945
61,4,val3,12,0.664,0.003,2.278,2.946
62,4,val1,14,0.765,0.003,2.178,2.946
63,4,val2,10,0.563,0.003,2.380,2.946
64,2,val2,47,2.422,0.004,0.520,2.946
65,2,val3,51,2.624,0.005,0.317,2.947
66,4,val3,2,0.159,0.003,2.785,2.947
67,4,val1,8,0.463,0.003,2.481,2.947
68,4,val3,6,0.361,0.004,2.582,2.947
69,4,val1,0,0.057,0.004,2.886,2.948
70,4,val3,4,0.261,0.004,2.684,2.948
71,2,val3,13,0.694,0.003,2.251,2.948
72,2,val1,35,1.813,0.004,1.132,2.948
73,2,val3,15,0.796,0.004,2.150,2.949
74,3,val2,3,0.200,0.003,2.746,2.949
75,2,val3,33,1.712,0.004,1.234,2.949
76,3,val1,31,1.620,0.003,1.327,2.951
77,2,val2,37,1.914,0.005,1.031,2.950
78,2,val3,39,2.015,0.005,0.931,2.951
