id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.020,0.005,0.102,0.127
1,4,val3,3,0.150,0.004,0.718,0.871
2,4,val2,6,0.252,0.004,0.616,0.872
3,4,val1,9,0.354,0.005,0.514,0.873
4,4,val2,15,0.558,0.005,0.310,0.873
5,4,val3,18,0.660,0.006,0.207,0.873
6,4,val2,12,0.456,0.005,0.412,0.874
7,4,val3,21,0.762,0.007,0.105,0.874
8,0,val1,22,0.765,0.004,0.106,0.876
9,0,val3,1,0.053,0.004,0.819,0.876
10,0,val1,4,0.156,0.004,0.716,0.876
11,0,val2,7,0.258,0.004,0.614,0.876
12,0,val2,10,0.359,0.004,0.513,0.877
13,0,val2,13,0.461,0.005,0.411,0.877
14,0,val2,16,0.563,0.005,0.310,0.878
15,1,val3,1,0.061,0.004,0.814,0.878
16,0,val2,19,0.665,0.006,0.207,0.878
17,1,val2,13,0.467,0.004,0.411,0.881
18,1,val1,4,0.163,0.004,0.715,0.882
19,1,val1,7,0.264,0.004,0.614,0.882
20,1,val2,10,0.365,0.005,0.512,0.882
21,1,val2,22,0.772,0.006,0.105,0.883
22,1,val3,19,0.670,0.005,0.208,0.883
23,1,val3,16,0.569,0.005,0.310,0.884
24,2,val2,1,0.067,0.004,0.814,0.885
25,2,val1,4,0.169,0.004,0.717,0.889
26,2,val2,7,0.271,0.004,0.615,0.889
27,2,val1,10,0.372,0.004,0.513,0.890
28,2,val2,13,0.474,0.005,0.411,0.890
29,2,val1,16,0.576,0.005,0.309,0.890
30,2,val2,19,0.678,0.006,0.207,0.891
31,2,val1,22,0.780,0.006,0.105,0.892
32,3,val1,1,0.073,0.004,0.820,0.897
33,3,val3,7,0.278,0.004,0.616,0.898
34,3,val3,10,0.380,0.004,0.514,0.898
35,3,val2,4,0.176,0.004,0.719,0.899
36,3,val3,16,0.585,0.005,0.310,0.899
37,3,val2,13,0.481,0.005,0.414,0.900
38,3,val2,19,0.687,0.006,0.208,0.901
39,3,val1,22,0.788,0.006,0.106,0.901
40,4,val2,4,0.184,0.004,0.718,0.905
41,0,val2,2,0.088,0.003,0.814,0.905
42,4,val2,10,0.388,0.005,0.513,0.906
43,4,val3,1,0.081,0.004,0.821,0.906
44,4,val3,7,0.286,0.004,0.616,0.906
45,4,val3,13,0.490,0.005,0.412,0.907
46,4,val3,16,0.592,0.006,0.309,0.907
47,4,val1,19,0.694,0.006,0.209,0.908
48,4,val2,22,0.797,0.006,0.106,0.908
49,0,val3,23,0.800,0.004,0.106,0.910
50,0,val3,5,0.190,0.004,0.716,0.911
51,0,val2,20,0.698,0.004,0.209,0.911
52,1,val2,2,0.095,0.004,0.814,0.912
53,0,val2,8,0.292,0.004,0.616,0.911
54,0,val2,11,0.393,0.004,0.514,0.912
55,0,val1,17,0.596,0.005,0.311,0.912
56,0,val2,14,0.495,0.005,0.412,0.913
57,1,val3,11,0.399,0.003,0.511,0.913
58,1,val1,5,0.197,0.004,0.713,0.914
59,1,val2,8,0.298,0.004,0.613,0.915
60,1,val1,17,0.603,0.005,0.308,0.916
61,1,val3,14,0.501,0.005,0.410,0.916
62,1,val3,20,0.705,0.005,0.207,0.917
63,1,val1,23,0.806,0.006,0.105,0.917
64,2,val1,2,0.101,0.003,0.814,0.919
65,2,val1,5,0.203,0.004,0.714,0.920
66,2,val2,8,0.304,0.004,0.614,0.923
67,2,val3,14,0.508,0.005,0.410,0.924
68,2,val1,11,0.406,0.005,0.513,0.924
69,2,val1,17,0.610,0.005,0.309,0.924
70,2,val3,20,0.712,0.006,0.207,0.924
71,2,val3,23,0.814,0.006,0.105,0.925
72,3,val3,2,0.108,0.004,0.817,0.929
73,3,val1,5,0.210,0.004,0.718,0.931
74,3,val1,11,0.414,0.004,0.514,0.932
75,3,val2,8,0.312,0.004,0.616,0.932
76,3,val3,14,0.516,0.005,0.412,0.932
77,3,val2,17,0.619,0.005,0.309,0.933
78,3,val3,20,0.721,0.005,0.207,0.933
79,3,val3,23,0.822,0.006,0.105,0.934
80,4,val1,2,0.115,0.004,0.818,0.937
81,4,val1,5,0.218,0.004,0.717,0.938
82,4,val3,8,0.320,0.004,0.615,0.939
83,4,val2,11,0.422,0.005,0.513,0.940
84,4,val2,17,0.626,0.006,0.309,0.941
85,4,val3,14,0.524,0.005,0.412,0.941
86,4,val1,20,0.728,0.006,0.208,0.942
87,0,val2,6,0.224,0.004,0.716,0.944
88,0,val3,21,0.732,0.003,0.209,0.944
89,0,val1,3,0.122,0.004,0.819,0.945
90,0,val3,12,0.427,0.004,0.513,0.945
91,0,val1,18,0.631,0.005,0.310,0.946
92,1,val2,21,0.739,0.003,0.205,0.947
93,0,val3,15,0.529,0.005,0.413,0.947
94,0,val2,9,0.326,0.004,0.617,0.947
95,1,val3,18,0.637,0.003,0.311,0.951
96,1,val3,15,0.535,0.003,0.413,0.951
97,1,val1,12,0.433,0.003,0.515,0.952
98,1,val2,6,0.230,0.004,0.718,0.952
99,1,val1,3,0.129,0.004,0.819,0.952
100,1,val3,0,0.027,0.005,0.921,0.953
101,1,val1,9,0.332,0.005,0.616,0.953
102,2,val3,3,0.135,0.003,0.815,0.953
103,2,val1,0,0.034,0.005,0.915,0.954
104,2,val1,9,0.338,0.004,0.617,0.959
105,2,val3,12,0.440,0.005,0.515,0.960
106,2,val1,6,0.237,0.004,0.719,0.960
107,2,val1,18,0.644,0.005,0.312,0.960
108,2,val2,15,0.542,0.005,0.414,0.961
109,2,val3,21,0.746,0.006,0.209,0.961
110,3,val3,3,0.142,0.003,0.816,0.961
111,3,val2,0,0.040,0.005,0.922,0.966
112,3,val1,6,0.244,0.004,0.718,0.967
113,3,val3,9,0.346,0.004,0.617,0.967
114,3,val1,12,0.448,0.005,0.515,0.967
115,3,val3,15,0.550,0.006,0.412,0.968
116,3,val2,18,0.652,0.006,0.311,0.968
117,3,val1,21,0.754,0.006,0.208,0.969
118,4,val2,0,0.047,0.005,0.918,0.969
119,0,val3,39,1.346,0.005,0.518,1.869
120,0,val3,24,0.834,0.007,1.028,1.870
121,0,val3,42,1.450,0.006,0.414,1.870
122,0,val3,45,1.551,0.007,0.313,1.870
