id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.019,0.005,0.102,0.127
1,2,val3,2,0.140,0.004,0.716,0.860
2,2,val2,8,0.444,0.004,0.413,0.861
3,2,val3,4,0.242,0.004,0.616,0.861
4,2,val2,6,0.343,0.004,0.514,0.861
5,2,val3,0,0.039,0.006,0.817,0.862
6,3,val2,2,0.151,0.004,0.711,0.865
7,3,val1,12,0.657,0.004,0.205,0.866
8,3,val3,14,0.759,0.004,0.103,0.866
9,3,val1,10,0.557,0.004,0.309,0.869
10,3,val2,4,0.252,0.004,0.613,0.869
11,3,val1,0,0.049,0.005,0.815,0.870
12,3,val2,6,0.354,0.004,0.512,0.870
13,3,val1,8,0.455,0.005,0.410,0.870
14,4,val3,8,0.463,0.003,0.407,0.873
15,4,val3,14,0.766,0.004,0.103,0.874
16,4,val1,12,0.665,0.004,0.205,0.874
17,4,val1,2,0.160,0.004,0.714,0.877
18,4,val3,10,0.565,0.004,0.309,0.878
19,4,val1,0,0.059,0.005,0.813,0.878
20,4,val3,6,0.362,0.004,0.512,0.878
21,4,val3,4,0.261,0.004,0.613,0.879
22,0,val3,13,0.676,0.003,0.206,0.885
23,0,val1,7,0.372,0.004,0.509,0.885
24,0,val2,9,0.474,0.004,0.408,0.886
25,0,val1,15,0.777,0.005,0.104,0.886
26,0,val2,11,0.575,0.004,0.307,0.886
27,0,val2,3,0.170,0.004,0.715,0.889
28,0,val1,5,0.272,0.004,0.614,0.889
29,0,val3,1,0.069,0.004,0.816,0.890
30,1,val2,15,0.786,0.003,0.103,0.893
31,1,val1,13,0.686,0.003,0.205,0.894
32,1,val1,11,0.585,0.003,0.306,0.894
33,1,val3,9,0.484,0.004,0.410,0.897
34,1,val2,3,0.180,0.003,0.714,0.897
35,1,val2,1,0.080,0.004,0.814,0.898
36,1,val3,5,0.282,0.004,0.612,0.898
37,1,val1,7,0.383,0.005,0.510,0.898
38,2,val1,13,0.697,0.003,0.207,0.907
39,2,val3,9,0.495,0.003,0.410,0.908
40,2,val2,11,0.596,0.004,0.309,0.908
41,2,val1,7,0.394,0.003,0.511,0.908
42,2,val2,15,0.798,0.004,0.106,0.909
43,2,val1,3,0.191,0.004,0.714,0.909
44,2,val2,1,0.090,0.004,0.816,0.910
