id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,2,val1,2,0.140,0.004,2.894,3.037
1,2,val1,14,0.747,0.004,2.287,3.038
2,1,val1,41,2.107,0.005,0.927,3.039
3,4,val1,14,0.768,0.004,2.265,3.037
4,4,val1,2,0.160,0.003,2.875,3.038
5,4,val1,40,2.091,0.007,0.941,3.039
6,0,val1,49,2.508,0.005,0.525,3.038
7,1,val1,37,1.904,0.003,1.132,3.040
8,0,val1,27,1.386,0.005,1.649,3.040
9,2,val1,53,2.724,0.004,0.312,3.040
10,0,val1,35,1.796,0.005,1.239,3.040
11,2,val1,5,0.291,0.003,2.746,3.041
12,1,val1,49,2.511,0.004,0.525,3.040
13,0,val1,39,2.001,0.006,1.034,3.041
14,0,val1,41,2.103,0.006,0.933,3.041
15,2,val1,57,2.928,0.005,0.110,3.043
16,3,val1,22,1.164,0.004,1.874,3.042
17,3,val1,18,0.961,0.004,2.079,3.043
18,3,val1,14,0.758,0.004,2.282,3.044
19,3,val1,2,0.150,0.004,2.891,3.045
20,2,val1,45,2.320,0.004,0.721,3.045
21,2,val1,49,2.522,0.005,0.519,3.046
22,3,val1,8,0.454,0.004,2.589,3.047
23,3,val1,6,0.353,0.004,2.690,3.048
24,2,val1,29,1.508,0.004,1.536,3.049
25,4,val1,20,1.073,0.005,1.972,3.050
26,4,val1,8,0.464,0.004,2.583,3.051
27,4,val1,4,0.262,0.004,2.786,3.051
28,4,val1,10,0.565,0.004,2.482,3.052
29,3,val1,11,0.606,0.003,2.443,3.053
30,3,val1,41,2.127,0.004,0.923,3.054
31,0,val1,15,0.778,0.004,2.276,3.058
32,3,val1,47,2.433,0.005,0.620,3.059
33,0,val1,9,0.475,0.004,2.580,3.059
34,0,val1,3,0.171,0.004,2.885,3.059
35,4,val1,57,2.953,0.004,0.103,3.060
36,3,val1,35,1.823,0.004,1.233,3.060
37,3,val1,33,1.722,0.006,1.332,3.060
38,0,val1,5,0.272,0.004,2.784,3.060
39,4,val1,53,2.749,0.004,0.311,3.064
40,4,val1,49,2.546,0.003,0.515,3.064
41,4,val1,47,2.445,0.003,0.617,3.065
42,4,val3,51,2.648,0.003,0.414,3.065
43,4,val2,41,2.141,0.004,0.921,3.066
44,4,val3,43,2.242,0.003,0.820,3.066
45,4,val2,45,2.343,0.004,0.719,3.066
46,0,val3,42,2.154,0.004,0.914,3.072
47,0,val1,58,2.965,0.004,0.104,3.073
48,0,val3,56,2.864,0.004,0.205,3.073
49,4,val2,27,1.428,0.004,1.647,3.078
50,4,val1,1,0.110,0.004,2.965,3.079
51,4,val2,39,2.041,0.007,1.032,3.079
52,0,val2,54,2.762,0.004,0.312,3.079
53,0,val2,52,2.661,0.004,0.414,3.079
54,0,val3,48,2.458,0.005,0.617,3.080
55,4,val3,35,1.835,0.006,1.239,3.080
56,1,val1,21,1.092,0.003,1.984,3.080
57,4,val3,37,1.939,0.006,1.135,3.080
58,0,val3,50,2.560,0.006,0.514,3.080
59,0,val3,44,2.255,0.004,0.822,3.081
60,4,val1,29,1.529,0.004,1.547,3.080
