id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,1,val1,23,0.804,0.003,2.169,2.977
1,3,val1,80,2.762,0.005,0.208,2.976
2,3,val1,74,2.557,0.005,0.416,2.977
3,2,val1,19,0.678,0.005,2.294,2.978
4,1,val1,35,1.215,0.005,1.760,2.979
5,1,val1,17,0.600,0.004,2.376,2.980
6,2,val1,16,0.576,0.005,2.400,2.980
7,0,val1,35,1.208,0.004,1.770,2.983
8,0,val1,14,0.492,0.004,2.487,2.984
9,2,val1,31,1.089,0.006,1.890,2.984
10,2,val1,68,2.350,0.003,0.632,2.985
11,2,val1,59,2.042,0.003,0.940,2.986
12,2,val1,80,2.760,0.004,0.222,2.986
13,3,val1,44,1.533,0.005,1.449,2.987
14,2,val1,44,1.533,0.003,1.451,2.987
15,2,val1,41,1.431,0.003,1.553,2.987
16,2,val1,53,1.838,0.004,1.145,2.987
17,2,val1,47,1.635,0.004,1.349,2.988
18,2,val1,56,1.940,0.005,1.044,2.988
19,0,val1,50,1.721,0.010,1.258,2.988
20,4,val1,40,1.408,0.005,1.573,2.986
21,4,val1,19,0.691,0.005,2.292,2.988
22,3,val2,50,1.737,0.007,1.247,2.991
23,3,val2,23,0.817,0.004,2.175,2.996
24,3,val1,11,0.411,0.004,2.581,2.996
25,4,val1,34,1.203,0.006,1.785,2.995
26,4,val1,2,0.112,0.003,2.883,2.998
27,4,val1,41,1.442,0.003,1.553,2.999
28,4,val1,47,1.647,0.004,1.348,2.999
29,4,val1,74,2.564,0.004,0.433,3.001
30,4,val2,5,0.214,0.003,2.784,3.001
31,3,val2,17,0.614,0.005,2.379,2.997
32,3,val1,14,0.513,0.004,2.481,2.998
33,3,val1,20,0.716,0.006,2.277,2.998
34,4,val1,53,1.851,0.004,1.146,3.002
35,4,val2,71,2.463,0.004,0.535,3.002
36,4,val2,56,1.952,0.004,1.047,3.003
37,4,val2,68,2.362,0.007,0.635,3.003
38,4,val3,59,2.055,0.005,0.944,3.004
39,4,val2,80,2.774,0.011,0.219,3.004
40,4,val3,50,1.748,0.005,1.251,3.004
41,4,val2,65,2.260,0.006,0.739,3.005
42,4,val2,77,2.670,0.007,0.329,3.006
43,4,val3,62,2.157,0.006,0.844,3.006
44,4,val2,83,2.878,0.013,0.116,3.007
45,3,val3,8,0.310,0.004,2.686,3.000
46,0,val1,27,0.935,0.003,2.065,3.003
47,1,val1,81,2.781,0.005,0.216,3.001
48,3,val3,35,1.228,0.006,1.766,3.000
49,2,val1,38,1.329,0.003,1.671,3.003
50,0,val2,69,2.369,0.004,0.630,3.003
51,1,val1,30,1.043,0.004,1.963,3.009
52,1,val1,84,2.884,0.005,0.121,3.009
53,1,val1,63,2.165,0.006,0.839,3.010
54,1,val2,3,0.126,0.003,2.881,3.010
55,1,val3,78,2.679,0.005,0.326,3.010
56,1,val3,69,2.370,0.006,0.635,3.011
57,1,val1,72,2.474,0.006,0.531,3.011
58,1,val1,0,0.025,0.004,2.983,3.011
59,1,val2,45,1.554,0.005,1.453,3.012
60,1,val3,75,2.578,0.006,0.428,3.013
61,1,val1,48,1.657,0.006,1.350,3.013
62,1,val3,39,1.350,0.005,1.658,3.013
63,1,val2,51,1.759,0.006,1.249,3.014
64,1,val1,57,1.963,0.008,1.044,3.014
65,1,val3,42,1.453,0.006,1.555,3.014
66,1,val2,54,1.860,0.007,1.147,3.015
67,3,val1,81,2.795,0.003,0.205,3.004
68,3,val2,51,1.771,0.003,1.231,3.005
69,3,val3,84,2.897,0.005,0.109,3.011
70,2,val2,5,0.201,0.003,2.800,3.004
71,0,val1,33,1.140,0.004,1.860,3.004
72,0,val2,78,2.675,0.006,0.323,3.004
73,3,val1,60,2.080,0.004,0.935,3.018
74,2,val1,8,0.304,0.003,2.697,3.004
75,0,val1,75,2.573,0.005,0.428,3.007
76,0,val2,81,2.778,0.007,0.222,3.007
77,0,val2,42,1.446,0.005,1.557,3.007
78,0,val3,54,1.855,0.007,1.146,3.008
79,0,val1,72,2.471,0.005,0.533,3.008
80,0,val1,84,2.880,0.008,0.121,3.009
81,0,val2,48,1.652,0.005,1.352,3.009
82,0,val1,66,2.267,0.005,0.738,3.010
83,0,val2,57,1.958,0.007,1.045,3.010
84,3,val2,54,1.873,0.003,1.142,3.019
85,2,val2,17,0.610,0.004,2.390,3.004
86,2,val1,78,2.691,0.003,0.311,3.005
87,2,val1,81,2.794,0.005,0.216,3.014
88,2,val2,84,2.895,0.004,0.115,3.014
89,2,val1,11,0.406,0.003,2.610,3.019
90,2,val1,14,0.508,0.004,2.509,3.021
91,2,val2,20,0.713,0.005,2.304,3.022
92,2,val1,23,0.815,0.005,2.202,3.022
93,2,val2,32,1.123,0.007,1.893,3.023
94,2,val1,29,1.020,0.007,1.997,3.023
95,0,val1,60,2.061,0.008,0.942,3.011
96,0,val2,63,2.164,0.009,0.838,3.011
97,0,val1,51,1.754,0.006,1.254,3.014
98,4,val2,81,2.808,0.003,0.213,3.024
99,4,val3,84,2.912,0.003,0.109,3.024
100,4,val1,38,1.340,0.003,1.686,3.029
101,1,val1,82,2.815,0.004,0.210,3.028
102,0,val2,21,0.730,0.003,2.284,3.017
103,3,val2,57,1.976,0.004,1.039,3.019
104,3,val1,63,2.182,0.004,0.833,3.020
105,3,val3,78,2.694,0.006,0.325,3.025
106,2,val2,57,1.974,0.004,1.047,3.025
107,0,val3,18,0.628,0.003,2.386,3.017
108,3,val1,69,2.387,0.007,0.632,3.025
