id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.018,0.004,0.102,0.125
1,4,val1,17,0.330,0.003,0.509,0.842
2,1,val1,6,0.127,0.003,0.712,0.842
3,0,val1,12,0.230,0.004,0.610,0.843
4,1,val1,12,0.231,0.003,0.609,0.844
5,4,val2,23,0.434,0.003,0.408,0.845
6,2,val1,35,0.633,0.003,0.207,0.843
7,2,val1,41,0.735,0.003,0.106,0.844
8,4,val3,29,0.536,0.003,0.307,0.846
9,0,val2,18,0.335,0.003,0.508,0.846
10,3,val2,29,0.531,0.004,0.311,0.846
11,3,val3,35,0.634,0.004,0.209,0.846
12,1,val3,18,0.336,0.003,0.507,0.847
13,3,val2,41,0.737,0.004,0.106,0.847
14,2,val2,6,0.130,0.003,0.713,0.847
15,2,val2,0,0.025,0.004,0.817,0.847
16,4,val1,35,0.641,0.003,0.204,0.848
17,3,val2,0,0.028,0.004,0.816,0.848
18,2,val2,12,0.235,0.003,0.611,0.849
19,4,val1,0,0.032,0.004,0.813,0.849
20,0,val1,24,0.438,0.003,0.408,0.850
21,2,val1,18,0.339,0.003,0.508,0.850
22,3,val1,6,0.135,0.003,0.713,0.850
23,1,val2,24,0.439,0.004,0.408,0.851
24,0,val2,30,0.541,0.004,0.306,0.851
25,0,val3,1,0.036,0.003,0.812,0.851
26,2,val2,24,0.443,0.003,0.406,0.852
27,1,val1,30,0.542,0.004,0.306,0.852
28,2,val1,30,0.546,0.003,0.305,0.854
29,4,val1,41,0.745,0.004,0.104,0.853
30,0,val1,36,0.644,0.004,0.206,0.854
31,0,val1,7,0.141,0.003,0.710,0.854
32,1,val1,36,0.646,0.003,0.204,0.853
33,3,val3,12,0.239,0.003,0.613,0.855
34,3,val3,18,0.344,0.003,0.509,0.856
35,4,val3,6,0.139,0.003,0.714,0.856
36,1,val2,42,0.747,0.004,0.105,0.856
37,4,val2,12,0.244,0.003,0.610,0.857
38,0,val3,42,0.746,0.005,0.106,0.857
39,2,val1,36,0.650,0.003,0.204,0.857
40,1,val3,1,0.040,0.003,0.815,0.858
41,1,val2,7,0.145,0.003,0.711,0.859
42,4,val1,18,0.348,0.003,0.509,0.860
43,3,val1,24,0.446,0.004,0.409,0.859
44,2,val2,42,0.752,0.003,0.106,0.861
45,4,val3,24,0.452,0.003,0.406,0.861
46,2,val3,1,0.043,0.003,0.816,0.861
47,2,val1,7,0.149,0.003,0.710,0.862
48,1,val3,13,0.249,0.004,0.610,0.862
49,3,val1,30,0.548,0.004,0.310,0.862
50,3,val2,36,0.651,0.004,0.208,0.863
51,0,val3,13,0.248,0.003,0.612,0.863
52,4,val3,30,0.554,0.003,0.305,0.863
53,3,val1,42,0.754,0.004,0.106,0.864
54,3,val2,1,0.047,0.003,0.814,0.864
55,1,val2,19,0.352,0.004,0.509,0.866
56,2,val1,13,0.253,0.003,0.610,0.866
57,3,val2,7,0.152,0.003,0.710,0.865
58,4,val1,36,0.658,0.003,0.206,0.867
59,4,val3,1,0.051,0.003,0.813,0.867
60,0,val1,19,0.352,0.003,0.512,0.868
61,1,val1,25,0.457,0.003,0.408,0.868
62,4,val3,42,0.762,0.004,0.103,0.869
63,2,val1,19,0.356,0.004,0.509,0.869
