id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val3,0,0.017,0.004,0.101,0.123
1,0,val2,9,0.248,0.003,0.617,0.868
2,0,val2,13,0.351,0.003,0.515,0.869
3,0,val1,21,0.555,0.004,0.311,0.870
4,0,val2,25,0.658,0.005,0.208,0.870
5,0,val3,17,0.452,0.004,0.415,0.871
6,2,val2,1,0.053,0.003,0.814,0.871
7,0,val1,29,0.761,0.005,0.105,0.871
8,2,val2,5,0.156,0.004,0.713,0.872
9,1,val3,1,0.048,0.003,0.821,0.872
10,3,val2,1,0.058,0.003,0.812,0.873
11,2,val1,9,0.258,0.004,0.611,0.873
12,1,val2,5,0.151,0.004,0.718,0.873
13,2,val3,13,0.361,0.004,0.510,0.875
14,1,val2,17,0.458,0.004,0.414,0.876
15,1,val1,9,0.253,0.004,0.619,0.876
16,1,val2,21,0.560,0.004,0.312,0.876
17,1,val1,13,0.355,0.004,0.518,0.877
18,1,val2,25,0.663,0.005,0.209,0.877
19,2,val3,21,0.566,0.003,0.308,0.877
20,1,val3,29,0.766,0.005,0.107,0.878
21,2,val2,17,0.465,0.003,0.409,0.878
22,2,val1,25,0.669,0.004,0.205,0.878
23,4,val1,1,0.063,0.003,0.813,0.879
24,2,val1,29,0.771,0.004,0.103,0.879
25,3,val2,5,0.160,0.004,0.718,0.882
26,3,val1,9,0.263,0.004,0.616,0.883
27,3,val2,17,0.469,0.003,0.412,0.885
28,0,val1,2,0.068,0.003,0.814,0.885
29,0,val3,6,0.170,0.003,0.712,0.886
30,3,val3,13,0.365,0.004,0.516,0.885
31,3,val1,21,0.570,0.004,0.312,0.886
32,3,val1,25,0.673,0.004,0.209,0.886
33,3,val3,29,0.776,0.005,0.106,0.887
34,4,val3,9,0.268,0.004,0.617,0.889
35,4,val2,5,0.166,0.004,0.720,0.890
36,4,val3,13,0.371,0.004,0.516,0.890
37,4,val3,17,0.473,0.004,0.413,0.890
38,4,val2,21,0.577,0.004,0.310,0.891
39,0,val2,10,0.273,0.004,0.614,0.891
40,4,val1,25,0.679,0.004,0.208,0.891
41,4,val1,29,0.782,0.005,0.105,0.891
42,0,val3,14,0.376,0.003,0.512,0.891
43,0,val3,18,0.477,0.004,0.412,0.893
44,0,val3,22,0.581,0.004,0.308,0.893
45,0,val1,26,0.684,0.003,0.206,0.894
46,0,val3,30,0.787,0.004,0.104,0.895
47,1,val3,2,0.074,0.003,0.822,0.898
48,1,val1,6,0.177,0.004,0.718,0.899
49,1,val2,10,0.279,0.004,0.617,0.899
50,1,val2,14,0.380,0.004,0.515,0.899
51,1,val2,18,0.483,0.004,0.413,0.900
52,3,val3,2,0.083,0.003,0.814,0.900
53,1,val3,22,0.585,0.004,0.312,0.901
54,1,val3,26,0.688,0.005,0.210,0.902
55,1,val1,30,0.792,0.005,0.106,0.903
56,2,val3,2,0.079,0.003,0.822,0.904
57,2,val1,6,0.181,0.003,0.720,0.904
58,2,val3,14,0.387,0.004,0.514,0.905
59,2,val3,18,0.490,0.003,0.411,0.905
60,4,val3,2,0.089,0.003,0.814,0.906
61,4,val2,6,0.192,0.004,0.711,0.906
62,4,val2,10,0.293,0.004,0.610,0.907
63,2,val2,10,0.284,0.004,0.620,0.907
64,2,val2,26,0.694,0.005,0.208,0.907
65,2,val2,30,0.798,0.004,0.106,0.908
66,2,val1,22,0.592,0.004,0.312,0.908
67,0,val1,3,0.093,0.003,0.813,0.909
68,3,val1,6,0.186,0.003,0.720,0.909
69,3,val2,10,0.288,0.004,0.618,0.910
70,3,val2,14,0.391,0.004,0.515,0.910
71,3,val3,18,0.494,0.004,0.413,0.910
72,4,val1,14,0.396,0.004,0.511,0.911
73,3,val3,22,0.596,0.005,0.311,0.911
74,4,val3,18,0.498,0.004,0.409,0.912
75,3,val3,30,0.801,0.006,0.105,0.912
76,3,val1,26,0.699,0.004,0.209,0.913
77,4,val2,22,0.601,0.004,0.307,0.912
78,0,val1,7,0.196,0.003,0.715,0.914
79,4,val3,26,0.704,0.004,0.207,0.914
80,0,val3,11,0.299,0.003,0.612,0.914
81,4,val3,30,0.806,0.004,0.104,0.914
82,0,val3,15,0.401,0.003,0.510,0.915
83,0,val2,19,0.503,0.004,0.408,0.915
84,0,val1,23,0.607,0.004,0.306,0.916
85,1,val1,3,0.099,0.003,0.814,0.916
86,1,val2,7,0.202,0.003,0.712,0.918
87,0,val3,27,0.709,0.004,0.205,0.918
88,1,val2,11,0.304,0.004,0.611,0.918
89,0,val2,31,0.812,0.004,0.103,0.918
90,1,val3,15,0.406,0.004,0.509,0.919
91,2,val3,3,0.104,0.003,0.813,0.920
92,1,val2,19,0.508,0.004,0.409,0.921
93,1,val1,23,0.611,0.004,0.308,0.923
94,1,val1,27,0.713,0.004,0.206,0.924
95,1,val1,31,0.816,0.004,0.104,0.924
96,2,val2,7,0.207,0.003,0.720,0.931
97,2,val3,11,0.309,0.003,0.619,0.931
98,2,val3,19,0.515,0.003,0.413,0.932
99,2,val1,15,0.413,0.004,0.515,0.932
100,2,val1,23,0.618,0.004,0.311,0.932
101,2,val1,27,0.720,0.004,0.208,0.933
102,2,val3,31,0.823,0.005,0.106,0.933
103,3,val2,7,0.212,0.003,0.719,0.934
104,3,val3,3,0.109,0.003,0.823,0.935
105,3,val2,11,0.313,0.004,0.619,0.936
106,3,val1,15,0.417,0.003,0.515,0.936
107,3,val1,19,0.520,0.004,0.413,0.937
108,3,val3,23,0.622,0.004,0.310,0.937
109,3,val1,27,0.724,0.006,0.208,0.938
110,4,val2,3,0.114,0.003,0.822,0.939
111,3,val1,31,0.827,0.006,0.105,0.938
112,4,val1,7,0.217,0.003,0.720,0.940
113,4,val3,15,0.422,0.004,0.515,0.941
114,4,val1,11,0.319,0.003,0.619,0.941
115,4,val3,19,0.524,0.004,0.413,0.941
116,4,val3,23,0.627,0.004,0.311,0.942
117,4,val1,27,0.729,0.005,0.208,0.942
118,4,val2,31,0.832,0.006,0.105,0.943
119,0,val3,4,0.119,0.003,0.824,0.946
120,0,val3,20,0.529,0.004,0.413,0.946
121,0,val1,8,0.222,0.003,0.721,0.947
122,0,val1,12,0.325,0.003,0.618,0.947
123,0,val1,16,0.426,0.004,0.518,0.949
124,0,val3,24,0.632,0.004,0.313,0.949
125,0,val1,28,0.735,0.004,0.210,0.950
126,0,val3,32,0.839,0.005,0.106,0.950
127,1,val3,0,0.022,0.004,0.924,0.950
128,1,val3,4,0.125,0.003,0.823,0.952
129,1,val1,12,0.329,0.004,0.619,0.952
130,2,val3,4,0.130,0.003,0.820,0.952
131,1,val2,16,0.431,0.004,0.516,0.952
132,1,val3,8,0.228,0.004,0.721,0.953
133,1,val1,20,0.535,0.004,0.414,0.953
134,1,val2,28,0.740,0.005,0.209,0.953
135,1,val3,24,0.636,0.005,0.312,0.954
136,0,val2,1,0.042,0.003,0.913,0.958
137,3,val1,0,0.032,0.004,0.922,0.958
138,2,val3,12,0.335,0.004,0.619,0.958
139,2,val1,0,0.027,0.004,0.927,0.958
140,2,val1,8,0.233,0.004,0.722,0.959
141,2,val2,16,0.439,0.004,0.516,0.959
142,2,val1,20,0.540,0.005,0.414,0.959
143,2,val3,24,0.644,0.005,0.311,0.960
144,2,val3,28,0.747,0.005,0.209,0.961
145,3,val2,4,0.134,0.003,0.824,0.962
146,3,val3,8,0.238,0.003,0.721,0.962
147,3,val2,12,0.340,0.004,0.619,0.963
148,3,val3,16,0.443,0.004,0.517,0.963
149,3,val1,20,0.544,0.004,0.415,0.964
150,3,val3,24,0.648,0.004,0.312,0.964
151,3,val2,28,0.749,0.006,0.210,0.964
152,4,val2,0,0.037,0.004,0.926,0.967
153,4,val2,12,0.345,0.004,0.619,0.967
154,4,val1,4,0.140,0.003,0.825,0.968
155,4,val3,8,0.243,0.003,0.722,0.968
156,4,val3,20,0.551,0.004,0.414,0.969
157,4,val3,16,0.448,0.004,0.518,0.970
158,4,val3,24,0.653,0.005,0.312,0.970
159,4,val3,28,0.755,0.006,0.210,0.971
160,0,val1,5,0.144,0.004,0.822,0.970
161,0,val3,52,1.351,0.005,0.516,1.873
162,0,val3,48,1.249,0.004,0.621,1.874
163,0,val3,56,1.455,0.005,0.415,1.874
164,0,val2,60,1.557,0.006,0.312,1.875
165,0,val1,64,1.662,0.006,0.208,1.875
166,0,val3,68,1.765,0.005,0.105,1.875
167,2,val2,40,1.053,0.004,0.819,1.876
168,2,val2,44,1.156,0.004,0.717,1.877
169,1,val2,32,0.843,0.006,1.028,1.877
170,1,val2,48,1.254,0.005,0.619,1.877
171,1,val1,44,1.150,0.004,0.724,1.878
172,1,val2,52,1.355,0.006,0.518,1.878
173,1,val2,64,1.664,0.007,0.208,1.879
174,1,val3,36,0.944,0.010,0.925,1.879
175,1,val3,56,1.459,0.006,0.415,1.879
176,1,val3,60,1.560,0.007,0.313,1.880
177,1,val1,68,1.767,0.007,0.107,1.881
178,2,val3,32,0.848,0.006,1.028,1.882
179,3,val2,40,1.057,0.004,0.822,1.883
180,3,val1,44,1.159,0.004,0.720,1.883
181,2,val3,52,1.361,0.004,0.517,1.883
182,2,val3,56,1.464,0.006,0.414,1.883
183,2,val1,36,0.951,0.010,0.922,1.884
184,4,val2,40,1.064,0.004,0.816,1.884
185,2,val3,60,1.567,0.006,0.311,1.884
186,2,val2,48,1.260,0.005,0.619,1.884
187,2,val3,68,1.773,0.006,0.105,1.885
188,2,val2,64,1.670,0.006,0.209,1.885
189,3,val2,48,1.263,0.005,0.620,1.889
190,3,val3,36,0.955,0.007,0.928,1.889
191,3,val2,52,1.366,0.005,0.518,1.889
192,3,val3,32,0.853,0.010,1.027,1.889
193,3,val1,60,1.572,0.006,0.312,1.890
194,3,val2,56,1.468,0.006,0.416,1.890
195,4,val3,36,0.960,0.005,0.925,1.890
196,1,val2,37,0.970,0.004,0.917,1.891
197,3,val1,64,1.675,0.006,0.209,1.891
198,3,val2,68,1.779,0.007,0.106,1.891
199,4,val2,44,1.167,0.004,0.721,1.893
200,4,val3,32,0.857,0.009,1.027,1.893
201,4,val2,56,1.474,0.006,0.414,1.894
202,4,val3,48,1.270,0.005,0.620,1.895
203,4,val3,52,1.372,0.005,0.518,1.895
204,4,val3,60,1.578,0.006,0.312,1.896
205,4,val3,64,1.681,0.006,0.209,1.896
206,1,val2,41,1.074,0.004,0.819,1.897
207,4,val2,68,1.784,0.007,0.106,1.897
208,0,val1,37,0.969,0.005,0.929,1.903
209,1,val2,45,1.177,0.004,0.721,1.902
210,1,val2,33,0.869,0.010,1.024,1.902
211,0,val1,33,0.865,0.008,1.030,1.903
212,1,val1,49,1.279,0.004,0.621,1.903
213,0,val1,49,1.274,0.005,0.624,1.904
214,1,val2,61,1.586,0.006,0.311,1.904
215,0,val2,41,1.070,0.004,0.830,1.904
216,1,val1,53,1.381,0.006,0.518,1.904
217,0,val3,45,1.173,0.005,0.727,1.904
218,0,val1,65,1.687,0.008,0.209,1.904
219,0,val2,69,1.790,0.004,0.110,1.905
220,0,val3,53,1.377,0.006,0.522,1.905
221,1,val3,57,1.484,0.006,0.416,1.905
222,1,val1,65,1.690,0.008,0.208,1.906
223,1,val3,69,1.794,0.007,0.106,1.906
224,0,val3,57,1.480,0.006,0.419,1.906
225,0,val3,61,1.583,0.007,0.317,1.906
226,2,val1,33,0.873,0.006,1.028,1.908
227,2,val1,41,1.079,0.004,0.825,1.908
228,2,val1,45,1.183,0.005,0.721,1.909
229,2,val2,37,0.977,0.004,0.929,1.910
230,2,val1,49,1.285,0.005,0.619,1.910
231,2,val1,61,1.592,0.006,0.312,1.911
232,2,val3,53,1.387,0.006,0.518,1.911
233,2,val3,57,1.489,0.006,0.416,1.911
234,2,val2,65,1.696,0.008,0.208,1.912
235,2,val2,69,1.799,0.007,0.106,1.912
236,3,val2,37,0.980,0.004,0.929,1.913
237,3,val3,41,1.082,0.004,0.827,1.914
238,3,val2,33,0.879,0.009,1.025,1.914
239,3,val2,53,1.391,0.006,0.517,1.914
240,3,val2,57,1.494,0.006,0.414,1.914
241,3,val1,45,1.184,0.004,0.726,1.915
242,0,val2,34,0.891,0.005,1.019,1.915
243,3,val1,49,1.288,0.005,0.622,1.916
244,3,val1,61,1.598,0.006,0.312,1.916
245,3,val3,65,1.702,0.007,0.208,1.916
246,4,val1,37,0.986,0.004,0.927,1.917
247,3,val2,69,1.806,0.006,0.105,1.917
248,1,val3,38,0.996,0.004,0.919,1.918
249,1,val3,42,1.099,0.004,0.816,1.919
250,4,val1,41,1.089,0.004,0.827,1.920
251,4,val1,33,0.883,0.010,1.028,1.921
252,4,val1,45,1.193,0.004,0.724,1.921
253,2,val2,38,1.003,0.004,0.915,1.922
254,4,val2,57,1.500,0.005,0.416,1.922
255,4,val3,49,1.296,0.004,0.623,1.923
256,2,val2,42,1.105,0.004,0.814,1.923
257,4,val3,53,1.397,0.005,0.521,1.923
258,4,val2,65,1.708,0.007,0.209,1.923
259,4,val1,61,1.604,0.006,0.314,1.924
260,4,val1,69,1.811,0.007,0.107,1.924
261,0,val3,42,1.096,0.004,0.827,1.927
262,2,val3,50,1.311,0.004,0.613,1.928
263,0,val1,38,0.994,0.004,0.930,1.928
264,0,val1,46,1.198,0.005,0.725,1.928
265,0,val1,50,1.300,0.005,0.623,1.929
266,3,val2,38,1.005,0.004,0.920,1.929
267,0,val2,54,1.403,0.006,0.521,1.929
268,0,val1,58,1.506,0.006,0.418,1.929
269,1,val2,34,0.894,0.010,1.026,1.929
270,1,val3,46,1.203,0.005,0.722,1.929
271,1,val2,58,1.509,0.006,0.415,1.930
272,1,val3,50,1.304,0.005,0.621,1.930
273,1,val2,62,1.612,0.006,0.312,1.930
274,1,val3,54,1.407,0.005,0.519,1.931
275,0,val1,62,1.609,0.006,0.315,1.930
276,0,val2,66,1.712,0.007,0.211,1.931
277,0,val3,70,1.816,0.007,0.108,1.931
278,1,val2,66,1.716,0.007,0.209,1.931
279,1,val2,70,1.819,0.007,0.105,1.932
280,2,val2,46,1.209,0.005,0.719,1.933
281,2,val2,58,1.515,0.006,0.413,1.934
282,2,val1,34,0.901,0.009,1.024,1.934
283,2,val2,62,1.618,0.005,0.311,1.934
284,2,val1,54,1.413,0.005,0.517,1.935
285,2,val1,66,1.721,0.006,0.209,1.936
286,3,val2,46,1.211,0.005,0.720,1.936
287,2,val2,70,1.825,0.006,0.105,1.936
288,4,val3,38,1.011,0.004,0.923,1.937
289,3,val2,50,1.314,0.005,0.620,1.939
290,3,val1,42,1.108,0.004,0.827,1.940
291,3,val2,62,1.624,0.006,0.310,1.940
292,3,val1,54,1.416,0.006,0.518,1.940
293,3,val3,34,0.904,0.009,1.027,1.941
294,3,val3,58,1.520,0.006,0.415,1.941
295,3,val3,66,1.728,0.006,0.208,1.942
296,3,val2,70,1.831,0.006,0.105,1.942
297,1,val2,35,0.919,0.006,1.019,1.944
298,1,val2,39,1.022,0.004,0.918,1.945
299,4,val2,34,0.909,0.007,1.030,1.946
300,4,val2,42,1.115,0.004,0.828,1.947
301,4,val1,62,1.630,0.006,0.311,1.947
302,4,val3,46,1.219,0.004,0.724,1.948
303,4,val2,50,1.322,0.005,0.622,1.948
304,4,val2,54,1.423,0.005,0.520,1.949
305,2,val1,39,1.028,0.004,0.918,1.950
306,4,val3,58,1.527,0.006,0.417,1.949
307,4,val1,66,1.732,0.007,0.211,1.950
308,2,val1,43,1.130,0.004,0.816,1.950
309,3,val3,39,1.031,0.004,0.916,1.951
310,4,val2,70,1.836,0.007,0.107,1.951
311,0,val3,35,0.917,0.004,1.032,1.953
312,1,val3,43,1.125,0.005,0.824,1.954
313,0,val3,39,1.019,0.004,0.931,1.954
314,0,val3,47,1.224,0.005,0.726,1.954
315,0,val2,43,1.121,0.004,0.830,1.955
316,1,val3,47,1.228,0.005,0.723,1.955
317,1,val1,51,1.330,0.006,0.621,1.956
318,3,val3,43,1.133,0.004,0.819,1.956
319,1,val2,59,1.535,0.006,0.416,1.956
320,1,val1,55,1.433,0.005,0.519,1.956
321,4,val2,39,1.037,0.004,0.916,1.957
322,0,val2,63,1.636,0.006,0.315,1.957
323,0,val3,51,1.326,0.006,0.625,1.957
324,1,val1,63,1.638,0.006,0.313,1.957
325,0,val1,55,1.429,0.005,0.523,1.957
326,0,val1,59,1.531,0.006,0.420,1.958
327,1,val3,67,1.741,0.006,0.210,1.958
328,0,val1,67,1.740,0.006,0.212,1.958
329,2,val1,35,0.926,0.009,1.024,1.959
330,2,val1,47,1.234,0.004,0.722,1.960
331,2,val1,51,1.336,0.005,0.620,1.960
332,2,val1,59,1.541,0.005,0.414,1.961
333,2,val2,55,1.438,0.005,0.518,1.961
334,2,val1,63,1.644,0.006,0.312,1.961
335,2,val2,67,1.747,0.006,0.209,1.962
