id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,2,val3,29,2.983,0.972,6.699,10.654
1,0,val1,23,2.338,0.041,8.349,10.728
2,3,val1,21,2.189,0.154,8.387,10.730
3,2,val1,21,2.179,0.144,8.408,10.731
4,3,val1,16,1.689,0.453,8.591,10.732
5,3,val1,24,2.491,0.030,8.212,10.733
6,4,val1,11,1.212,0.020,9.500,10.732
7,0,val1,14,1.437,0.020,9.277,10.733
8,0,val1,8,0.827,0.021,9.889,10.736
9,0,val1,11,1.132,0.019,9.587,10.738
10,4,val1,4,0.502,0.020,10.213,10.735
11,4,val1,27,2.822,0.024,7.891,10.736
12,4,val1,28,2.922,0.021,7.795,10.738
13,4,val1,19,2.018,0.105,8.617,10.739
14,0,val1,6,0.624,0.020,10.096,10.740
15,4,val1,14,1.517,0.566,8.658,10.741
16,3,val1,15,1.589,0.672,8.474,10.736
17,0,val1,25,2.538,0.022,8.182,10.742
18,0,val1,12,1.234,0.023,9.487,10.743
19,2,val3,4,0.462,0.019,10.262,10.743
20,2,val1,22,2.279,0.083,8.382,10.744
21,1,val3,27,2.754,0.026,7.964,10.744
22,0,val1,0,0.020,0.024,10.700,10.744
23,0,val1,20,2.038,0.164,8.543,10.745
24,3,val3,10,1.086,0.022,9.635,10.743
25,3,val3,18,1.889,0.045,8.811,10.745
26,2,val3,5,0.563,0.020,10.162,10.745
27,4,val3,0,0.100,0.022,10.625,10.746
28,2,val1,20,2.079,0.163,8.505,10.747
29,2,val3,18,1.879,0.029,8.840,10.747
30,4,val1,20,2.118,0.187,8.443,10.747
31,2,val1,24,2.480,0.021,8.247,10.748
32,1,val3,9,0.948,0.019,9.781,10.748
33,4,val3,16,1.717,0.027,9.004,10.749
34,3,val3,1,0.181,0.019,10.550,10.749
35,3,val3,17,1.789,0.035,8.926,10.751
36,3,val3,28,2.893,0.024,7.837,10.753
37,4,val3,24,2.520,0.022,8.207,10.749
38,0,val3,1,0.121,0.020,10.611,10.752
39,1,val3,23,2.353,0.024,8.373,10.750
40,1,val1,8,0.847,0.021,9.882,10.750
41,2,val3,27,2.782,0.025,7.947,10.754
42,2,val1,26,2.681,0.023,8.051,10.755
43,0,val1,24,2.438,0.021,8.294,10.753
44,0,val3,16,1.638,0.034,9.085,10.757
45,0,val3,9,0.929,0.020,9.808,10.757
