id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.021,0.022,0.102,0.145
1,1,val1,0,0.041,0.020,0.102,0.163
2,0,val1,7,0.727,0.013,0.207,0.948
3,0,val2,3,0.323,0.013,0.618,0.955
4,0,val2,6,0.627,0.013,0.316,0.955
5,0,val2,4,0.425,0.014,0.516,0.955
6,0,val3,5,0.526,0.012,0.418,0.956
7,0,val3,8,0.829,0.014,0.113,0.956
8,0,val3,2,0.222,0.013,0.722,0.957
9,0,val1,1,0.121,0.013,0.824,0.957
10,1,val1,8,0.846,0.013,0.102,0.960
11,1,val2,6,0.645,0.012,0.306,0.963
12,1,val2,5,0.544,0.012,0.408,0.964
13,1,val2,4,0.443,0.012,0.509,0.964
14,1,val2,2,0.242,0.013,0.711,0.967
15,1,val1,1,0.142,0.014,0.812,0.967
16,1,val3,3,0.342,0.013,0.612,0.968
17,1,val3,7,0.745,0.013,0.210,0.968
18,2,val3,8,0.865,0.013,0.102,0.981
19,2,val3,7,0.765,0.013,0.204,0.982
20,2,val1,6,0.664,0.014,0.306,0.984
21,2,val2,5,0.564,0.014,0.406,0.984
22,2,val3,4,0.463,0.014,0.513,0.990
23,2,val1,3,0.363,0.013,0.614,0.990
24,2,val1,2,0.262,0.013,0.715,0.990
25,2,val3,1,0.162,0.013,0.816,0.991
26,2,val2,0,0.061,0.019,0.913,0.993
27,3,val3,8,0.888,0.013,0.104,1.004
28,3,val1,7,0.787,0.013,0.205,1.005
29,3,val2,6,0.686,0.013,0.307,1.005
30,3,val2,3,0.384,0.012,0.615,1.011
31,3,val3,2,0.282,0.013,0.716,1.011
32,3,val1,1,0.181,0.013,0.817,1.011
33,3,val3,5,0.586,0.014,0.411,1.012
34,3,val1,4,0.485,0.014,0.512,1.012
35,4,val3,7,0.805,0.012,0.204,1.022
36,4,val2,6,0.705,0.012,0.306,1.023
37,4,val1,5,0.604,0.013,0.413,1.030
38,4,val2,4,0.503,0.013,0.514,1.030
39,4,val2,3,0.402,0.013,0.616,1.031
40,4,val2,2,0.302,0.012,0.717,1.031
41,4,val3,0,0.101,0.018,0.913,1.032
42,3,val1,0,0.081,0.025,0.929,1.034
43,4,val1,1,0.201,0.013,0.821,1.035
44,0,val1,18,1.841,0.014,0.102,1.958
45,0,val1,12,1.234,0.013,0.717,1.964
46,0,val1,15,1.539,0.015,0.411,1.965
47,0,val2,10,1.030,0.014,0.921,1.965
48,0,val2,17,1.740,0.013,0.213,1.966
