id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,3,val3,8,0.453,0.024,6.741,7.217
1,1,val3,57,2.897,4.004,0.317,7.218
2,2,val3,19,0.995,0.025,6.200,7.220
3,3,val3,10,0.553,0.040,6.628,7.221
4,1,val3,54,2.747,0.078,4.400,7.224
5,4,val3,53,2.728,0.078,4.419,7.224
6,2,val3,14,0.744,0.054,6.433,7.230
7,3,val3,32,1.660,0.030,5.546,7.236
8,0,val3,40,2.035,0.030,5.178,7.243
9,0,val3,36,1.834,0.028,5.383,7.245
10,2,val3,25,1.296,0.035,5.915,7.246
11,3,val3,54,2.766,0.079,4.403,7.248
12,3,val3,13,0.704,0.029,6.516,7.249
13,2,val3,0,0.038,0.025,7.184,7.248
14,0,val3,10,0.523,0.033,6.697,7.253
15,0,val3,28,1.431,0.033,5.790,7.255
16,1,val3,21,1.087,0.038,6.132,7.256
17,3,val3,33,1.711,0.061,5.483,7.255
18,3,val3,47,2.415,0.040,4.805,7.260
19,0,val3,8,0.422,0.033,6.805,7.260
20,2,val3,33,1.700,0.089,5.471,7.260
21,3,val3,53,2.716,0.062,4.483,7.261
22,1,val3,42,2.141,0.028,5.094,7.263
23,4,val3,52,2.678,0.032,4.551,7.260
24,2,val3,53,2.707,0.047,4.510,7.264
25,2,val3,15,0.794,0.045,6.427,7.266
26,0,val3,14,0.725,0.052,6.490,7.267
27,4,val3,12,0.668,0.022,6.579,7.269
28,4,val3,31,1.623,0.025,5.622,7.270
29,0,val3,17,0.877,0.024,6.366,7.267
30,2,val3,10,0.542,0.074,6.658,7.274
31,3,val3,11,0.603,0.032,6.633,7.269
32,3,val3,28,1.460,0.029,5.781,7.270
33,3,val3,45,2.314,0.044,4.919,7.276
34,0,val3,51,2.587,0.029,4.659,7.275
35,4,val3,25,1.321,0.030,5.925,7.276
36,1,val3,10,0.534,0.039,6.698,7.271
37,2,val3,45,2.303,0.035,4.937,7.275
38,2,val3,2,0.139,0.022,7.119,7.281
39,2,val3,43,2.203,0.030,5.048,7.282
40,4,val3,46,2.376,0.029,4.872,7.277
41,1,val3,33,1.688,0.063,5.519,7.271
42,1,val3,25,1.288,0.024,5.967,7.278
43,1,val3,53,2.695,0.039,4.545,7.279
44,0,val3,15,0.775,0.042,6.459,7.276
45,0,val3,55,2.788,0.081,4.412,7.282
46,1,val3,44,2.242,0.048,4.996,7.286
47,3,val3,35,1.811,0.029,5.438,7.277
48,2,val3,47,2.404,0.027,4.857,7.288
49,0,val3,20,1.028,0.023,6.232,7.283
50,4,val3,48,2.477,0.031,4.776,7.284
51,4,val3,44,2.276,0.041,4.968,7.285
52,4,val3,36,1.874,0.027,5.391,7.292
53,2,val3,32,1.650,0.064,5.576,7.290
54,0,val3,5,0.271,0.026,6.992,7.289
55,1,val3,32,1.638,0.032,5.617,7.287
56,3,val3,0,0.048,0.053,7.183,7.285
57,2,val3,9,0.492,0.026,6.778,7.295
58,0,val3,49,2.487,0.043,4.761,7.291
59,0,val3,21,1.078,0.025,6.193,7.297
60,0,val3,7,0.372,0.033,6.893,7.298
61,3,val3,39,2.012,0.032,5.242,7.286
62,3,val3,24,1.260,0.027,6.005,7.292
63,3,val3,43,2.213,0.047,5.032,7.293
64,3,val3,16,0.855,0.025,6.419,7.300
65,2,val3,3,0.190,0.045,7.061,7.297
66,1,val3,22,1.137,0.025,6.131,7.293
67,0,val3,2,0.119,0.024,7.162,7.305
68,0,val3,56,2.839,0.076,4.392,7.306
69,1,val3,3,0.180,0.037,7.078,7.295
70,2,val3,20,1.045,0.030,6.227,7.302
71,1,val3,29,1.488,0.023,5.789,7.300
72,1,val3,5,0.280,0.036,6.986,7.301
73,1,val3,52,2.645,0.033,4.631,7.309
74,1,val3,50,2.543,0.036,4.732,7.311
75,1,val3,2,0.129,0.050,7.133,7.313
76,4,val3,6,0.362,0.022,6.929,7.314
77,4,val3,51,2.627,0.028,4.661,7.315
78,0,val3,1,0.069,0.053,7.195,7.317
79,1,val3,18,0.937,0.025,6.355,7.317
80,4,val3,49,2.527,0.028,4.766,7.321
81,4,val3,8,0.463,0.033,6.827,7.323
82,4,val3,17,0.919,0.023,6.381,7.323
83,4,val3,55,2.828,0.061,4.436,7.325
84,4,val3,0,0.058,0.024,7.244,7.327
85,4,val3,2,0.160,0.038,7.129,7.328
86,4,val3,22,1.171,0.025,6.133,7.329
87,4,val3,7,0.413,0.021,6.896,7.330
88,4,val3,13,0.718,0.040,6.573,7.331
89,4,val3,9,0.515,0.022,6.794,7.331
90,4,val3,32,1.673,0.060,5.599,7.332
91,1,val3,24,1.238,0.027,6.054,7.319
92,4,val1,35,1.824,0.076,9.441,11.341
93,4,val1,39,2.025,0.097,9.223,11.345
94,4,val1,14,0.768,0.024,10.554,11.346
95,4,val1,47,2.427,0.037,8.884,11.348
96,4,val1,23,1.221,0.032,10.096,11.349
97,4,val1,10,0.567,0.023,10.760,11.350
98,4,val1,20,1.071,0.030,10.251,11.352
99,4,val1,42,2.175,0.067,9.110,11.353
100,4,val1,33,1.723,0.027,9.605,11.355
101,4,val1,27,1.422,0.054,9.880,11.356
102,4,val1,41,2.125,0.098,9.134,11.358
103,4,val1,30,1.572,0.045,9.741,11.359
104,4,val1,37,1.925,0.112,9.324,11.361
105,4,val1,54,2.778,0.025,8.560,11.363
106,4,val1,15,0.818,0.028,10.517,11.364
107,4,val1,3,0.210,0.031,11.128,11.369
108,4,val1,1,0.109,0.026,11.238,11.373
109,4,val1,26,1.372,0.043,9.960,11.375
110,1,val1,9,0.483,0.023,10.870,11.376
111,1,val1,47,2.393,0.044,8.942,11.379
112,2,val1,40,2.052,0.090,9.237,11.379
113,3,val1,26,1.360,0.036,9.980,11.375
114,0,val1,44,2.235,0.053,9.095,11.384
115,1,val1,34,1.738,0.033,9.610,11.381
116,1,val1,37,1.889,0.092,9.408,11.389
117,1,val1,31,1.588,0.078,9.724,11.390
118,0,val1,54,2.738,0.030,8.623,11.391
119,2,val1,24,1.246,0.030,10.110,11.386
120,3,val1,18,0.956,0.024,10.405,11.385
121,3,val1,25,1.309,0.025,10.059,11.393
122,3,val1,40,2.063,0.104,9.228,11.395
123,1,val1,48,2.443,0.092,8.864,11.399
124,2,val1,46,2.354,0.030,9.003,11.387
125,2,val1,34,1.751,0.064,9.581,11.395
126,2,val1,29,1.499,0.025,9.874,11.398
127,2,val1,35,1.801,0.076,9.526,11.402
128,2,val1,36,1.851,0.092,9.460,11.403
129,0,val1,26,1.331,0.023,10.047,11.401
130,2,val1,7,0.392,0.023,10.992,11.407
131,1,val1,26,1.338,0.035,10.030,11.403
132,1,val1,27,1.388,0.048,9.971,11.407
133,1,val1,49,2.493,0.098,8.816,11.408
134,1,val1,56,2.847,0.043,8.524,11.414
135,3,val1,4,0.249,0.021,11.141,11.410
136,4,val1,24,1.271,0.029,10.080,11.379
137,0,val1,23,1.179,0.027,10.199,11.405
138,0,val1,48,2.437,0.049,8.921,11.406
139,1,val1,30,1.538,0.056,9.830,11.425
140,1,val1,6,0.331,0.021,11.082,11.435
141,3,val1,38,1.962,0.100,9.356,11.417
142,0,val1,18,0.927,0.027,10.456,11.410
143,2,val1,39,2.002,0.100,9.313,11.415
144,4,val1,4,0.261,0.029,11.091,11.381
145,3,val1,23,1.207,0.024,10.195,11.426
146,1,val1,15,0.786,0.030,10.633,11.449
147,1,val1,16,0.836,0.031,10.586,11.453
148,1,val1,35,1.789,0.068,9.602,11.459
149,1,val1,41,2.091,0.096,9.274,11.460
150,2,val1,49,2.505,0.056,8.862,11.422
151,2,val1,27,1.398,0.055,9.972,11.425
152,2,val1,30,1.549,0.026,9.856,11.430
153,2,val1,37,1.901,0.118,9.415,11.434
154,2,val1,11,0.592,0.040,10.803,11.435
155,2,val1,41,2.103,0.102,9.233,11.438
156,2,val1,5,0.290,0.022,11.128,11.441
157,2,val1,52,2.656,0.042,8.747,11.445
158,1,val1,17,0.887,0.022,10.555,11.463
159,1,val1,1,0.079,0.028,11.359,11.466
160,1,val1,13,0.686,0.024,10.759,11.469
161,0,val1,3,0.169,0.023,11.219,11.411
162,3,val1,6,0.350,0.040,11.040,11.430
163,3,val1,44,2.263,0.046,9.122,11.432
164,3,val1,30,1.560,0.082,9.794,11.437
165,3,val1,42,2.163,0.099,9.175,11.438
166,3,val1,3,0.199,0.022,11.219,11.440
167,3,val1,46,2.364,0.048,9.031,11.443
168,3,val1,31,1.610,0.073,9.760,11.444
169,0,val1,53,2.688,0.033,8.695,11.417
170,0,val1,52,2.637,0.035,8.755,11.427
171,0,val1,39,1.985,0.099,9.347,11.431
172,0,val1,30,1.532,0.022,9.877,11.432
173,0,val1,33,1.683,0.022,9.732,11.438
174,2,val1,55,2.807,0.028,8.616,11.452
175,2,val1,22,1.145,0.026,10.292,11.463
176,3,val1,37,1.912,0.087,9.448,11.446
177,0,val1,34,1.734,0.060,9.648,11.442
178,0,val1,50,2.537,0.080,8.839,11.457
179,0,val1,11,0.574,0.036,10.851,11.462
180,0,val1,35,1.784,0.052,9.635,11.470
181,2,val1,12,0.643,0.021,10.804,11.467
182,2,val1,6,0.341,0.031,11.102,11.475
183,3,val1,2,0.149,0.022,11.276,11.447
184,1,val1,36,1.839,0.081,9.560,11.480
185,2,val1,8,0.442,0.025,11.012,11.478
