id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.020,0.015,0.102,0.136
1,1,val3,0,0.034,0.029,0.106,0.169
2,4,val3,12,0.887,0.015,0.108,1.009
3,2,val3,8,0.588,0.014,0.408,1.009
4,1,val3,2,0.168,0.013,0.829,1.010
5,1,val3,5,0.371,0.013,0.626,1.011
6,2,val3,11,0.790,0.013,0.208,1.011
7,3,val3,0,0.060,0.030,0.922,1.013
8,0,val3,7,0.493,0.013,0.508,1.014
9,3,val3,2,0.195,0.013,0.815,1.023
10,3,val1,5,0.397,0.014,0.619,1.030
11,0,val1,4,0.290,0.014,0.727,1.031
12,3,val1,11,0.804,0.013,0.215,1.032
13,3,val1,8,0.601,0.013,0.418,1.032
14,0,val1,10,0.693,0.014,0.325,1.033
15,1,val1,7,0.506,0.014,0.510,1.031
16,2,val1,2,0.182,0.013,0.838,1.033
17,1,val1,1,0.101,0.017,0.915,1.034
18,1,val1,10,0.708,0.015,0.311,1.034
19,1,val2,13,0.911,0.013,0.114,1.038
20,4,val2,5,0.412,0.012,0.623,1.048
21,2,val2,4,0.318,0.014,0.717,1.049
22,2,val2,7,0.520,0.014,0.516,1.049
23,0,val1,9,0.626,0.015,0.408,1.049
24,4,val2,2,0.208,0.013,0.827,1.049
25,0,val2,12,0.828,0.017,0.206,1.050
26,4,val3,11,0.819,0.013,0.219,1.051
27,2,val3,10,0.723,0.015,0.314,1.052
28,4,val3,8,0.616,0.015,0.422,1.053
29,0,val3,1,0.088,0.016,0.948,1.052
30,2,val3,13,0.925,0.015,0.113,1.053
31,2,val3,1,0.114,0.014,0.925,1.054
32,1,val3,4,0.303,0.013,0.738,1.054
33,3,val2,7,0.534,0.013,0.512,1.059
34,3,val1,4,0.330,0.013,0.717,1.060
35,1,val1,12,0.843,0.014,0.205,1.062
36,1,val1,6,0.439,0.013,0.610,1.062
37,1,val1,3,0.235,0.014,0.813,1.063
38,3,val3,1,0.128,0.014,0.928,1.069
39,3,val3,10,0.737,0.014,0.320,1.071
40,3,val3,13,0.940,0.028,0.103,1.071
41,0,val3,6,0.425,0.013,0.634,1.072
42,2,val2,3,0.249,0.013,0.809,1.072
