id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.020,0.014,0.103,0.137
1,1,val3,0,0.040,0.025,0.104,0.169
2,1,val3,6,0.645,0.013,0.304,0.962
3,1,val2,7,0.746,0.013,0.205,0.964
4,1,val2,8,0.846,0.013,0.105,0.964
5,1,val3,1,0.140,0.013,0.814,0.968
6,1,val3,5,0.545,0.013,0.410,0.968
7,1,val3,4,0.444,0.013,0.511,0.968
8,1,val1,3,0.344,0.014,0.611,0.969
9,1,val2,2,0.242,0.013,0.719,0.974
10,2,val1,3,0.362,0.013,0.609,0.983
11,2,val1,8,0.867,0.013,0.104,0.984
12,2,val2,5,0.564,0.013,0.409,0.985
13,2,val2,6,0.665,0.013,0.308,0.986
14,2,val3,7,0.766,0.014,0.208,0.987
15,2,val3,4,0.463,0.014,0.512,0.988
16,2,val1,2,0.261,0.013,0.715,0.988
17,2,val1,1,0.160,0.013,0.816,0.989
18,3,val1,8,0.885,0.013,0.103,1.001
19,2,val1,0,0.060,0.021,0.921,1.002
20,3,val2,7,0.784,0.013,0.205,1.002
21,3,val1,6,0.683,0.013,0.307,1.003
22,3,val2,4,0.482,0.013,0.508,1.003
23,3,val3,5,0.583,0.013,0.407,1.003
24,3,val1,2,0.281,0.013,0.712,1.006
25,3,val2,1,0.180,0.013,0.813,1.006
26,3,val2,3,0.382,0.014,0.611,1.007
27,3,val2,0,0.080,0.016,0.913,1.009
28,4,val1,7,0.804,0.013,0.203,1.020
29,4,val2,6,0.703,0.013,0.310,1.026
30,4,val1,1,0.200,0.013,0.813,1.026
31,4,val2,4,0.502,0.012,0.512,1.027
32,4,val3,2,0.301,0.014,0.713,1.027
33,4,val2,3,0.401,0.013,0.614,1.027
34,4,val3,5,0.602,0.013,0.413,1.027
35,4,val3,0,0.100,0.015,0.913,1.028
36,0,val1,8,0.825,0.013,0.208,1.046
37,0,val1,2,0.221,0.013,0.812,1.047
38,0,val3,7,0.724,0.014,0.313,1.051
39,0,val3,6,0.623,0.013,0.415,1.051
40,0,val3,4,0.423,0.013,0.616,1.052
41,0,val3,3,0.322,0.013,0.717,1.052
42,0,val2,1,0.121,0.013,0.919,1.052
43,0,val2,5,0.523,0.013,0.517,1.052
44,1,val1,16,1.656,0.014,0.307,1.977
45,0,val3,9,0.926,0.023,1.029,1.978
46,1,val1,17,1.757,0.013,0.210,1.979
47,1,val2,18,1.858,0.013,0.109,1.980
48,1,val1,14,1.454,0.013,0.512,1.980
49,1,val1,10,1.048,0.015,0.917,1.980
50,1,val2,11,1.150,0.014,0.817,1.980
51,1,val1,15,1.555,0.014,0.411,1.981
52,1,val1,13,1.353,0.016,0.613,1.981
53,1,val2,12,1.251,0.013,0.724,1.988
54,2,val3,16,1.674,0.013,0.306,1.993
55,2,val1,15,1.574,0.013,0.407,1.993
56,2,val1,14,1.473,0.013,0.511,1.997
57,2,val1,13,1.372,0.013,0.613,1.998
58,2,val3,11,1.171,0.012,0.815,1.998
59,2,val3,10,1.070,0.013,0.916,1.999
60,2,val2,18,1.876,0.016,0.109,2.001
61,1,val2,9,0.946,0.018,1.037,2.001
62,2,val2,17,1.776,0.013,0.212,2.001
63,2,val1,12,1.272,0.017,0.720,2.009
64,2,val1,9,0.968,0.016,1.024,2.009
65,3,val1,16,1.690,0.013,0.307,2.011
66,3,val3,15,1.589,0.014,0.408,2.011
67,3,val3,14,1.489,0.013,0.509,2.011
68,3,val1,17,1.791,0.016,0.205,2.012
69,3,val2,18,1.891,0.014,0.108,2.013
70,3,val1,13,1.388,0.015,0.615,2.017
71,3,val2,12,1.287,0.014,0.717,2.018
72,3,val1,11,1.187,0.014,0.818,2.018
73,4,val2,16,1.709,0.014,0.306,2.029
74,4,val1,14,1.507,0.013,0.508,2.029
75,4,val2,15,1.608,0.014,0.407,2.029
76,4,val3,17,1.809,0.013,0.210,2.033
77,3,val3,10,1.086,0.015,0.933,2.033
78,3,val3,9,0.986,0.015,1.034,2.034
79,4,val3,13,1.407,0.014,0.616,2.036
80,4,val3,10,1.105,0.013,0.918,2.036
81,4,val1,12,1.306,0.013,0.717,2.037
82,4,val2,11,1.206,0.013,0.818,2.037
83,4,val2,9,1.004,0.014,1.019,2.037
84,4,val2,8,0.904,0.014,1.120,2.038
85,0,val1,16,1.632,0.013,0.406,2.051
86,0,val1,17,1.732,0.014,0.306,2.052
87,0,val1,18,1.833,0.014,0.205,2.052
88,0,val1,13,1.331,0.013,0.710,2.053
89,0,val1,14,1.431,0.013,0.609,2.053
90,0,val3,15,1.531,0.013,0.510,2.054
91,0,val1,10,1.028,0.014,1.025,2.066
92,0,val1,12,1.230,0.013,0.824,2.067
93,0,val1,11,1.130,0.014,0.924,2.067
94,4,val3,19,2.010,0.014,0.917,2.941
95,0,val2,27,2.740,0.013,0.206,2.959
96,0,val2,24,2.439,0.012,0.513,2.964
97,4,val3,18,1.909,0.034,1.021,2.965
98,0,val2,23,2.338,0.013,0.614,2.965
99,0,val1,22,2.237,0.013,0.715,2.965
100,0,val1,25,2.540,0.015,0.411,2.966
101,0,val1,20,2.036,0.015,0.915,2.966
102,0,val3,26,2.640,0.014,0.312,2.966
103,0,val3,28,2.842,0.013,0.112,2.967
104,0,val3,21,2.136,0.013,0.817,2.967
105,1,val2,22,2.260,0.013,0.706,2.979
106,1,val2,26,2.664,0.013,0.304,2.981
107,1,val3,28,2.866,0.013,0.102,2.981
108,1,val1,27,2.765,0.015,0.204,2.985
109,0,val3,19,1.935,0.029,1.021,2.985
110,1,val3,25,2.564,0.013,0.411,2.989
111,1,val2,24,2.463,0.013,0.513,2.989
112,1,val2,23,2.362,0.013,0.614,2.989
113,1,val3,20,2.059,0.015,0.916,2.989
114,1,val2,21,2.160,0.013,0.816,2.990
115,2,val3,27,2.784,0.013,0.207,3.004
116,2,val1,28,2.886,0.014,0.105,3.004
117,2,val2,26,2.682,0.013,0.309,3.005
118,2,val1,23,2.379,0.013,0.613,3.005
119,2,val2,24,2.481,0.012,0.512,3.005
120,2,val3,25,2.581,0.014,0.410,3.006
121,2,val1,22,2.278,0.014,0.715,3.007
122,2,val3,21,2.178,0.014,0.816,3.007
123,2,val2,20,2.077,0.014,0.917,3.008
124,1,val2,19,1.958,0.030,1.028,3.017
125,3,val1,26,2.700,0.014,0.307,3.021
126,3,val2,27,2.801,0.013,0.207,3.021
127,3,val1,25,2.600,0.013,0.409,3.022
128,3,val2,20,2.094,0.014,0.914,3.022
129,3,val1,24,2.499,0.014,0.509,3.022
130,2,val2,19,1.976,0.025,1.021,3.023
131,3,val2,22,2.297,0.014,0.722,3.033
132,3,val1,21,2.196,0.014,0.824,3.034
133,4,val1,25,2.614,0.014,0.406,3.034
134,3,val2,19,1.992,0.021,1.025,3.039
135,3,val3,23,2.399,0.014,0.626,3.039
136,4,val3,26,2.715,0.013,0.311,3.039
137,4,val3,27,2.816,0.013,0.212,3.041
138,4,val3,24,2.514,0.014,0.514,3.042
139,4,val2,20,2.110,0.013,0.924,3.048
140,4,val2,21,2.211,0.013,0.824,3.048
141,4,val1,23,2.413,0.015,0.621,3.048
142,4,val1,22,2.312,0.013,0.724,3.049
143,4,val2,29,3.019,0.014,0.920,3.953
144,4,val3,33,3.422,0.015,0.517,3.955
145,0,val3,37,3.749,0.013,0.203,3.965
146,0,val2,38,3.850,0.014,0.102,3.966
147,0,val3,32,3.247,0.013,0.713,3.972
148,0,val3,34,3.447,0.014,0.511,3.972
