id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.020,0.019,0.103,0.142
1,1,val3,0,0.034,0.017,0.104,0.155
2,1,val2,6,0.438,0.013,0.507,0.958
3,0,val2,8,0.558,0.014,0.413,0.985
4,2,val2,6,0.451,0.012,0.522,0.986
5,3,val2,9,0.667,0.015,0.305,0.987
6,4,val2,4,0.345,0.013,0.631,0.989
7,4,val3,7,0.547,0.013,0.431,0.991
8,3,val3,12,0.870,0.015,0.106,0.991
9,1,val3,3,0.236,0.012,0.743,0.992
10,2,val3,9,0.653,0.014,0.325,0.992
11,0,val3,11,0.761,0.014,0.218,0.992
12,4,val3,1,0.141,0.014,0.838,0.993
13,1,val1,11,0.774,0.013,0.206,0.993
14,3,val3,6,0.465,0.013,0.515,0.993
15,2,val3,3,0.249,0.014,0.730,0.994
16,0,val3,5,0.357,0.013,0.624,0.994
17,1,val3,8,0.572,0.015,0.407,0.995
18,0,val3,2,0.154,0.014,0.835,1.003
19,3,val3,0,0.060,0.026,0.917,1.003
20,1,val3,5,0.371,0.013,0.620,1.003
21,4,val2,12,0.883,0.015,0.106,1.004
22,2,val3,11,0.787,0.014,0.204,1.004
23,4,val1,0,0.074,0.018,0.915,1.007
24,2,val1,2,0.182,0.014,0.812,1.008
25,1,val1,2,0.169,0.013,0.826,1.008
26,4,val1,9,0.680,0.013,0.315,1.009
27,3,val3,3,0.263,0.013,0.734,1.009
28,4,val3,6,0.480,0.014,0.517,1.011
29,0,val3,10,0.693,0.014,0.305,1.011
30,3,val1,11,0.801,0.014,0.205,1.020
31,4,val2,3,0.278,0.013,0.737,1.028
32,3,val2,8,0.599,0.015,0.416,1.030
33,2,val2,8,0.586,0.013,0.430,1.029
34,3,val2,5,0.398,0.013,0.620,1.031
35,2,val2,0,0.047,0.028,0.957,1.031
36,3,val3,2,0.194,0.013,0.825,1.032
37,2,val2,5,0.384,0.014,0.635,1.033
38,1,val3,10,0.707,0.014,0.312,1.033
39,4,val3,2,0.209,0.012,0.812,1.034
40,0,val2,4,0.289,0.014,0.730,1.033
41,0,val2,7,0.491,0.015,0.529,1.034
42,0,val2,13,0.895,0.033,0.107,1.035
43,0,val1,1,0.087,0.018,0.935,1.040
44,4,val1,11,0.816,0.015,0.209,1.041
45,1,val1,7,0.505,0.013,0.523,1.042
46,4,val2,5,0.412,0.013,0.617,1.042
47,2,val2,4,0.317,0.014,0.712,1.043
48,1,val2,4,0.304,0.014,0.726,1.044
49,0,val3,3,0.221,0.012,0.813,1.047
50,0,val3,12,0.827,0.014,0.207,1.048
51,0,val3,6,0.424,0.013,0.611,1.048
52,1,val1,1,0.101,0.025,0.930,1.056
53,0,val1,9,0.625,0.014,0.417,1.057
54,4,val2,8,0.614,0.013,0.431,1.058
55,3,val2,7,0.532,0.013,0.513,1.058
56,2,val2,7,0.519,0.014,0.525,1.058
57,3,val2,10,0.734,0.013,0.311,1.059
58,2,val2,10,0.720,0.014,0.326,1.059
59,3,val2,1,0.127,0.014,0.918,1.060
60,3,val2,4,0.330,0.014,0.716,1.060
61,1,val1,12,0.841,0.012,0.216,1.069
