id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.018,0.014,0.102,0.134
1,1,val1,0,0.026,0.018,0.209,0.254
2,4,val3,7,0.336,0.022,0.620,0.978
3,3,val3,7,0.324,0.021,0.634,0.979
4,4,val1,4,0.216,0.023,0.741,0.980
5,2,val1,15,0.639,0.016,0.325,0.980
6,0,val1,10,0.424,0.021,0.536,0.981
7,4,val3,12,0.539,0.015,0.426,0.980
8,1,val3,10,0.431,0.014,0.536,0.981
9,3,val3,15,0.649,0.016,0.317,0.982
10,0,val3,2,0.100,0.044,0.838,0.982
11,1,val3,2,0.107,0.026,0.850,0.982
12,3,val1,20,0.851,0.014,0.117,0.982
13,0,val1,18,0.747,0.014,0.222,0.983
14,3,val3,2,0.123,0.032,0.828,0.983
15,2,val1,10,0.437,0.020,0.527,0.983
16,4,val3,15,0.660,0.017,0.306,0.983
17,4,val3,20,0.861,0.016,0.107,0.984
18,4,val1,2,0.132,0.014,0.838,0.985
19,1,val1,13,0.552,0.015,0.418,0.985
20,1,val1,8,0.349,0.015,0.622,0.986
21,1,val1,18,0.755,0.019,0.213,0.987
22,1,val1,5,0.228,0.038,0.723,0.989
23,1,val2,3,0.147,0.014,0.829,0.990
24,2,val2,8,0.357,0.014,0.620,0.990
25,0,val1,21,0.868,0.015,0.108,0.990
26,2,val1,5,0.236,0.018,0.737,0.991
27,2,val1,13,0.559,0.021,0.412,0.992
28,4,val3,10,0.459,0.014,0.523,0.996
29,3,val3,13,0.568,0.016,0.413,0.997
30,2,val3,0,0.034,0.020,0.943,0.997
31,0,val3,3,0.140,0.028,0.830,0.998
32,3,val2,8,0.365,0.017,0.622,1.003
33,1,val2,21,0.875,0.015,0.115,1.004
34,2,val2,18,0.762,0.017,0.225,1.004
35,3,val2,21,0.891,0.014,0.103,1.008
36,4,val1,18,0.781,0.017,0.211,1.009
37,2,val1,21,0.883,0.014,0.113,1.010
38,3,val1,5,0.244,0.033,0.733,1.010
39,0,val1,11,0.465,0.014,0.532,1.010
40,0,val1,16,0.666,0.015,0.331,1.012
41,3,val1,0,0.042,0.016,0.953,1.011
42,3,val1,18,0.771,0.015,0.227,1.013
43,1,val1,16,0.673,0.020,0.318,1.010
44,4,val3,13,0.580,0.017,0.419,1.016
45,2,val3,6,0.276,0.019,0.722,1.016
46,3,val3,16,0.690,0.015,0.312,1.017
47,4,val1,0,0.050,0.022,0.945,1.017
48,1,val3,1,0.066,0.020,0.931,1.017
49,0,val3,9,0.383,0.015,0.620,1.018
50,1,val3,6,0.268,0.015,0.736,1.018
51,0,val3,19,0.787,0.014,0.218,1.020
52,1,val3,11,0.471,0.014,0.533,1.019
53,2,val3,19,0.803,0.016,0.205,1.024
54,2,val3,9,0.397,0.015,0.613,1.025
55,4,val1,5,0.256,0.033,0.738,1.028
56,1,val1,19,0.795,0.018,0.216,1.029
57,2,val1,3,0.154,0.025,0.849,1.029
58,4,val1,8,0.377,0.014,0.637,1.028
59,3,val1,3,0.163,0.030,0.837,1.030
60,2,val1,16,0.681,0.024,0.326,1.031
61,0,val1,17,0.707,0.014,0.309,1.030
62,2,val1,11,0.477,0.013,0.540,1.031
63,4,val2,3,0.175,0.017,0.839,1.031
64,3,val2,11,0.487,0.014,0.530,1.031
65,1,val2,14,0.592,0.021,0.419,1.032
66,0,val1,14,0.586,0.015,0.432,1.032
67,2,val1,4,0.195,0.021,0.816,1.032
68,2,val3,14,0.599,0.020,0.414,1.033
69,3,val1,9,0.405,0.015,0.613,1.033
70,0,val2,1,0.060,0.025,0.948,1.033
71,3,val1,6,0.284,0.026,0.723,1.033
72,4,val2,16,0.700,0.015,0.318,1.034
73,1,val2,9,0.390,0.015,0.630,1.034
74,1,val2,4,0.187,0.017,0.831,1.035
75,3,val3,19,0.811,0.020,0.205,1.036
76,4,val3,11,0.499,0.013,0.524,1.036
77,0,val1,6,0.262,0.039,0.736,1.036
78,4,val3,6,0.296,0.015,0.726,1.037
79,3,val1,14,0.608,0.020,0.419,1.047
80,0,val1,4,0.181,0.025,0.842,1.047
81,3,val1,4,0.204,0.024,0.824,1.051
82,3,val3,1,0.082,0.039,0.931,1.052
83,2,val1,7,0.316,0.014,0.722,1.052
84,4,val1,9,0.418,0.013,0.619,1.051
85,4,val2,1,0.092,0.018,0.944,1.054
86,1,val3,12,0.512,0.014,0.526,1.053
87,2,val3,1,0.074,0.036,0.942,1.053
88,0,val1,20,0.828,0.016,0.209,1.053
89,1,val3,7,0.308,0.014,0.732,1.054
90,2,val2,17,0.721,0.020,0.313,1.054
91,1,val2,17,0.714,0.015,0.326,1.055
92,0,val3,7,0.302,0.032,0.720,1.053
93,4,val2,19,0.821,0.015,0.220,1.056
94,0,val2,12,0.505,0.014,0.538,1.057
95,4,val3,14,0.620,0.018,0.419,1.057
96,2,val2,12,0.518,0.016,0.525,1.059
97,1,val3,15,0.632,0.017,0.419,1.068
98,1,val3,20,0.835,0.015,0.219,1.069
99,4,val2,17,0.741,0.026,0.317,1.084
100,3,val2,17,0.730,0.022,0.332,1.085
101,2,val2,2,0.114,0.015,0.957,1.085
102,0,val2,8,0.342,0.014,0.730,1.086
103,3,val2,12,0.527,0.018,0.542,1.087
104,3,val2,10,0.446,0.014,0.627,1.088
105,0,val2,15,0.626,0.015,0.447,1.088
106,2,val2,20,0.843,0.016,0.229,1.088
107,0,val2,13,0.546,0.015,0.528,1.089
108,0,val2,5,0.221,0.014,0.854,1.089
109,4,val2,34,1.426,0.014,0.527,1.967
110,3,val2,26,1.093,0.047,0.827,1.967
111,3,val2,42,1.743,0.016,0.210,1.968
112,1,val2,40,1.641,0.015,0.311,1.968
113,4,val2,44,1.831,0.029,0.123,1.984
114,0,val2,22,0.909,0.036,1.041,1.985
115,1,val2,35,1.440,0.016,0.529,1.984
116,1,val2,45,1.844,0.027,0.114,1.986
117,4,val2,32,1.345,0.017,0.624,1.987
118,2,val2,45,1.850,0.033,0.104,1.987
119,1,val2,43,1.764,0.016,0.207,1.988
120,1,val2,38,1.561,0.016,0.412,1.988
121,2,val2,24,1.004,0.054,0.930,1.988
122,0,val1,38,1.557,0.015,0.424,1.996
123,4,val1,27,1.143,0.015,0.839,1.996
124,3,val1,45,1.864,0.017,0.116,1.997
125,2,val1,30,1.245,0.020,0.734,1.998
126,3,val1,22,0.933,0.029,1.036,1.998
127,3,val1,24,1.013,0.051,0.936,2.000
128,4,val1,40,1.670,0.015,0.315,2.000
129,4,val1,30,1.264,0.015,0.721,2.001
130,4,val1,45,1.873,0.024,0.105,2.002
131,3,val1,35,1.458,0.016,0.528,2.002
132,3,val2,30,1.256,0.014,0.733,2.003
133,0,val1,24,0.989,0.061,0.951,2.001
134,4,val1,35,1.467,0.021,0.515,2.003
135,0,val1,33,1.356,0.015,0.631,2.002
136,0,val2,46,1.879,0.019,0.108,2.006
137,0,val2,41,1.677,0.015,0.314,2.006
138,4,val3,33,1.385,0.015,0.612,2.012
139,2,val3,28,1.164,0.024,0.823,2.011
140,2,val3,23,0.964,0.034,1.015,2.013
141,3,val3,38,1.579,0.017,0.416,2.012
142,1,val3,41,1.682,0.017,0.315,2.014
143,3,val3,28,1.174,0.025,0.815,2.014
144,2,val1,41,1.689,0.015,0.315,2.019
145,4,val2,38,1.589,0.015,0.422,2.026
146,1,val2,39,1.601,0.016,0.410,2.027
147,3,val2,41,1.703,0.015,0.310,2.027
148,3,val3,43,1.783,0.026,0.219,2.028
149,4,val2,43,1.792,0.016,0.221,2.028
150,2,val2,36,1.488,0.019,0.523,2.029
151,4,val2,24,1.022,0.050,0.959,2.031
152,1,val2,28,1.157,0.016,0.858,2.030
153,2,val2,33,1.367,0.017,0.647,2.031
154,0,val2,36,1.477,0.015,0.539,2.031
155,3,val1,25,1.053,0.027,0.953,2.033
156,2,val2,46,1.890,0.034,0.108,2.033
157,0,val2,31,1.275,0.016,0.742,2.033
158,2,val2,25,1.044,0.044,0.945,2.034
159,2,val1,39,1.609,0.017,0.408,2.034
160,3,val1,33,1.377,0.016,0.640,2.033
161,1,val1,31,1.278,0.016,0.741,2.035
162,2,val1,31,1.286,0.020,0.730,2.036
163,0,val1,26,1.071,0.021,0.943,2.035
164,1,val2,29,1.197,0.017,0.822,2.036
165,1,val1,34,1.399,0.015,0.622,2.037
166,0,val2,44,1.799,0.032,0.204,2.036
167,0,val1,39,1.597,0.017,0.423,2.037
168,0,val1,29,1.194,0.016,0.827,2.037
169,1,val1,36,1.480,0.022,0.536,2.038
170,2,val3,44,1.810,0.015,0.214,2.039
