id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.018,0.026,0.103,0.148
1,2,val1,6,0.663,0.012,0.312,0.987
2,2,val1,5,0.563,0.012,0.414,0.988
3,2,val2,4,0.461,0.013,0.516,0.990
4,2,val2,7,0.764,0.012,0.215,0.991
5,2,val2,3,0.361,0.013,0.618,0.991
6,2,val2,2,0.260,0.012,0.720,0.992
7,2,val2,0,0.059,0.015,0.919,0.992
8,2,val2,1,0.159,0.013,0.820,0.993
9,3,val1,8,0.887,0.012,0.102,1.001
10,3,val1,0,0.078,0.013,0.913,1.004
11,3,val1,6,0.686,0.012,0.306,1.005
12,3,val2,7,0.786,0.013,0.205,1.005
13,3,val2,5,0.586,0.013,0.407,1.005
14,3,val1,1,0.180,0.013,0.816,1.009
15,3,val3,3,0.383,0.013,0.613,1.009
16,3,val1,2,0.282,0.013,0.715,1.010
17,3,val3,4,0.485,0.013,0.511,1.010
18,4,val2,8,0.907,0.012,0.102,1.020
19,4,val3,7,0.807,0.012,0.203,1.022
20,4,val3,6,0.706,0.012,0.305,1.023
21,4,val3,5,0.605,0.013,0.414,1.032
22,4,val2,2,0.301,0.012,0.719,1.032
23,4,val2,4,0.504,0.014,0.514,1.033
24,4,val3,1,0.200,0.012,0.821,1.033
25,4,val3,0,0.098,0.013,0.922,1.033
26,4,val3,3,0.402,0.013,0.618,1.034
27,0,val2,9,0.927,0.012,0.102,1.041
28,0,val2,8,0.826,0.013,0.206,1.046
29,0,val1,2,0.220,0.011,0.815,1.046
30,0,val1,6,0.625,0.012,0.409,1.047
31,0,val1,7,0.726,0.014,0.308,1.047
32,0,val3,3,0.322,0.012,0.716,1.051
33,0,val2,1,0.119,0.013,0.919,1.051
34,0,val1,5,0.525,0.013,0.514,1.051
35,0,val2,4,0.423,0.013,0.616,1.052
36,1,val2,5,0.542,0.013,0.514,1.069
37,1,val3,4,0.441,0.012,0.617,1.069
38,1,val3,2,0.239,0.012,0.819,1.070
39,1,val3,3,0.340,0.013,0.717,1.070
40,1,val3,1,0.139,0.013,0.919,1.070
41,1,val1,7,0.743,0.014,0.314,1.071
42,1,val1,6,0.642,0.014,0.423,1.079
43,1,val1,8,0.844,0.013,0.223,1.080
44,1,val3,0,0.038,0.020,1.023,1.082
45,2,val3,8,0.865,0.014,0.208,1.087
46,1,val3,14,1.454,0.013,0.518,1.985
47,1,val3,10,1.048,0.014,0.924,1.986
48,1,val3,15,1.556,0.014,0.417,1.986
49,1,val2,13,1.352,0.013,0.625,1.990
50,2,val2,18,1.872,0.014,0.106,1.991
51,2,val2,17,1.771,0.012,0.209,1.992
52,2,val2,14,1.469,0.013,0.512,1.993
53,2,val2,15,1.570,0.014,0.410,1.993
54,2,val1,11,1.166,0.012,0.815,1.994
55,2,val1,16,1.670,0.012,0.312,1.994
56,2,val1,10,1.066,0.014,0.915,1.995
57,2,val2,13,1.368,0.015,0.612,1.995
58,2,val1,12,1.268,0.013,0.715,1.996
59,1,val1,9,0.946,0.027,1.025,1.998
60,3,val3,18,1.893,0.013,0.103,2.009
61,3,val3,14,1.490,0.012,0.507,2.009
62,3,val1,17,1.793,0.013,0.204,2.009
63,2,val3,9,0.965,0.021,1.027,2.012
64,3,val3,15,1.591,0.013,0.409,2.013
65,3,val1,16,1.692,0.013,0.308,2.013
66,3,val1,13,1.390,0.012,0.611,2.013
67,3,val1,12,1.290,0.012,0.712,2.014
68,3,val2,10,1.088,0.012,0.914,2.015
69,3,val3,11,1.189,0.013,0.813,2.015
70,3,val1,9,0.988,0.014,1.013,2.015
71,4,val1,18,1.913,0.012,0.102,2.026
