id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.020,0.028,-1744234736.019,-1744234735.971
1,1,val2,0,0.027,0.024,-1744234736.022,-1744234735.971
2,2,val3,0,0.034,0.029,-1744234736.035,-1744234735.971
3,3,val2,0,0.040,0.031,-1744234736.042,-1744234735.971
4,0,val3,1,0.053,0.031,-1744234736.056,-1744234735.971
5,2,val2,1,0.068,0.023,-1744234736.063,-1744234735.971
6,4,val3,0,0.047,0.059,-1744234736.077,-1744234735.971
7,4,val1,1,0.080,0.025,-1744234736.076,-1744234735.971
8,3,val2,1,0.074,0.040,-1744234736.085,-1744234735.971
9,1,val1,2,0.095,0.031,-1744234736.097,-1744234735.971
10,1,val3,1,0.062,0.069,-1744234736.102,-1744234735.971
11,2,val1,2,0.102,0.045,-1744234736.118,-1744234735.971
12,0,val3,2,0.087,0.064,-1744234736.123,-1744234735.971
13,0,val1,3,0.120,0.048,-1744234736.139,-1744234735.971
14,4,val3,2,0.114,0.059,-1744234736.144,-1744234735.971
15,1,val1,3,0.128,0.058,-1744234736.158,-1744234735.971
16,2,val2,4,0.169,0.027,-1744234736.168,-1744234735.971
17,3,val3,2,0.107,0.088,-1744234736.166,-1744234735.971
18,2,val1,3,0.135,0.077,-1744234736.183,-1744234735.971
19,3,val3,3,0.141,0.074,-1744234736.186,-1744234735.971
20,0,val2,5,0.187,0.034,-1744234736.192,-1744234735.971
21,0,val3,4,0.153,0.081,-1744234736.206,-1744234735.971
22,4,val1,3,0.147,0.089,-1744234736.208,-1744234735.971
23,3,val2,4,0.174,0.070,-1744234736.216,-1744234735.971
24,3,val3,5,0.207,0.047,-1744234736.226,-1744234735.971
25,1,val1,4,0.162,0.099,-1744234736.232,-1744234735.971
26,1,val3,5,0.195,0.079,-1744234736.246,-1744234735.971
27,4,val1,4,0.180,0.102,-1744234736.254,-1744234735.971
28,1,val3,6,0.228,0.066,-1744234736.266,-1744234735.971
29,2,val1,5,0.202,0.100,-1744234736.273,-1744234735.971
30,4,val3,5,0.214,0.104,-1744234736.289,-1744234735.971
31,0,val1,6,0.221,0.102,-1744234736.295,-1744234735.971
32,2,val2,8,0.302,0.028,-1744234736.302,-1744234735.971
33,4,val3,6,0.247,0.093,-1744234736.312,-1744234735.971
34,0,val1,7,0.254,0.090,-1744234736.315,-1744234735.971
35,0,val2,9,0.320,0.033,-1744234736.325,-1744234735.971
36,3,val3,6,0.241,0.122,-1744234736.335,-1744234735.971
37,3,val1,7,0.274,0.091,-1744234736.337,-1744234735.971
38,2,val2,9,0.336,0.040,-1744234736.348,-1744234735.971
39,2,val3,6,0.235,0.149,-1744234736.356,-1744234735.971
40,1,val1,7,0.262,0.126,-1744234736.359,-1744234735.971
41,2,val3,7,0.269,0.133,-1744234736.373,-1744234735.971
42,4,val2,9,0.347,0.058,-1744234736.376,-1744234735.971
43,4,val1,7,0.280,0.132,-1744234736.384,-1744234735.971
44,2,val2,10,0.369,0.059,-1744234736.400,-1744234735.971
45,3,val3,8,0.308,0.114,-1744234736.393,-1744234735.971
46,1,val1,8,0.295,0.140,-1744234736.407,-1744234735.971
47,4,val3,8,0.314,0.130,-1744234736.415,-1744234735.971
48,1,val2,10,0.362,0.094,-1744234736.427,-1744234735.971
49,0,val1,8,0.287,0.171,-1744234736.430,-1744234735.971
50,0,val3,10,0.354,0.110,-1744234736.436,-1744234735.971
51,1,val1,9,0.329,0.152,-1744234736.452,-1744234735.971
52,4,val2,12,0.447,0.037,-1744234736.455,-1744234735.971
53,3,val3,9,0.341,0.145,-1744234736.457,-1744234735.971
54,4,val1,10,0.381,0.120,-1744234736.472,-1744234735.971
55,0,val3,11,0.388,0.119,-1744234736.478,-1744234735.971
56,2,val2,12,0.436,0.072,-1744234736.480,-1744234735.971
57,3,val1,10,0.374,0.148,-1744234736.494,-1744234735.971
58,4,val3,11,0.414,0.114,-1744234736.499,-1744234735.971
59,2,val2,13,0.469,0.060,-1744234736.501,-1744234735.971
