id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.017,0.004,0.102,0.123
1,4,val1,21,0.758,0.003,0.211,0.972
2,4,val1,0,0.044,0.004,0.924,0.973
3,4,val3,18,0.657,0.005,0.311,0.974
4,0,val2,1,0.051,0.003,0.918,0.973
5,4,val2,12,0.453,0.004,0.517,0.974
6,4,val2,15,0.555,0.005,0.415,0.974
7,0,val1,7,0.255,0.004,0.718,0.976
8,0,val2,25,0.866,0.004,0.107,0.977
9,0,val3,10,0.356,0.004,0.616,0.977
10,0,val2,19,0.662,0.004,0.312,0.978
11,0,val2,22,0.764,0.005,0.209,0.978
12,0,val1,13,0.458,0.004,0.516,0.978
13,0,val3,16,0.560,0.005,0.414,0.979
14,1,val3,1,0.058,0.003,0.918,0.980
15,1,val3,4,0.160,0.003,0.818,0.981
16,1,val1,7,0.262,0.004,0.717,0.983
17,1,val2,10,0.363,0.004,0.616,0.984
18,2,val2,22,0.775,0.003,0.205,0.983
19,2,val1,25,0.877,0.003,0.103,0.984
20,1,val3,13,0.465,0.005,0.514,0.984
21,1,val1,16,0.568,0.005,0.411,0.984
22,1,val3,19,0.669,0.005,0.310,0.984
23,1,val1,22,0.771,0.005,0.208,0.985
24,1,val1,25,0.874,0.006,0.106,0.986
25,2,val3,19,0.674,0.003,0.312,0.989
26,2,val3,16,0.572,0.003,0.414,0.989
27,2,val2,13,0.471,0.003,0.516,0.990
28,2,val3,10,0.369,0.003,0.619,0.990
29,2,val1,7,0.268,0.004,0.719,0.990
30,2,val2,1,0.065,0.003,0.923,0.991
31,2,val3,4,0.166,0.003,0.822,0.991
32,3,val1,25,0.886,0.003,0.106,0.995
33,3,val1,19,0.681,0.003,0.312,0.996
34,3,val3,1,0.071,0.003,0.923,0.997
35,3,val1,4,0.173,0.003,0.821,0.997
36,3,val3,7,0.275,0.004,0.719,0.997
37,3,val2,22,0.784,0.004,0.210,0.998
38,3,val1,10,0.377,0.004,0.617,0.998
39,3,val2,13,0.478,0.005,0.515,0.998
40,3,val2,16,0.580,0.005,0.413,0.999
41,4,val3,4,0.180,0.003,0.818,1.001
42,4,val1,1,0.078,0.003,0.921,1.002
43,4,val2,7,0.282,0.004,0.717,1.003
44,4,val2,10,0.385,0.004,0.615,1.004
45,4,val2,13,0.488,0.004,0.513,1.004
46,4,val1,16,0.589,0.005,0.411,1.005
47,0,val2,2,0.085,0.003,0.916,1.005
48,4,val1,22,0.792,0.005,0.208,1.005
49,4,val3,19,0.691,0.005,0.309,1.005
50,4,val3,25,0.895,0.006,0.105,1.006
51,0,val2,5,0.187,0.003,0.817,1.007
52,0,val2,8,0.288,0.004,0.717,1.010
53,0,val3,11,0.390,0.004,0.616,1.010
54,0,val3,14,0.492,0.005,0.514,1.011
55,0,val2,20,0.696,0.005,0.310,1.011
56,0,val1,17,0.594,0.005,0.412,1.012
57,0,val3,23,0.799,0.005,0.208,1.012
58,0,val2,26,0.901,0.006,0.106,1.012
59,1,val2,2,0.092,0.003,0.918,1.013
60,1,val2,5,0.193,0.003,0.817,1.013
61,1,val1,8,0.295,0.004,0.717,1.016
62,1,val2,11,0.397,0.004,0.616,1.017
63,1,val2,14,0.500,0.004,0.515,1.019
64,2,val3,2,0.098,0.003,0.918,1.019
65,1,val2,17,0.601,0.005,0.413,1.019
66,1,val1,20,0.703,0.005,0.311,1.020
67,1,val3,23,0.805,0.006,0.210,1.020
68,1,val1,26,0.909,0.006,0.106,1.021
69,2,val1,11,0.403,0.004,0.615,1.021
70,2,val2,5,0.200,0.003,0.819,1.022
71,2,val3,8,0.301,0.004,0.717,1.023
72,2,val1,20,0.707,0.005,0.310,1.023
73,2,val3,14,0.505,0.004,0.514,1.023
74,2,val2,17,0.606,0.005,0.413,1.023
75,2,val1,23,0.810,0.006,0.208,1.024
76,2,val1,26,0.913,0.006,0.106,1.025
77,3,val1,2,0.105,0.003,0.917,1.025
78,3,val1,5,0.207,0.003,0.816,1.025
79,4,val2,2,0.112,0.003,0.915,1.029
80,3,val3,11,0.410,0.004,0.615,1.029
81,3,val3,14,0.513,0.005,0.513,1.030
82,3,val1,8,0.308,0.004,0.718,1.030
83,3,val2,17,0.614,0.005,0.412,1.031
84,3,val3,20,0.715,0.005,0.311,1.031
85,3,val2,23,0.818,0.006,0.208,1.032
86,3,val1,26,0.920,0.006,0.107,1.032
87,4,val1,5,0.214,0.003,0.815,1.032
88,4,val1,8,0.317,0.003,0.713,1.033
89,4,val3,11,0.419,0.004,0.614,1.036
90,4,val3,14,0.521,0.004,0.512,1.037
91,4,val3,17,0.624,0.004,0.410,1.037
92,4,val3,23,0.826,0.005,0.207,1.038
93,4,val3,20,0.724,0.005,0.308,1.038
94,4,val1,26,0.929,0.005,0.104,1.038
95,0,val2,3,0.119,0.003,0.916,1.038
96,0,val2,6,0.221,0.003,0.819,1.043
97,0,val2,9,0.322,0.004,0.718,1.044
98,0,val2,21,0.730,0.005,0.308,1.044
99,0,val3,12,0.424,0.004,0.616,1.044
100,0,val3,15,0.527,0.004,0.514,1.045
101,0,val1,18,0.628,0.005,0.412,1.045
102,0,val3,24,0.832,0.005,0.208,1.046
103,1,val3,3,0.125,0.003,0.917,1.046
104,0,val1,27,0.935,0.006,0.105,1.046
105,1,val1,6,0.227,0.003,0.818,1.048
106,1,val3,27,0.942,0.003,0.108,1.054
107,2,val1,3,0.132,0.003,0.917,1.052
108,1,val3,0,0.024,0.004,1.026,1.054
109,2,val3,24,0.843,0.004,0.206,1.053
110,1,val3,12,0.431,0.005,0.619,1.055
111,1,val2,9,0.330,0.004,0.722,1.055
112,1,val3,24,0.840,0.004,0.212,1.056
113,1,val2,18,0.635,0.005,0.416,1.056
114,1,val3,15,0.534,0.005,0.518,1.057
115,1,val1,21,0.738,0.006,0.314,1.057
116,3,val3,3,0.138,0.003,0.917,1.059
117,3,val3,0,0.037,0.004,1.018,1.059
118,2,val1,6,0.234,0.003,0.822,1.059
119,2,val2,21,0.742,0.004,0.314,1.059
120,2,val3,18,0.639,0.003,0.417,1.060
121,2,val2,12,0.436,0.004,0.620,1.060
122,2,val3,9,0.335,0.003,0.722,1.060
123,2,val3,0,0.031,0.004,1.026,1.061
124,2,val1,15,0.539,0.005,0.517,1.061
125,2,val3,27,0.947,0.007,0.108,1.062
126,3,val1,21,0.749,0.004,0.311,1.064
127,3,val1,6,0.240,0.004,0.821,1.065
128,3,val3,18,0.648,0.004,0.413,1.065
129,3,val1,9,0.343,0.004,0.718,1.065
130,3,val3,15,0.547,0.005,0.514,1.066
131,3,val1,12,0.444,0.005,0.617,1.066
132,3,val3,24,0.853,0.005,0.208,1.066
133,4,val1,24,0.860,0.003,0.206,1.069
134,0,val2,4,0.153,0.003,0.918,1.074
135,4,val3,3,0.146,0.003,0.926,1.075
136,4,val2,9,0.350,0.004,0.721,1.075
137,4,val3,6,0.248,0.004,0.823,1.076
138,1,val1,39,1.353,0.004,0.617,1.974
139,1,val1,42,1.455,0.005,0.515,1.974
140,1,val1,48,1.659,0.006,0.309,1.974
141,1,val3,45,1.557,0.005,0.413,1.975
142,1,val1,51,1.762,0.006,0.208,1.976
143,1,val3,54,1.865,0.006,0.105,1.976
144,2,val3,36,1.256,0.004,0.719,1.979
