id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val3,0,0.019,0.006,0.101,0.126
1,2,val1,15,0.542,0.005,0.413,0.960
2,2,val1,24,0.849,0.007,0.105,0.961
3,2,val2,0,0.033,0.005,0.923,0.962
4,3,val1,0,0.039,0.005,0.918,0.963
5,3,val1,3,0.142,0.003,0.819,0.963
6,3,val3,15,0.547,0.004,0.414,0.965
7,3,val3,6,0.244,0.004,0.718,0.966
8,3,val2,9,0.345,0.005,0.617,0.966
9,3,val2,12,0.446,0.005,0.515,0.966
10,3,val2,18,0.649,0.005,0.312,0.967
11,3,val2,21,0.752,0.006,0.210,0.968
12,3,val1,24,0.854,0.007,0.107,0.968
13,4,val2,24,0.862,0.003,0.104,0.970
14,4,val1,3,0.148,0.003,0.819,0.971
15,4,val1,6,0.251,0.004,0.717,0.972
16,4,val3,21,0.760,0.005,0.208,0.973
17,0,val1,1,0.054,0.004,0.916,0.973
18,4,val2,0,0.046,0.005,0.923,0.974
19,4,val1,9,0.352,0.004,0.617,0.974
20,4,val3,12,0.455,0.005,0.514,0.975
21,4,val1,18,0.659,0.006,0.310,0.976
22,4,val3,15,0.557,0.006,0.414,0.976
23,0,val2,22,0.767,0.004,0.208,0.979
24,0,val2,4,0.156,0.004,0.820,0.979
25,0,val2,10,0.359,0.005,0.616,0.980
26,0,val3,25,0.869,0.005,0.106,0.980
27,0,val3,7,0.258,0.004,0.718,0.980
28,0,val3,16,0.564,0.006,0.412,0.982
29,0,val1,13,0.463,0.005,0.514,0.982
30,0,val3,19,0.666,0.006,0.310,0.982
31,1,val3,1,0.060,0.003,0.919,0.983
32,1,val1,4,0.162,0.004,0.822,0.987
33,1,val1,7,0.265,0.004,0.719,0.988
34,1,val2,10,0.367,0.005,0.617,0.988
35,1,val1,13,0.471,0.004,0.513,0.988
36,2,val1,1,0.067,0.004,0.918,0.989
37,1,val1,16,0.571,0.005,0.413,0.989
38,1,val3,19,0.674,0.006,0.311,0.990
39,1,val3,22,0.775,0.006,0.209,0.990
40,1,val2,25,0.877,0.007,0.106,0.990
41,3,val3,1,0.073,0.004,0.917,0.994
42,2,val2,7,0.271,0.004,0.719,0.995
43,2,val1,4,0.170,0.004,0.822,0.995
44,2,val3,13,0.474,0.005,0.516,0.996
45,2,val1,10,0.373,0.004,0.619,0.996
46,2,val3,16,0.576,0.006,0.415,0.996
47,2,val1,19,0.678,0.006,0.313,0.997
48,2,val1,22,0.780,0.007,0.210,0.997
49,2,val1,25,0.884,0.007,0.107,0.998
50,3,val3,16,0.581,0.004,0.414,0.999
51,3,val3,10,0.379,0.005,0.615,0.999
52,3,val2,13,0.480,0.004,0.516,1.000
53,3,val2,4,0.176,0.004,0.820,1.000
54,3,val2,7,0.278,0.004,0.719,1.001
55,3,val2,22,0.786,0.007,0.208,1.001
56,3,val1,19,0.684,0.006,0.311,1.001
57,3,val3,25,0.888,0.007,0.106,1.002
58,4,val2,1,0.080,0.004,0.919,1.003
59,4,val1,4,0.183,0.004,0.819,1.006
60,4,val2,7,0.284,0.004,0.717,1.006
61,4,val2,10,0.386,0.005,0.616,1.007
62,4,val2,25,0.896,0.005,0.107,1.008
63,4,val3,13,0.489,0.005,0.514,1.008
64,4,val3,16,0.591,0.005,0.412,1.009
65,4,val3,19,0.693,0.006,0.310,1.009
66,4,val1,22,0.795,0.006,0.209,1.009
67,0,val2,5,0.189,0.004,0.816,1.009
68,0,val2,8,0.292,0.004,0.714,1.010
69,0,val3,2,0.087,0.004,0.919,1.010
70,0,val1,11,0.393,0.005,0.615,1.013
71,0,val1,14,0.496,0.005,0.513,1.014
72,0,val2,17,0.598,0.005,0.411,1.014
73,0,val1,23,0.801,0.005,0.208,1.014
74,0,val2,20,0.699,0.006,0.310,1.015
75,0,val3,26,0.904,0.007,0.105,1.016
76,1,val3,2,0.094,0.003,0.919,1.017
77,1,val2,8,0.299,0.004,0.719,1.022
78,1,val1,5,0.196,0.004,0.822,1.022
79,1,val1,17,0.605,0.005,0.412,1.022
80,1,val2,11,0.401,0.005,0.617,1.023
81,1,val2,14,0.504,0.005,0.514,1.023
82,1,val2,23,0.809,0.006,0.209,1.023
83,1,val3,20,0.708,0.006,0.310,1.024
84,1,val3,26,0.912,0.006,0.106,1.024
85,2,val2,2,0.101,0.004,0.920,1.025
86,2,val1,5,0.203,0.004,0.820,1.027
87,2,val3,8,0.305,0.004,0.720,1.029
88,2,val2,17,0.610,0.005,0.414,1.029
89,2,val3,11,0.407,0.005,0.618,1.029
90,3,val2,5,0.209,0.004,0.816,1.029
91,2,val2,23,0.815,0.006,0.208,1.029
92,3,val1,2,0.107,0.003,0.918,1.029
93,2,val3,14,0.508,0.005,0.517,1.030
94,2,val1,20,0.712,0.006,0.312,1.030
95,3,val1,8,0.311,0.004,0.718,1.033
96,3,val1,11,0.413,0.005,0.616,1.034
97,3,val2,14,0.514,0.004,0.516,1.034
98,3,val1,23,0.820,0.006,0.208,1.034
99,3,val3,17,0.615,0.005,0.415,1.035
100,3,val2,20,0.718,0.006,0.312,1.036
101,4,val2,2,0.114,0.003,0.918,1.036
102,4,val3,5,0.217,0.004,0.815,1.036
103,4,val3,8,0.318,0.004,0.718,1.041
104,4,val2,11,0.421,0.004,0.616,1.041
105,4,val2,14,0.523,0.005,0.514,1.042
106,4,val1,17,0.625,0.006,0.412,1.042
107,4,val2,20,0.727,0.006,0.310,1.043
108,4,val2,23,0.828,0.006,0.209,1.043
109,0,val2,3,0.122,0.004,0.923,1.049
110,0,val2,6,0.224,0.004,0.822,1.049
111,0,val2,18,0.632,0.005,0.412,1.049
112,0,val1,15,0.530,0.005,0.515,1.050
113,0,val3,12,0.428,0.005,0.617,1.050
114,0,val1,9,0.326,0.004,0.721,1.051
115,0,val1,21,0.733,0.006,0.312,1.051
116,0,val1,24,0.835,0.005,0.211,1.051
117,1,val1,3,0.128,0.004,0.922,1.054
118,1,val1,6,0.231,0.004,0.819,1.055
119,1,val3,0,0.026,0.005,1.025,1.057
120,1,val3,9,0.333,0.005,0.720,1.057
121,1,val3,12,0.435,0.005,0.618,1.058
122,1,val3,21,0.741,0.006,0.310,1.058
123,1,val2,15,0.537,0.005,0.516,1.059
124,2,val3,18,0.644,0.003,0.412,1.060
125,1,val1,18,0.639,0.006,0.415,1.059
126,1,val1,24,0.843,0.006,0.211,1.060
127,2,val3,9,0.338,0.003,0.720,1.061
128,2,val3,21,0.746,0.004,0.311,1.062
129,2,val3,6,0.237,0.004,0.821,1.062
130,2,val2,3,0.136,0.004,0.923,1.062
131,2,val3,12,0.441,0.005,0.617,1.063
132,4,val3,32,1.135,0.004,0.825,1.964
133,4,val3,26,0.930,0.007,1.028,1.965
134,4,val3,35,1.237,0.004,0.725,1.966
135,4,val3,38,1.339,0.004,0.623,1.966
136,4,val1,29,1.034,0.010,0.923,1.966
137,4,val3,44,1.544,0.006,0.416,1.967
138,4,val3,53,1.854,0.007,0.106,1.967
139,4,val1,50,1.749,0.007,0.211,1.967
140,4,val1,47,1.646,0.007,0.315,1.968
141,4,val2,41,1.444,0.005,0.519,1.968
142,0,val3,30,1.039,0.005,0.926,1.970
143,0,val2,39,1.345,0.005,0.621,1.971
144,0,val3,33,1.141,0.005,0.825,1.971
145,0,val2,45,1.549,0.006,0.416,1.971
146,0,val1,36,1.243,0.005,0.724,1.972
147,0,val1,42,1.448,0.006,0.518,1.972
148,0,val1,27,0.938,0.010,1.024,1.972
149,0,val1,48,1.651,0.007,0.315,1.973
150,0,val1,51,1.755,0.007,0.211,1.973
151,0,val1,54,1.860,0.008,0.105,1.973
152,1,val3,33,1.151,0.004,0.820,1.974
153,3,val2,30,1.060,0.004,0.913,1.977
154,1,val3,36,1.252,0.004,0.721,1.977
155,1,val3,39,1.355,0.005,0.618,1.978
156,1,val2,45,1.558,0.005,0.415,1.979
157,1,val3,42,1.457,0.005,0.516,1.979
158,2,val3,33,1.156,0.004,0.819,1.980
159,1,val3,48,1.661,0.006,0.312,1.980
160,1,val3,27,0.948,0.007,1.025,1.980
161,1,val1,30,1.049,0.010,0.922,1.980
162,1,val2,51,1.763,0.006,0.211,1.981
163,1,val3,54,1.868,0.007,0.106,1.981
164,2,val2,36,1.259,0.005,0.720,1.983
165,2,val2,30,1.055,0.008,0.920,1.983
166,2,val3,39,1.363,0.006,0.619,1.988
167,2,val3,42,1.465,0.007,0.517,1.988
168,2,val1,27,0.954,0.008,1.026,1.989
169,2,val3,51,1.774,0.007,0.208,1.989
170,3,val1,42,1.465,0.004,0.519,1.989
171,2,val2,45,1.567,0.007,0.415,1.989
172,3,val1,39,1.365,0.005,0.621,1.990
173,2,val2,48,1.671,0.007,0.312,1.990
174,3,val3,33,1.162,0.004,0.824,1.990
175,2,val2,54,1.879,0.007,0.105,1.990
176,3,val3,27,0.959,0.010,1.021,1.990
177,3,val1,36,1.264,0.005,0.722,1.991
178,3,val2,45,1.568,0.006,0.417,1.991
179,3,val3,48,1.672,0.007,0.312,1.991
180,3,val3,51,1.775,0.007,0.210,1.991
181,3,val3,54,1.878,0.007,0.106,1.992
182,4,val2,33,1.169,0.004,0.825,1.998
183,4,val1,30,1.067,0.004,0.928,2.000
184,4,val2,45,1.578,0.006,0.416,2.000
185,4,val3,39,1.374,0.005,0.622,2.000
186,4,val1,36,1.271,0.005,0.725,2.001
187,4,val3,27,0.965,0.010,1.026,2.001
188,4,val1,42,1.477,0.006,0.518,2.001
189,4,val1,51,1.784,0.007,0.210,2.002
190,4,val3,48,1.681,0.007,0.315,2.002
191,4,val2,54,1.890,0.007,0.106,2.003
192,0,val1,37,1.277,0.005,0.723,2.004
193,0,val2,31,1.074,0.004,0.928,2.005
194,0,val3,40,1.378,0.005,0.622,2.005
195,0,val2,34,1.175,0.004,0.826,2.006
196,0,val3,43,1.482,0.006,0.518,2.006
197,1,val1,31,1.082,0.004,0.920,2.006
198,0,val2,28,0.972,0.009,1.026,2.007
199,0,val2,46,1.583,0.006,0.417,2.007
200,0,val2,49,1.686,0.007,0.314,2.007
201,0,val1,52,1.790,0.007,0.210,2.008
202,0,val2,55,1.894,0.008,0.106,2.008
203,1,val1,34,1.184,0.004,0.820,2.009
204,1,val2,28,0.981,0.010,1.021,2.012
205,1,val3,37,1.286,0.005,0.721,2.012
206,1,val3,40,1.388,0.005,0.619,2.012
207,1,val1,43,1.491,0.006,0.516,2.013
208,1,val1,49,1.695,0.006,0.312,2.013
209,1,val3,46,1.593,0.006,0.414,2.013
210,1,val2,52,1.798,0.007,0.209,2.014
211,1,val2,55,1.901,0.008,0.105,2.014
212,3,val3,31,1.094,0.004,0.922,2.021
213,2,val1,31,1.088,0.004,0.930,2.023
214,3,val1,43,1.499,0.004,0.520,2.023
215,2,val1,40,1.397,0.005,0.621,2.023
216,2,val2,34,1.190,0.004,0.829,2.023
217,2,val2,37,1.294,0.005,0.725,2.024
218,3,val1,40,1.398,0.004,0.622,2.024
219,3,val1,34,1.196,0.005,0.824,2.024
220,3,val1,37,1.297,0.005,0.722,2.025
221,3,val1,46,1.602,0.006,0.417,2.025
222,2,val2,28,0.987,0.011,1.026,2.024
223,2,val3,43,1.500,0.006,0.519,2.024
224,2,val1,49,1.706,0.006,0.312,2.025
225,2,val3,46,1.602,0.006,0.416,2.025
226,3,val3,28,0.992,0.010,1.023,2.026
227,2,val1,52,1.809,0.008,0.210,2.026
228,3,val3,49,1.706,0.007,0.313,2.026
229,3,val2,52,1.809,0.008,0.210,2.026
230,4,val2,31,1.101,0.004,0.921,2.027
231,4,val1,34,1.203,0.004,0.822,2.030
232,4,val3,37,1.305,0.005,0.723,2.033
233,0,val3,32,1.108,0.004,0.921,2.033
234,4,val3,40,1.410,0.005,0.618,2.033
235,4,val1,46,1.612,0.006,0.415,2.033
236,4,val2,28,0.999,0.010,1.024,2.034
237,4,val3,43,1.511,0.006,0.518,2.034
238,4,val1,49,1.715,0.007,0.313,2.035
239,4,val2,52,1.820,0.007,0.209,2.035
240,0,val3,38,1.311,0.005,0.722,2.037
241,0,val2,35,1.209,0.004,0.825,2.038
242,0,val2,44,1.515,0.006,0.517,2.038
243,0,val1,41,1.414,0.005,0.619,2.039
244,0,val3,29,1.005,0.009,1.024,2.039
245,0,val1,47,1.617,0.006,0.416,2.039
246,0,val1,50,1.721,0.007,0.313,2.040
247,0,val3,53,1.826,0.007,0.208,2.041
248,1,val2,35,1.218,0.005,0.826,2.048
249,1,val3,32,1.117,0.004,0.927,2.049
250,1,val3,38,1.320,0.005,0.724,2.049
251,1,val3,44,1.525,0.005,0.520,2.050
252,1,val3,50,1.729,0.007,0.314,2.050
253,1,val3,29,1.015,0.010,1.025,2.050
254,1,val1,41,1.424,0.005,0.621,2.050
255,1,val1,47,1.627,0.007,0.417,2.051
256,1,val1,53,1.833,0.007,0.211,2.051
257,3,val2,32,1.128,0.004,0.920,2.053
258,2,val3,32,1.122,0.004,0.926,2.053
259,2,val2,35,1.224,0.004,0.829,2.058
260,2,val1,29,1.021,0.010,1.028,2.059
261,2,val2,26,0.919,0.007,1.134,2.060
262,2,val1,41,1.432,0.005,0.623,2.060
263,2,val2,38,1.328,0.005,0.728,2.061
264,2,val1,47,1.636,0.007,0.418,2.061
265,2,val2,44,1.533,0.007,0.521,2.061
266,2,val2,53,1.845,0.009,0.208,2.062
267,2,val1,50,1.741,0.007,0.314,2.062
268,3,val3,35,1.229,0.004,0.828,2.062
269,3,val1,44,1.534,0.005,0.524,2.063
270,3,val3,41,1.432,0.005,0.626,2.063
271,3,val1,38,1.331,0.005,0.727,2.063
272,3,val1,26,0.924,0.006,1.133,2.064
273,3,val3,50,1.741,0.007,0.315,2.064
274,3,val2,29,1.027,0.009,1.028,2.064
275,3,val2,53,1.845,0.009,0.211,2.065
276,3,val1,47,1.637,0.007,0.421,2.065
277,1,val1,59,2.038,0.004,0.920,2.962
278,1,val1,62,2.139,0.004,0.824,2.968
279,1,val2,68,2.343,0.005,0.621,2.969
280,1,val1,77,2.649,0.006,0.314,2.969
281,1,val2,71,2.444,0.006,0.520,2.969
282,1,val1,80,2.751,0.006,0.212,2.970
283,1,val2,56,1.936,0.011,1.023,2.970
284,1,val3,83,2.856,0.007,0.107,2.971
285,2,val3,62,2.151,0.005,0.818,2.974
286,2,val1,59,2.049,0.005,0.921,2.974
287,4,val2,59,2.058,0.005,0.914,2.977
288,2,val3,68,2.356,0.006,0.616,2.978
289,2,val3,83,2.867,0.005,0.106,2.978
290,2,val1,65,2.253,0.005,0.720,2.979
291,2,val1,71,2.457,0.005,0.517,2.979
292,3,val2,59,2.049,0.005,0.926,2.980
293,2,val2,74,2.559,0.007,0.414,2.980
294,2,val2,56,1.947,0.008,1.025,2.980
295,2,val3,77,2.663,0.008,0.310,2.980
296,2,val3,80,2.766,0.008,0.207,2.981
297,3,val2,65,2.254,0.005,0.722,2.980
298,3,val2,71,2.458,0.006,0.516,2.981
299,3,val1,62,2.152,0.004,0.826,2.983
300,3,val1,74,2.561,0.007,0.415,2.983
301,3,val3,68,2.356,0.006,0.621,2.983
302,3,val1,77,2.663,0.007,0.314,2.984
303,3,val1,80,2.768,0.007,0.209,2.984
304,3,val2,56,1.947,0.010,1.027,2.985
305,3,val1,83,2.872,0.006,0.106,2.985
306,4,val1,62,2.160,0.005,0.822,2.987
307,4,val2,65,2.262,0.005,0.720,2.987
308,4,val2,71,2.465,0.006,0.517,2.988
309,4,val3,68,2.363,0.005,0.620,2.988
310,4,val2,74,2.567,0.006,0.415,2.988
311,4,val3,77,2.671,0.006,0.312,2.989
312,0,val2,57,1.961,0.005,1.024,2.989
313,4,val2,56,1.957,0.011,1.020,2.989
314,4,val1,80,2.773,0.007,0.210,2.990
315,4,val3,83,2.877,0.008,0.106,2.990
316,0,val2,63,2.165,0.005,0.823,2.993
317,1,val3,63,2.173,0.004,0.816,2.993
318,0,val1,60,2.063,0.005,0.925,2.993
319,0,val1,69,2.369,0.006,0.619,2.994
320,0,val3,66,2.267,0.005,0.722,2.994
321,0,val1,75,2.572,0.006,0.416,2.994
322,0,val2,72,2.470,0.006,0.518,2.995
323,0,val1,78,2.674,0.007,0.314,2.995
324,0,val1,81,2.779,0.007,0.210,2.996
325,0,val1,84,2.883,0.007,0.105,2.996
326,1,val1,69,2.376,0.005,0.617,2.998
327,1,val3,66,2.275,0.005,0.720,2.999
328,1,val1,72,2.478,0.006,0.516,3.000
329,1,val3,78,2.682,0.006,0.311,3.000
330,1,val3,57,1.970,0.011,1.019,3.000
331,1,val2,60,2.072,0.004,0.924,3.001
332,1,val2,75,2.579,0.006,0.416,3.001
333,1,val2,81,2.787,0.007,0.208,3.001
334,1,val3,84,2.889,0.007,0.105,3.002
335,2,val3,60,2.083,0.004,0.919,3.007
336,2,val2,84,2.901,0.005,0.103,3.008
337,2,val2,63,2.185,0.005,0.823,3.013
338,2,val3,72,2.491,0.006,0.517,3.014
339,2,val2,66,2.288,0.005,0.721,3.014
340,2,val2,69,2.390,0.005,0.619,3.014
341,2,val2,57,1.981,0.009,1.024,3.015
342,4,val1,60,2.092,0.004,0.919,3.015
343,2,val2,75,2.594,0.007,0.414,3.015
344,2,val2,78,2.698,0.007,0.310,3.015
345,2,val3,81,2.799,0.008,0.208,3.016
346,3,val2,60,2.084,0.004,0.929,3.017
347,3,val2,57,1.981,0.011,1.025,3.017
348,3,val2,72,2.493,0.006,0.519,3.018
349,3,val3,63,2.186,0.005,0.828,3.018
350,3,val1,78,2.697,0.007,0.314,3.019
351,3,val2,75,2.594,0.006,0.419,3.019
352,3,val3,66,2.288,0.006,0.726,3.019
353,3,val1,81,2.803,0.007,0.209,3.020
354,3,val3,69,2.390,0.006,0.624,3.020
355,4,val3,66,2.296,0.005,0.721,3.022
356,3,val3,84,2.906,0.008,0.107,3.021
357,4,val2,63,2.194,0.005,0.823,3.022
358,4,val2,72,2.499,0.006,0.517,3.022
359,4,val3,69,2.397,0.005,0.620,3.023
360,4,val1,78,2.706,0.006,0.311,3.023
361,4,val3,75,2.601,0.006,0.417,3.023
362,4,val3,57,1.991,0.011,1.022,3.024
363,0,val1,61,2.097,0.004,0.924,3.025
364,4,val3,81,2.808,0.007,0.209,3.024
365,4,val3,84,2.911,0.007,0.107,3.025
366,0,val1,73,2.504,0.005,0.518,3.027
367,0,val2,64,2.198,0.005,0.825,3.028
368,0,val3,70,2.403,0.005,0.620,3.028
369,0,val2,67,2.301,0.005,0.723,3.028
370,0,val1,58,1.996,0.013,1.020,3.029
371,0,val2,76,2.606,0.005,0.418,3.029
372,0,val1,79,2.709,0.007,0.314,3.030
373,0,val1,82,2.814,0.007,0.210,3.030
374,1,val3,61,2.106,0.004,0.924,3.034
375,1,val3,64,2.207,0.004,0.823,3.035
376,1,val2,76,2.614,0.005,0.417,3.035
377,1,val1,58,2.004,0.011,1.021,3.035
378,1,val3,67,2.309,0.005,0.722,3.036
379,1,val3,73,2.512,0.006,0.519,3.036
380,1,val2,70,2.411,0.005,0.621,3.036
381,1,val2,79,2.717,0.007,0.313,3.037
382,1,val1,82,2.822,0.007,0.209,3.037
383,3,val3,61,2.118,0.004,0.918,3.040
384,3,val3,64,2.219,0.004,0.817,3.040
385,2,val3,82,2.833,0.004,0.205,3.042
386,2,val3,64,2.219,0.005,0.819,3.042
387,3,val1,58,2.015,0.005,1.030,3.049
388,0,val1,62,2.131,0.004,0.915,3.050
389,3,val1,70,2.424,0.007,0.620,3.050
390,2,val3,73,2.525,0.006,0.520,3.051
391,2,val2,61,2.117,0.004,0.930,3.051
392,4,val2,70,2.431,0.004,0.617,3.052
393,2,val2,67,2.322,0.005,0.725,3.052
394,3,val1,73,2.526,0.007,0.520,3.053
395,2,val3,76,2.628,0.007,0.418,3.052
396,2,val2,79,2.732,0.008,0.312,3.053
397,2,val1,70,2.423,0.006,0.625,3.053
398,2,val1,55,1.913,0.008,1.133,3.054
399,2,val1,58,2.015,0.010,1.029,3.054
400,3,val3,55,1.913,0.008,1.133,3.054
401,3,val3,67,2.321,0.005,0.727,3.054
402,3,val3,76,2.629,0.007,0.419,3.055
403,3,val2,82,2.836,0.007,0.212,3.055
404,3,val3,79,2.733,0.007,0.316,3.055
405,4,val3,67,2.330,0.004,0.724,3.058
406,4,val1,61,2.127,0.005,0.927,3.059
407,4,val1,64,2.229,0.005,0.826,3.059
408,4,val1,55,1.922,0.007,1.130,3.059
409,4,val2,73,2.533,0.006,0.520,3.059
410,4,val1,79,2.739,0.008,0.313,3.060
411,4,val2,58,2.025,0.011,1.025,3.060
412,4,val2,76,2.636,0.007,0.418,3.061
413,4,val3,82,2.843,0.007,0.211,3.061
414,0,val2,65,2.232,0.005,0.824,3.061
415,0,val1,71,2.436,0.005,0.620,3.062
416,0,val2,68,2.334,0.005,0.723,3.062
417,0,val3,74,2.538,0.006,0.519,3.063
418,0,val3,77,2.640,0.006,0.417,3.063
419,0,val3,56,1.928,0.008,1.128,3.063
420,0,val3,59,2.029,0.010,1.024,3.064
421,0,val3,80,2.744,0.007,0.313,3.064
422,0,val3,83,2.848,0.007,0.210,3.065
423,1,val3,65,2.241,0.005,0.823,3.069
424,1,val3,74,2.546,0.005,0.518,3.069
425,2,val1,85,2.935,0.004,1.020,3.959
426,1,val2,112,3.849,0.007,0.105,3.961
427,1,val1,109,3.743,0.007,0.211,3.961
428,2,val3,88,3.037,0.006,0.922,3.965
429,3,val2,91,3.145,0.004,0.817,3.965
430,2,val1,106,3.647,0.004,0.313,3.965
431,2,val2,91,3.139,0.004,0.822,3.966
432,2,val3,94,3.240,0.005,0.720,3.966
433,2,val1,103,3.545,0.004,0.417,3.966
434,2,val3,100,3.444,0.006,0.516,3.966
435,2,val1,97,3.342,0.006,0.619,3.967
436,2,val3,109,3.751,0.007,0.210,3.968
437,2,val3,112,3.855,0.007,0.106,3.968
438,3,val3,94,3.246,0.004,0.722,3.973
439,3,val3,97,3.349,0.005,0.619,3.973
440,3,val1,100,3.451,0.005,0.517,3.974
441,3,val3,103,3.552,0.006,0.416,3.974
442,3,val2,88,3.044,0.006,0.925,3.974
443,3,val3,85,2.942,0.009,1.023,3.974
444,3,val3,106,3.655,0.007,0.312,3.975
445,3,val3,109,3.760,0.007,0.208,3.975
446,3,val1,112,3.863,0.007,0.105,3.975
