id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.018,0.004,0.103,0.125
1,0,val1,24,0.436,0.004,0.509,0.948
2,0,val1,30,0.538,0.003,0.409,0.951
3,1,val3,18,0.336,0.003,0.613,0.953
4,2,val3,12,0.234,0.004,0.714,0.952
5,2,val2,18,0.337,0.004,0.612,0.953
6,4,val3,35,0.638,0.004,0.311,0.953
7,1,val3,24,0.441,0.004,0.509,0.954
8,4,val3,0,0.032,0.004,0.918,0.954
9,0,val2,36,0.643,0.003,0.307,0.954
10,4,val1,6,0.136,0.003,0.816,0.955
11,3,val2,41,0.740,0.004,0.211,0.955
12,0,val2,1,0.035,0.003,0.917,0.956
13,4,val1,47,0.844,0.005,0.107,0.956
14,2,val2,24,0.442,0.005,0.510,0.956
15,0,val2,42,0.745,0.004,0.207,0.956
16,4,val1,41,0.741,0.004,0.211,0.956
17,2,val2,30,0.546,0.004,0.407,0.957
18,1,val1,30,0.545,0.004,0.409,0.958
19,3,val1,12,0.238,0.003,0.714,0.956
20,3,val2,47,0.844,0.004,0.107,0.956
21,0,val1,7,0.139,0.003,0.814,0.957
22,1,val3,1,0.039,0.003,0.917,0.958
23,4,val2,12,0.241,0.003,0.713,0.957
24,3,val1,18,0.341,0.003,0.614,0.959
25,4,val3,18,0.345,0.003,0.610,0.959
26,0,val3,48,0.850,0.004,0.105,0.959
27,0,val3,13,0.246,0.003,0.711,0.961
28,3,val3,24,0.446,0.003,0.511,0.960
29,1,val2,36,0.648,0.004,0.309,0.961
30,4,val1,24,0.449,0.003,0.509,0.961
31,3,val2,30,0.550,0.003,0.408,0.962
32,2,val3,36,0.649,0.004,0.308,0.961
33,2,val3,42,0.751,0.004,0.206,0.961
34,3,val3,1,0.045,0.003,0.916,0.964
35,1,val3,7,0.145,0.003,0.815,0.962
36,1,val3,42,0.752,0.004,0.207,0.963
37,2,val3,1,0.042,0.003,0.920,0.965
38,0,val2,19,0.350,0.003,0.612,0.965
39,0,val2,25,0.453,0.003,0.510,0.966
40,1,val3,13,0.250,0.003,0.712,0.966
41,1,val1,48,0.855,0.005,0.105,0.966
42,2,val1,48,0.856,0.005,0.106,0.966
43,2,val3,7,0.148,0.003,0.815,0.966
44,3,val2,36,0.654,0.004,0.309,0.966
45,2,val1,13,0.251,0.004,0.712,0.967
46,0,val2,31,0.556,0.004,0.407,0.967
47,3,val2,7,0.149,0.003,0.814,0.967
48,2,val2,19,0.354,0.004,0.609,0.967
49,4,val3,30,0.553,0.003,0.410,0.967
50,4,val1,1,0.049,0.003,0.915,0.967
51,4,val2,48,0.860,0.004,0.103,0.968
52,3,val2,42,0.758,0.004,0.206,0.968
53,4,val2,7,0.154,0.003,0.811,0.969
54,2,val2,25,0.458,0.004,0.508,0.970
55,4,val1,36,0.656,0.004,0.311,0.970
56,3,val2,19,0.358,0.003,0.610,0.971
57,4,val1,42,0.758,0.004,0.209,0.971
58,0,val1,2,0.053,0.003,0.917,0.973
59,1,val2,25,0.458,0.003,0.511,0.973
60,2,val2,31,0.563,0.003,0.407,0.973
61,4,val1,13,0.259,0.003,0.712,0.974
62,0,val1,37,0.660,0.003,0.310,0.973
63,3,val1,25,0.463,0.003,0.508,0.974
