id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,40,0.846,0.007,2.408,3.261
1,2,val1,47,0.997,0.009,2.256,3.263
2,0,val1,95,1.985,0.014,1.266,3.265
3,0,val1,1,0.040,0.004,3.222,3.266
4,0,val1,45,0.950,0.009,2.309,3.268
5,0,val1,16,0.350,0.004,2.916,3.270
6,4,val1,25,0.551,0.005,2.713,3.270
7,4,val1,45,0.972,0.006,2.292,3.271
8,3,val1,126,2.651,0.007,0.622,3.279
9,3,val1,7,0.177,0.005,3.099,3.280
10,4,val1,30,0.655,0.006,2.694,3.355
11,2,val1,112,2.340,0.010,1.006,3.356
12,4,val1,90,1.916,0.007,1.437,3.361
13,4,val1,100,2.122,0.013,1.229,3.364
14,2,val1,93,1.947,0.007,1.410,3.365
15,2,val1,108,2.258,0.005,1.103,3.366
16,4,val1,86,1.830,0.004,1.533,3.367
17,3,val1,71,1.503,0.004,1.857,3.365
18,3,val1,97,2.041,0.005,1.321,3.367
19,3,val1,116,2.440,0.012,0.916,3.368
20,2,val1,43,0.915,0.006,2.448,3.369
21,4,val1,56,1.206,0.005,2.158,3.369
22,3,val1,61,1.296,0.005,2.069,3.370
23,0,val1,105,2.194,0.015,1.161,3.369
24,0,val1,111,2.319,0.004,1.047,3.370
25,1,val1,85,1.787,0.007,1.576,3.370
26,3,val1,102,2.145,0.004,1.220,3.370
27,2,val1,48,1.017,0.007,2.346,3.370
28,1,val1,31,0.665,0.005,2.702,3.371
29,0,val1,26,0.557,0.004,2.810,3.371
30,0,val1,120,2.507,0.012,0.853,3.372
31,0,val1,91,1.900,0.006,1.468,3.374
32,4,val1,7,0.179,0.004,3.192,3.375
33,3,val1,112,2.355,0.004,1.015,3.374
34,1,val1,26,0.561,0.004,2.809,3.375
35,0,val1,116,2.421,0.006,0.948,3.375
36,0,val1,86,1.797,0.011,1.568,3.376
37,0,val1,41,0.867,0.005,2.504,3.377
38,4,val1,91,1.935,0.004,1.438,3.377
39,4,val3,88,1.872,0.005,1.551,3.428
40,1,val3,53,1.122,0.006,2.299,3.427
41,0,val3,0,0.020,0.005,3.406,3.432
42,0,val3,30,0.641,0.005,2.786,3.432
43,2,val3,96,2.011,0.005,1.416,3.431
44,0,val3,50,1.052,0.009,2.371,3.433
45,3,val3,39,0.840,0.004,2.588,3.432
46,1,val3,73,1.537,0.008,1.890,3.435
47,1,val3,78,1.641,0.009,1.784,3.435
48,0,val2,17,0.371,0.004,3.071,3.446
49,0,val1,130,2.722,0.029,0.701,3.452
50,0,val1,46,0.971,0.004,2.478,3.453
51,0,val1,12,0.268,0.004,3.183,3.455
52,3,val1,117,2.460,0.004,0.991,3.455
53,2,val1,98,2.051,0.008,1.401,3.460
54,0,val1,121,2.528,0.007,0.927,3.462
55,3,val1,101,2.126,0.006,1.328,3.460
56,4,val1,121,2.565,0.017,0.881,3.463
57,4,val1,136,2.883,0.012,0.569,3.464
58,2,val1,4,0.111,0.003,3.349,3.463
59,4,val1,1,0.057,0.004,3.404,3.465
60,4,val1,110,2.334,0.015,1.117,3.465
61,4,val1,8,0.200,0.004,3.262,3.466
62,4,val1,32,0.698,0.005,2.763,3.466
63,4,val1,97,2.059,0.007,1.401,3.467
64,2,val1,53,1.122,0.007,2.337,3.467
65,4,val1,57,1.226,0.004,2.237,3.467
66,2,val1,34,0.730,0.005,2.733,3.468
67,0,val1,37,0.785,0.005,2.680,3.469
68,1,val1,96,2.015,0.005,1.448,3.468
69,0,val1,52,1.093,0.006,2.371,3.471
70,0,val1,106,2.215,0.013,1.245,3.473
71,3,val1,122,2.566,0.004,0.902,3.472
72,3,val1,136,2.863,0.017,0.593,3.473
73,0,val1,72,1.507,0.007,1.961,3.475
74,3,val1,127,2.672,0.004,0.798,3.473
75,0,val1,122,2.549,0.005,0.922,3.477
76,1,val1,100,2.099,0.011,1.364,3.474
77,1,val1,135,2.838,0.014,0.626,3.478
78,0,val1,48,1.011,0.005,2.464,3.479
79,0,val1,23,0.494,0.005,2.982,3.481
80,0,val1,132,2.763,0.010,0.709,3.482
81,2,val1,9,0.214,0.004,3.255,3.473
82,2,val2,32,0.690,0.007,2.795,3.492
83,2,val2,82,1.721,0.006,1.766,3.493
84,0,val2,32,0.682,0.004,2.808,3.493
85,2,val2,27,0.587,0.004,2.903,3.495
86,3,val2,77,1.626,0.004,1.871,3.501
87,0,val2,2,0.061,0.003,3.437,3.502
88,0,val2,81,1.693,0.008,1.802,3.502
89,2,val3,36,0.771,0.005,2.727,3.502
90,0,val3,96,2.005,0.004,1.495,3.505
91,0,val3,140,2.932,0.019,0.556,3.507
92,3,val3,25,0.548,0.005,2.969,3.522
93,1,val3,128,2.689,0.013,0.819,3.521
94,1,val3,84,1.766,0.007,1.749,3.522
95,1,val3,29,0.623,0.005,2.895,3.523
96,1,val3,24,0.520,0.004,3.000,3.524
97,3,val3,64,1.358,0.005,2.161,3.524
98,2,val3,50,1.059,0.009,2.459,3.527
99,2,val3,91,1.907,0.007,1.614,3.528
100,2,val3,136,2.841,0.015,0.672,3.528
101,0,val3,56,1.177,0.006,2.347,3.530
102,3,val3,74,1.564,0.008,1.953,3.525
