id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,3,val1,5,0.162,0.004,2.943,3.108
1,4,val1,9,0.270,0.004,2.837,3.111
2,1,val1,34,0.903,0.005,2.202,3.109
3,4,val1,37,0.989,0.006,2.116,3.112
4,0,val1,1,0.044,0.004,3.064,3.112
5,0,val1,13,0.352,0.004,2.758,3.114
6,3,val1,109,2.869,0.007,0.238,3.114
7,2,val1,2,0.080,0.004,3.031,3.115
8,4,val1,54,1.425,0.006,1.684,3.115
9,3,val1,33,0.886,0.005,2.225,3.116
10,4,val1,30,0.808,0.004,2.306,3.118
11,2,val1,98,2.567,0.005,0.546,3.117
12,2,val1,102,2.670,0.005,0.443,3.117
13,2,val1,22,0.591,0.006,2.522,3.119
14,2,val1,66,1.736,0.006,1.377,3.119
15,2,val1,78,2.047,0.007,1.107,3.161
16,2,val1,90,2.357,0.009,0.796,3.162
17,1,val1,77,2.026,0.006,1.132,3.165
18,0,val1,21,0.559,0.005,2.626,3.190
19,0,val1,37,0.976,0.005,2.211,3.193
20,4,val1,45,1.197,0.009,1.986,3.193
21,4,val1,50,1.324,0.004,1.865,3.193
22,4,val1,74,1.939,0.008,1.247,3.194
23,0,val1,69,1.817,0.009,1.370,3.196
24,4,val1,33,0.885,0.007,2.305,3.197
25,0,val1,65,1.710,0.007,1.480,3.197
26,3,val1,17,0.468,0.005,2.727,3.200
27,0,val1,22,0.585,0.005,2.609,3.200
28,0,val1,14,0.379,0.004,2.818,3.200
29,0,val1,74,1.943,0.005,1.253,3.201
30,0,val1,34,0.899,0.006,2.297,3.201
31,2,val1,42,1.115,0.007,2.079,3.201
32,4,val1,98,2.563,0.013,0.625,3.201
33,3,val1,49,1.310,0.004,1.887,3.201
34,2,val1,103,2.695,0.004,0.503,3.203
35,1,val1,6,0.177,0.004,3.023,3.203
36,1,val1,46,1.219,0.004,1.981,3.205
37,3,val1,45,1.203,0.005,1.995,3.203
38,3,val1,53,1.414,0.005,1.789,3.208
39,4,val1,26,0.706,0.009,2.490,3.204
40,1,val1,10,0.280,0.004,2.923,3.207
41,2,val1,26,0.694,0.006,2.504,3.204
42,2,val1,86,2.253,0.009,0.944,3.206
43,2,val1,50,1.323,0.010,1.874,3.206
44,3,val1,61,1.625,0.005,1.581,3.212
45,1,val1,86,2.259,0.004,0.946,3.209
46,3,val1,85,2.248,0.012,0.952,3.212
47,1,val1,58,1.536,0.004,1.670,3.209
48,1,val1,54,1.431,0.005,1.775,3.211
49,1,val1,78,2.052,0.008,1.152,3.212
50,3,val1,81,2.142,0.009,1.062,3.213
51,3,val1,86,2.272,0.005,0.937,3.214
52,3,val1,73,1.937,0.006,1.272,3.215
53,3,val1,78,2.065,0.004,1.147,3.217
54,3,val3,80,2.116,0.004,1.140,3.260
55,3,val3,51,1.361,0.004,1.897,3.261
56,4,val1,82,2.146,0.008,1.108,3.262
57,2,val3,32,0.853,0.007,2.404,3.264
58,3,val3,55,1.467,0.003,1.794,3.264
59,4,val1,102,2.671,0.013,0.581,3.265
60,2,val1,95,2.488,0.009,0.767,3.265
61,2,val3,1,0.055,0.004,3.206,3.265
62,2,val3,13,0.361,0.005,2.900,3.266
63,4,val3,61,1.605,0.006,1.656,3.267
64,0,val3,93,2.434,0.005,0.830,3.269
65,3,val1,94,2.479,0.007,0.782,3.267
66,3,val3,59,1.572,0.004,1.692,3.267
67,3,val3,67,1.782,0.004,1.481,3.268
68,4,val3,81,2.121,0.008,1.140,3.269
69,0,val3,17,0.456,0.004,2.810,3.270
70,0,val3,25,0.663,0.005,2.603,3.271
71,1,val1,98,2.570,0.004,0.696,3.270
72,0,val3,110,2.874,0.004,0.394,3.272
73,2,val1,63,1.659,0.005,1.627,3.291
74,2,val1,3,0.105,0.004,3.183,3.292
75,2,val1,15,0.413,0.005,2.876,3.293
76,1,val1,66,1.741,0.005,1.548,3.293
77,1,val1,95,2.493,0.004,0.797,3.294
78,2,val1,107,2.799,0.010,0.486,3.294
79,1,val1,82,2.155,0.008,1.131,3.295
80,2,val2,21,0.566,0.006,2.724,3.296
81,1,val1,7,0.203,0.004,3.089,3.296
82,2,val1,27,0.720,0.006,2.570,3.297
83,1,val2,5,0.151,0.004,3.141,3.297
84,0,val1,86,2.255,0.008,1.032,3.295
85,0,val1,42,1.109,0.005,2.183,3.297
86,0,val1,90,2.357,0.020,0.921,3.298
87,0,val1,38,1.003,0.005,2.293,3.301
88,4,val1,34,0.911,0.004,2.379,3.295
89,1,val2,40,1.061,0.006,2.233,3.300
90,1,val1,100,2.621,0.007,0.672,3.301
91,1,val2,1,0.050,0.004,3.249,3.302
92,4,val1,3,0.116,0.003,3.176,3.295
93,1,val2,29,0.772,0.005,2.527,3.304
94,1,val2,69,1.818,0.005,1.483,3.306
95,3,val1,90,2.377,0.005,0.921,3.303
96,4,val1,38,1.016,0.008,2.276,3.299
97,2,val2,53,1.400,0.008,1.898,3.306
98,2,val2,61,1.606,0.009,1.691,3.306
99,2,val2,37,0.985,0.005,2.318,3.307
100,2,val1,31,0.827,0.005,2.476,3.308
101,0,val1,62,1.633,0.007,1.666,3.306
102,3,val1,22,0.596,0.005,2.702,3.303
103,4,val1,55,1.451,0.005,1.851,3.307
104,2,val1,0,0.029,0.005,3.277,3.311
105,2,val1,43,1.143,0.007,2.163,3.313
106,2,val3,25,0.668,0.006,2.653,3.328
107,0,val1,71,1.866,0.004,1.436,3.306
108,4,val2,41,1.094,0.007,2.207,3.307
109,3,val1,18,0.494,0.005,2.806,3.305
110,1,val1,99,2.595,0.006,0.711,3.312
111,0,val1,91,2.382,0.007,0.918,3.307
112,4,val1,103,2.693,0.005,0.611,3.309
113,2,val3,33,0.880,0.005,2.447,3.332
114,2,val3,89,2.330,0.009,0.993,3.332
115,3,val1,46,1.230,0.005,2.073,3.309
116,3,val1,34,0.912,0.005,2.391,3.309
117,3,val1,11,0.316,0.005,2.990,3.310
118,3,val1,54,1.441,0.005,1.864,3.310
119,3,val3,84,2.219,0.004,1.106,3.329
120,3,val3,24,0.648,0.008,2.674,3.331
121,3,val3,96,2.530,0.007,0.795,3.332
122,3,val3,66,1.757,0.015,1.561,3.333
123,3,val3,44,1.174,0.008,2.151,3.333
124,3,val2,89,2.351,0.014,0.977,3.342
125,3,val2,2,0.086,0.004,3.254,3.343
126,3,val2,69,1.834,0.004,1.507,3.345
127,1,val3,12,0.331,0.005,2.990,3.326
128,1,val3,80,2.103,0.007,1.216,3.327
129,1,val3,88,2.313,0.009,1.008,3.329
130,1,val3,84,2.207,0.007,1.118,3.332
131,0,val2,33,0.872,0.005,2.431,3.307
132,1,val2,65,1.715,0.004,1.625,3.344
133,1,val2,45,1.194,0.006,2.145,3.345
134,4,val2,70,1.835,0.007,1.466,3.309
135,0,val1,95,2.484,0.008,0.815,3.308
136,4,val1,59,1.554,0.005,1.752,3.311
137,2,val2,49,1.296,0.007,2.038,3.341
138,4,val2,66,1.733,0.007,1.571,3.311
139,0,val2,53,1.399,0.004,1.905,3.308
140,0,val2,10,0.275,0.004,3.034,3.313
141,4,val1,71,1.861,0.006,1.453,3.320
142,1,val1,27,0.717,0.007,2.639,3.362
143,3,val3,9,0.264,0.004,3.094,3.363
144,3,val3,60,1.598,0.010,1.756,3.364
145,3,val3,12,0.341,0.005,3.023,3.368
146,3,val1,99,2.608,0.007,0.755,3.369
147,3,val1,98,2.581,0.006,0.804,3.391
148,3,val1,19,0.519,0.005,2.867,3.392
149,2,val2,65,1.711,0.009,1.623,3.343
150,2,val3,9,0.259,0.004,3.098,3.361
151,2,val3,57,1.502,0.009,1.851,3.362
152,1,val1,15,0.409,0.004,2.950,3.363
153,1,val1,11,0.306,0.004,3.054,3.364
154,4,val3,25,0.681,0.005,2.646,3.331
155,4,val3,21,0.579,0.005,2.749,3.333
156,3,val1,103,2.716,0.008,0.670,3.394
157,3,val1,43,1.148,0.004,2.243,3.395
158,3,val2,82,2.167,0.005,1.223,3.395
159,3,val2,6,0.187,0.004,3.205,3.396
160,1,val1,43,1.140,0.005,2.247,3.392
161,0,val3,45,1.188,0.004,2.139,3.330
162,2,val3,101,2.644,0.012,0.708,3.363
163,2,val3,73,1.918,0.005,1.441,3.364
164,2,val1,8,0.233,0.004,3.130,3.367
165,2,val1,12,0.337,0.004,3.053,3.394
166,2,val1,36,0.959,0.005,2.430,3.395
167,2,val2,106,2.773,0.004,0.618,3.396
168,2,val1,108,2.825,0.006,0.569,3.399
169,2,val1,100,2.619,0.011,0.770,3.400
170,2,val1,4,0.131,0.003,3.266,3.400
171,2,val2,10,0.284,0.004,3.113,3.401
172,2,val2,97,2.541,0.009,0.852,3.402
173,2,val2,34,0.906,0.005,2.491,3.403
174,2,val1,48,1.270,0.009,2.125,3.404
175,2,val1,76,1.996,0.013,1.396,3.405
176,4,val2,2,0.090,0.004,3.251,3.345
177,0,val3,29,0.767,0.005,2.558,3.331
178,1,val1,51,1.354,0.005,2.035,3.394
179,3,val1,75,1.988,0.005,1.407,3.400
180,4,val2,78,2.043,0.008,1.296,3.347
181,4,val2,94,2.458,0.012,0.877,3.347
182,4,val2,46,1.222,0.004,2.123,3.348
183,4,val3,73,1.913,0.006,1.442,3.361
184,4,val3,106,2.771,0.008,0.583,3.362
185,4,val3,29,0.783,0.006,2.574,3.363
186,4,val3,6,0.193,0.004,3.169,3.366
187,4,val3,86,2.250,0.007,1.109,3.366
188,4,val3,58,1.529,0.006,1.834,3.368
189,4,val1,67,1.759,0.005,1.627,3.391
190,4,val1,79,2.069,0.007,1.319,3.394
191,4,val2,14,0.400,0.004,2.992,3.396
192,4,val2,110,2.876,0.011,0.511,3.397
193,4,val1,99,2.590,0.011,0.797,3.398
194,4,val2,11,0.322,0.004,3.080,3.406
195,4,val1,91,2.379,0.010,1.020,3.409
196,4,val1,75,1.965,0.007,1.441,3.413
197,4,val1,35,0.937,0.007,2.470,3.414
198,2,val1,44,1.167,0.007,2.235,3.409
199,0,val2,41,1.083,0.004,2.245,3.331
200,1,val2,81,2.129,0.007,1.262,3.398
201,3,val2,30,0.808,0.005,2.588,3.401
202,2,val1,16,0.438,0.005,2.967,3.410
203,2,val1,41,1.089,0.005,2.316,3.410
204,2,val3,93,2.436,0.011,0.981,3.428
205,2,val2,70,1.840,0.006,1.595,3.441
206,3,val2,70,1.859,0.010,1.533,3.402
207,0,val3,2,0.069,0.004,3.260,3.333
208,1,val2,41,1.088,0.005,2.307,3.400
209,2,val2,105,2.749,0.014,0.680,3.443
210,4,val3,62,1.631,0.006,1.796,3.432
211,4,val3,18,0.503,0.004,2.925,3.433
212,4,val2,107,2.797,0.006,0.640,3.443
213,4,val2,63,1.656,0.005,1.783,3.445
214,4,val2,83,2.172,0.010,1.264,3.445
215,3,val2,42,1.123,0.006,2.273,3.402
216,0,val2,49,1.295,0.004,2.051,3.350
217,1,val1,55,1.459,0.006,1.940,3.406
218,1,val1,96,2.519,0.010,0.879,3.407
219,1,val1,4,0.126,0.004,3.279,3.408
220,1,val1,76,2.000,0.007,1.404,3.411
221,1,val3,85,2.233,0.009,1.186,3.428
222,4,val3,90,2.353,0.010,1.096,3.459
