id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.019,0.006,0.102,0.127
1,3,val2,2,0.150,0.004,0.811,0.965
2,3,val1,16,0.859,0.004,0.104,0.966
3,3,val1,12,0.657,0.004,0.306,0.967
4,3,val2,14,0.758,0.004,0.206,0.968
5,3,val1,10,0.556,0.004,0.411,0.971
6,3,val2,8,0.454,0.004,0.513,0.971
7,3,val1,0,0.049,0.006,0.917,0.972
8,3,val2,4,0.252,0.004,0.716,0.972
9,3,val2,6,0.353,0.004,0.615,0.972
10,4,val1,16,0.868,0.004,0.102,0.974
11,4,val3,12,0.665,0.003,0.306,0.975
12,4,val3,14,0.767,0.004,0.205,0.976
13,4,val3,10,0.565,0.003,0.413,0.982
14,4,val1,6,0.362,0.004,0.617,0.982
15,4,val3,8,0.463,0.004,0.516,0.983
16,4,val3,2,0.160,0.004,0.820,0.983
17,4,val3,4,0.261,0.004,0.718,0.983
18,4,val3,0,0.059,0.006,0.919,0.983
19,0,val1,17,0.878,0.003,0.105,0.986
20,0,val3,13,0.675,0.003,0.308,0.987
21,0,val3,7,0.372,0.004,0.612,0.987
22,0,val3,9,0.473,0.004,0.511,0.988
23,0,val3,11,0.575,0.004,0.409,0.988
24,0,val2,15,0.777,0.005,0.207,0.988
25,0,val3,3,0.170,0.004,0.816,0.990
26,0,val2,1,0.070,0.004,0.916,0.990
27,0,val1,5,0.272,0.004,0.714,0.990
28,1,val2,11,0.586,0.004,0.407,0.997
29,1,val1,13,0.687,0.004,0.307,0.998
30,1,val2,15,0.789,0.004,0.205,0.998
31,1,val1,17,0.890,0.004,0.104,0.998
32,1,val1,9,0.485,0.004,0.514,1.003
33,1,val2,7,0.383,0.003,0.616,1.003
34,1,val3,3,0.181,0.004,0.818,1.003
35,1,val2,1,0.080,0.004,0.920,1.003
36,1,val3,5,0.282,0.004,0.717,1.004
37,2,val1,9,0.494,0.003,0.509,1.006
38,2,val1,11,0.595,0.004,0.408,1.007
39,2,val2,13,0.697,0.004,0.307,1.008
40,2,val1,15,0.798,0.004,0.205,1.008
41,2,val1,17,0.900,0.005,0.103,1.008
42,2,val1,5,0.291,0.003,0.716,1.011
43,2,val3,1,0.089,0.004,0.918,1.011
44,2,val1,7,0.393,0.005,0.614,1.011
45,2,val3,3,0.191,0.004,0.817,1.012
46,3,val2,13,0.707,0.003,0.305,1.016
47,3,val2,17,0.910,0.004,0.103,1.017
48,3,val1,15,0.809,0.004,0.205,1.018
49,3,val3,11,0.606,0.004,0.412,1.022
50,3,val1,9,0.505,0.003,0.514,1.023
51,3,val2,3,0.201,0.004,0.818,1.023
52,3,val1,7,0.404,0.004,0.616,1.023
53,3,val2,5,0.303,0.005,0.716,1.024
54,3,val3,1,0.100,0.004,0.921,1.024
55,4,val1,7,0.412,0.004,0.610,1.026
56,4,val1,11,0.615,0.004,0.408,1.027
57,4,val3,13,0.716,0.004,0.307,1.027
58,4,val1,17,0.919,0.004,0.104,1.027
59,4,val1,15,0.818,0.005,0.205,1.028
60,4,val1,9,0.514,0.004,0.513,1.031
61,4,val2,5,0.312,0.004,0.716,1.031
62,4,val3,1,0.109,0.004,0.919,1.032
63,4,val1,3,0.210,0.004,0.818,1.032
64,0,val3,16,0.827,0.003,0.206,1.037
65,0,val2,12,0.625,0.003,0.408,1.037
66,0,val2,14,0.726,0.004,0.307,1.037
67,0,val1,18,0.929,0.004,0.104,1.037
68,0,val1,10,0.524,0.003,0.514,1.042
69,0,val2,8,0.423,0.004,0.615,1.042
70,0,val3,4,0.221,0.004,0.817,1.042
71,0,val2,6,0.322,0.004,0.717,1.042
72,0,val1,2,0.120,0.003,0.919,1.043
73,1,val3,12,0.637,0.004,0.408,1.048
74,1,val1,2,0.130,0.004,0.915,1.049
75,1,val3,14,0.738,0.004,0.306,1.049
76,1,val2,16,0.840,0.005,0.204,1.049
77,1,val1,10,0.536,0.004,0.514,1.053
78,1,val3,4,0.231,0.004,0.819,1.054
79,1,val2,6,0.333,0.004,0.716,1.054
80,1,val3,8,0.434,0.004,0.616,1.054
81,1,val2,0,0.029,0.006,1.020,1.055
82,2,val1,10,0.545,0.004,0.510,1.058
83,2,val1,12,0.646,0.004,0.409,1.059
84,2,val3,14,0.748,0.004,0.308,1.059
85,2,val1,16,0.849,0.005,0.205,1.059
86,2,val2,8,0.443,0.004,0.618,1.065
87,2,val1,2,0.140,0.004,0.922,1.066
88,2,val3,4,0.241,0.004,0.821,1.066
89,2,val2,6,0.342,0.003,0.721,1.067
90,2,val1,0,0.039,0.006,1.022,1.067
91,1,val1,30,1.548,0.004,0.416,1.968
92,2,val2,30,1.558,0.004,0.406,1.968
93,1,val2,28,1.447,0.004,0.518,1.968
94,1,val3,24,1.244,0.004,0.721,1.968
95,1,val2,22,1.143,0.004,0.822,1.969
96,1,val1,20,1.042,0.004,0.924,1.969
97,2,val3,32,1.660,0.004,0.306,1.969
98,1,val3,18,0.941,0.004,1.024,1.969
99,1,val3,26,1.346,0.006,0.618,1.970
100,2,val1,34,1.761,0.005,0.204,1.970
101,2,val1,36,1.862,0.005,0.103,1.970
102,2,val2,28,1.457,0.004,0.514,1.975
103,2,val1,24,1.254,0.004,0.717,1.975
104,2,val2,22,1.153,0.004,0.819,1.975
105,2,val1,26,1.356,0.005,0.614,1.976
106,2,val2,20,1.052,0.004,0.920,1.976
107,2,val3,18,0.950,0.008,1.018,1.976
108,3,val3,34,1.770,0.004,0.206,1.980
109,3,val3,32,1.669,0.004,0.307,1.980
110,3,val2,28,1.467,0.004,0.510,1.981
111,3,val3,36,1.872,0.005,0.104,1.981
112,3,val1,30,1.568,0.005,0.412,1.984
113,3,val3,24,1.264,0.004,0.717,1.985
114,3,val3,20,1.062,0.004,0.918,1.985
115,3,val3,18,0.960,0.007,1.018,1.985
116,3,val2,22,1.164,0.004,0.818,1.986
117,3,val2,26,1.366,0.005,0.615,1.986
118,4,val1,34,1.779,0.004,0.206,1.989
119,4,val1,32,1.678,0.004,0.308,1.989
120,4,val1,24,1.273,0.004,0.713,1.989
121,4,val1,36,1.881,0.005,0.104,1.990
122,4,val2,28,1.475,0.004,0.511,1.990
123,4,val1,30,1.577,0.005,0.412,1.993
124,4,val2,20,1.071,0.004,0.918,1.994
125,4,val1,22,1.172,0.004,0.819,1.994
126,4,val2,26,1.374,0.005,0.615,1.994
127,4,val1,18,0.969,0.007,1.019,1.995
128,0,val2,37,1.889,0.004,0.104,1.997
129,0,val3,33,1.686,0.004,0.307,1.997
130,0,val3,29,1.484,0.004,0.510,1.998
131,0,val3,31,1.586,0.004,0.408,1.998
132,0,val2,35,1.788,0.005,0.206,1.998
133,0,val2,27,1.383,0.004,0.615,2.002
134,0,val1,25,1.282,0.004,0.717,2.003
135,0,val1,23,1.181,0.004,0.818,2.003
136,0,val1,21,1.081,0.004,0.918,2.003
137,0,val1,19,0.980,0.004,1.019,2.004
138,1,val2,35,1.800,0.004,0.203,2.007
139,1,val2,33,1.699,0.004,0.305,2.008
140,1,val2,37,1.902,0.005,0.103,2.009
141,1,val1,31,1.598,0.004,0.413,2.015
142,1,val2,23,1.194,0.004,0.818,2.015
143,1,val3,21,1.093,0.004,0.918,2.015
