id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,2,val1,2,0.142,0.004,2.879,3.024
1,0,val1,55,2.811,0.004,0.210,3.025
2,2,val1,8,0.446,0.004,2.576,3.026
3,2,val1,4,0.243,0.004,2.778,3.026
4,2,val1,0,0.041,0.005,2.980,3.026
5,3,val1,20,1.064,0.004,1.966,3.034
6,3,val1,16,0.861,0.005,2.169,3.034
7,3,val1,32,1.675,0.009,1.350,3.035
8,1,val1,53,2.724,0.006,0.306,3.035
9,4,val1,28,1.482,0.005,1.555,3.042
10,4,val1,36,1.890,0.005,1.147,3.042
11,4,val1,18,0.971,0.004,2.068,3.043
12,2,val1,57,2.936,0.004,0.104,3.044
13,2,val1,51,2.631,0.004,0.409,3.045
14,4,val1,2,0.162,0.004,2.882,3.047
15,4,val1,8,0.465,0.004,2.578,3.047
16,4,val1,6,0.364,0.004,2.680,3.048
17,4,val1,10,0.566,0.004,2.477,3.048
18,0,val1,31,1.591,0.004,1.454,3.049
19,0,val1,33,1.693,0.005,1.351,3.050
20,1,val1,43,2.212,0.004,0.834,3.050
21,0,val1,43,2.202,0.009,0.840,3.050
22,0,val1,23,1.186,0.004,1.860,3.050
23,1,val1,23,1.196,0.004,1.851,3.050
24,1,val1,21,1.095,0.004,1.952,3.051
25,0,val1,9,0.476,0.004,2.571,3.051
26,0,val1,7,0.375,0.003,2.673,3.051
27,0,val1,1,0.072,0.004,2.976,3.052
28,1,val1,31,1.604,0.004,1.443,3.052
29,0,val1,3,0.173,0.004,2.875,3.052
30,1,val1,35,1.807,0.005,1.242,3.054
31,4,val1,30,1.585,0.010,1.454,3.049
32,4,val1,49,2.548,0.004,0.530,3.082
33,1,val1,25,1.298,0.006,1.778,3.082
34,4,val1,47,2.448,0.004,0.631,3.083
35,4,val1,39,2.042,0.005,1.037,3.084
36,3,val1,37,1.929,0.006,1.149,3.084
37,0,val1,48,2.458,0.005,0.622,3.085
38,4,val1,41,2.143,0.005,0.937,3.085
39,4,val1,37,1.941,0.005,1.140,3.085
40,1,val1,1,0.082,0.004,3.000,3.085
41,2,val1,33,1.718,0.004,1.363,3.086
42,1,val1,37,1.908,0.005,1.174,3.086
43,1,val1,5,0.284,0.005,2.798,3.087
44,1,val1,19,0.994,0.005,2.088,3.087
45,0,val1,42,2.150,0.006,0.937,3.093
46,4,val1,45,2.346,0.005,0.743,3.095
47,4,val1,53,2.755,0.006,0.334,3.095
48,2,val1,35,1.821,0.004,1.271,3.096
49,2,val1,37,1.921,0.005,1.171,3.097
50,1,val1,11,0.588,0.003,2.506,3.098
51,3,val1,57,2.943,0.005,0.149,3.097
52,3,val1,9,0.506,0.004,2.588,3.098
53,3,val1,17,0.911,0.005,2.182,3.098
54,3,val3,1,0.102,0.004,2.996,3.101
55,2,val1,45,2.327,0.004,0.769,3.101
56,2,val1,13,0.698,0.004,2.399,3.101
57,0,val1,14,0.730,0.004,2.368,3.102
58,1,val1,52,2.673,0.005,0.420,3.098
59,1,val1,3,0.183,0.004,2.912,3.099
60,1,val1,38,1.959,0.005,1.136,3.099
61,1,val1,30,1.553,0.004,1.542,3.100
62,1,val1,48,2.468,0.009,0.624,3.101
63,1,val3,50,2.570,0.006,0.526,3.102
64,1,val1,32,1.655,0.005,1.443,3.103
65,3,val3,5,0.304,0.005,2.794,3.103
66,3,val1,52,2.688,0.004,0.413,3.104
67,4,val3,11,0.617,0.004,2.484,3.105
68,2,val3,31,1.615,0.004,1.485,3.105
69,4,val1,13,0.718,0.004,2.383,3.105
70,4,val3,27,1.430,0.006,1.670,3.106
71,4,val1,25,1.327,0.006,1.773,3.106
72,4,val3,9,0.516,0.003,2.588,3.107
73,4,val3,5,0.313,0.004,2.790,3.107
74,1,val1,14,0.740,0.004,2.363,3.106
75,2,val3,21,1.103,0.004,2.000,3.108
76,2,val1,7,0.395,0.004,2.710,3.108
77,2,val1,29,1.513,0.006,1.592,3.110
78,2,val1,1,0.092,0.004,3.016,3.111
79,2,val1,44,2.277,0.004,0.834,3.115
80,3,val1,38,1.979,0.003,1.131,3.114
81,3,val1,42,2.181,0.004,0.929,3.114
82,4,val2,48,2.498,0.004,0.614,3.115
83,4,val1,46,2.397,0.005,0.719,3.120
84,4,val1,54,2.805,0.006,0.309,3.121
85,4,val1,56,2.906,0.007,0.208,3.121
86,4,val2,42,2.194,0.004,0.924,3.122
87,2,val1,54,2.784,0.005,0.328,3.116
88,1,val1,4,0.233,0.004,2.881,3.118
89,3,val2,40,2.080,0.004,1.031,3.115
90,3,val2,44,2.283,0.005,0.827,3.116
91,2,val1,22,1.154,0.004,1.962,3.120
92,1,val2,0,0.031,0.005,3.083,3.119
93,2,val2,50,2.581,0.005,0.534,3.120
94,2,val1,30,1.564,0.005,1.552,3.120
95,2,val2,34,1.768,0.005,1.347,3.121
96,2,val1,38,1.973,0.005,1.143,3.121
97,3,val1,24,1.266,0.005,1.846,3.116
98,1,val3,36,1.857,0.004,1.298,3.160
99,2,val2,20,1.053,0.004,2.065,3.122
100,2,val1,42,2.176,0.007,0.939,3.122
101,2,val1,28,1.462,0.004,1.656,3.122
102,2,val1,6,0.344,0.004,2.775,3.123
103,2,val1,26,1.360,0.006,1.757,3.123
104,2,val3,5,0.294,0.004,2.857,3.156
105,2,val3,19,1.002,0.005,2.152,3.159
106,2,val2,24,1.257,0.004,1.901,3.163
107,4,val2,44,2.296,0.005,0.866,3.166
108,3,val2,36,1.878,0.006,1.232,3.116
109,0,val3,6,0.325,0.004,2.841,3.170
110,0,val2,57,2.913,0.005,0.253,3.171
111,3,val2,34,1.777,0.004,1.335,3.117
112,4,val2,20,1.072,0.004,2.092,3.167
113,0,val2,49,2.508,0.003,0.663,3.174
114,0,val3,51,2.610,0.004,0.561,3.175
115,2,val3,17,0.900,0.004,2.269,3.173
116,4,val2,24,1.276,0.005,1.887,3.168
117,0,val2,13,0.679,0.004,2.493,3.175
118,1,val3,22,1.146,0.005,2.024,3.174
119,3,val3,54,2.790,0.005,0.383,3.178
120,2,val2,12,0.647,0.003,2.523,3.174
121,4,val2,38,1.991,0.005,1.177,3.173
122,0,val3,53,2.711,0.005,0.460,3.176
123,1,val3,26,1.349,0.005,1.822,3.176
124,1,val2,51,2.621,0.005,0.550,3.176
125,1,val3,18,0.943,0.004,2.230,3.177
126,1,val3,16,0.842,0.004,2.331,3.177
127,1,val3,28,1.453,0.006,1.719,3.178
128,1,val3,12,0.638,0.004,2.536,3.178
129,1,val3,8,0.435,0.004,2.741,3.180
130,1,val3,45,2.314,0.004,0.862,3.180
131,1,val3,10,0.537,0.004,2.641,3.182
132,3,val2,22,1.165,0.004,2.011,3.180
133,0,val2,37,1.894,0.004,1.278,3.176
134,0,val2,35,1.793,0.004,1.381,3.178
135,0,val2,25,1.288,0.004,1.887,3.179
136,4,val2,22,1.174,0.004,1.996,3.173
137,4,val2,16,0.870,0.004,2.301,3.174
138,4,val2,14,0.769,0.004,2.401,3.175
139,4,val2,32,1.686,0.006,1.485,3.178
140,4,val2,34,1.789,0.006,1.383,3.178
141,4,val3,3,0.212,0.004,2.963,3.179
142,4,val2,12,0.667,0.004,2.509,3.180
143,0,val3,47,2.407,0.004,0.768,3.180
144,2,val3,15,0.799,0.004,2.371,3.174
145,3,val3,56,2.891,0.005,0.284,3.180
146,4,val3,50,2.599,0.004,0.578,3.181
147,0,val2,39,1.996,0.005,1.179,3.180
148,1,val2,47,2.417,0.004,0.781,3.202
149,1,val2,15,0.791,0.004,2.408,3.203
150,3,val2,30,1.573,0.005,1.603,3.180
151,3,val3,8,0.455,0.004,2.722,3.181
152,4,val2,57,2.958,0.004,0.219,3.181
153,2,val2,16,0.850,0.003,2.322,3.175
154,1,val2,39,2.009,0.007,1.188,3.203
155,3,val2,14,0.759,0.004,2.418,3.181
156,0,val3,19,0.983,0.005,2.192,3.181
157,4,val3,40,2.093,0.003,1.086,3.182
158,2,val2,14,0.749,0.005,2.421,3.175
159,1,val2,41,2.110,0.004,1.090,3.204
160,3,val3,26,1.368,0.005,1.809,3.182
161,0,val2,41,2.100,0.006,1.075,3.181
162,2,val3,56,2.886,0.003,0.286,3.176
163,2,val3,52,2.682,0.004,0.490,3.176
164,2,val3,40,2.074,0.005,1.097,3.177
165,1,val2,13,0.689,0.004,2.512,3.205
166,3,val3,12,0.657,0.004,2.521,3.182
167,2,val3,32,1.666,0.005,1.507,3.177
168,3,val2,28,1.471,0.006,1.706,3.182
169,0,val3,27,1.389,0.004,1.791,3.184
170,0,val3,15,0.781,0.004,2.399,3.184
171,0,val2,17,0.882,0.004,2.314,3.200
172,4,val3,1,0.111,0.003,3.067,3.182
173,3,val3,50,2.587,0.004,0.591,3.183
174,0,val2,5,0.275,0.005,2.922,3.201
175,2,val3,46,2.378,0.004,0.796,3.178
176,4,val3,52,2.702,0.006,0.474,3.182
177,2,val3,36,1.871,0.007,1.300,3.178
178,1,val2,7,0.385,0.003,2.817,3.205
179,3,val2,47,2.435,0.004,0.744,3.183
180,4,val3,26,1.379,0.005,1.801,3.184
181,3,val3,18,0.962,0.005,2.217,3.184
182,4,val3,4,0.263,0.004,2.918,3.185
183,3,val3,2,0.152,0.003,3.029,3.184
184,1,val2,2,0.132,0.004,3.071,3.207
185,3,val3,4,0.253,0.004,2.927,3.184
186,4,val3,0,0.061,0.005,3.119,3.185
187,0,val2,11,0.578,0.003,2.620,3.202
188,2,val3,39,2.024,0.006,1.149,3.178
189,1,val2,34,1.757,0.005,1.446,3.208
190,2,val3,11,0.597,0.004,2.578,3.179
191,2,val3,53,2.733,0.006,0.441,3.180
192,0,val2,21,1.085,0.004,2.113,3.202
193,0,val2,38,1.945,0.004,1.256,3.205
194,0,val2,54,2.761,0.004,0.443,3.208
195,0,val2,50,2.559,0.005,0.644,3.208
196,0,val2,36,1.844,0.005,1.360,3.208
197,1,val2,46,2.366,0.007,0.837,3.209
198,4,val3,55,2.856,0.007,0.323,3.186
199,2,val3,47,2.430,0.004,0.746,3.180
200,4,val3,23,1.225,0.004,1.958,3.186
201,1,val2,54,2.774,0.006,0.480,3.260
202,3,val3,6,0.354,0.004,2.826,3.185
203,3,val3,10,0.557,0.005,2.623,3.185
204,3,val3,55,2.840,0.004,0.341,3.185
205,3,val3,53,2.739,0.004,0.442,3.186
206,3,val2,51,2.638,0.004,0.558,3.200
207,0,val2,46,2.355,0.005,0.849,3.209
208,0,val2,32,1.642,0.004,1.616,3.261
209,0,val2,28,1.440,0.004,1.818,3.262
210,2,val2,10,0.546,0.004,2.650,3.200
211,2,val2,23,1.205,0.004,1.993,3.202
212,2,val2,49,2.530,0.004,0.668,3.203
213,3,val2,39,2.029,0.004,1.168,3.201
214,1,val2,20,1.044,0.004,2.212,3.260
215,1,val3,33,1.706,0.005,1.552,3.263
216,1,val3,55,2.824,0.005,0.435,3.264
217,0,val2,18,0.932,0.005,2.328,3.265
218,4,val3,21,1.123,0.004,2.059,3.186
219,2,val2,41,2.125,0.006,1.077,3.208
220,1,val3,49,2.519,0.004,0.742,3.265
221,2,val2,55,2.836,0.006,0.418,3.259
222,3,val2,43,2.233,0.004,0.966,3.203
223,4,val2,19,1.022,0.004,2.176,3.201
224,2,val2,43,2.226,0.004,1.030,3.260
225,0,val2,16,0.831,0.004,2.431,3.266
226,2,val2,25,1.308,0.007,1.946,3.260
227,2,val2,27,1.410,0.007,1.845,3.261
228,2,val2,9,0.496,0.004,2.762,3.262
229,0,val3,29,1.490,0.004,1.772,3.267
230,2,val2,48,2.480,0.005,0.785,3.270
231,0,val3,45,2.304,0.004,0.959,3.267
232,3,val2,25,1.316,0.004,1.886,3.205
233,0,val2,0,0.021,0.005,3.241,3.268
234,3,val2,21,1.114,0.004,2.089,3.206
235,2,val2,3,0.193,0.004,3.104,3.301
236,1,val3,17,0.893,0.004,2.368,3.265
237,0,val3,56,2.862,0.004,0.402,3.268
238,1,val3,29,1.503,0.004,1.760,3.267
