id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.018,0.004,0.102,0.125
1,0,val1,27,0.711,0.005,0.208,0.925
2,1,val1,15,0.409,0.004,0.513,0.925
3,1,val1,19,0.511,0.004,0.411,0.926
4,1,val1,27,0.716,0.004,0.206,0.927
5,1,val2,23,0.613,0.004,0.310,0.927
6,1,val3,31,0.820,0.004,0.105,0.929
7,2,val1,3,0.105,0.003,0.822,0.930
8,2,val2,7,0.208,0.003,0.719,0.931
9,4,val1,3,0.116,0.003,0.812,0.931
10,2,val1,15,0.413,0.004,0.514,0.931
11,2,val2,11,0.311,0.003,0.617,0.932
12,2,val2,23,0.619,0.004,0.309,0.932
13,4,val1,7,0.219,0.003,0.711,0.933
14,4,val3,11,0.321,0.003,0.609,0.934
15,2,val3,19,0.516,0.004,0.413,0.933
16,2,val3,27,0.721,0.004,0.209,0.934
17,2,val3,31,0.825,0.004,0.106,0.935
18,3,val1,3,0.111,0.003,0.823,0.937
19,3,val2,7,0.214,0.003,0.720,0.938
20,3,val2,23,0.623,0.004,0.311,0.938
21,3,val1,11,0.316,0.003,0.619,0.939
22,3,val1,19,0.519,0.005,0.415,0.939
23,3,val2,27,0.726,0.005,0.208,0.939
24,4,val3,15,0.424,0.003,0.512,0.940
25,3,val3,15,0.418,0.004,0.519,0.941
26,3,val3,31,0.830,0.005,0.106,0.941
27,4,val1,19,0.526,0.004,0.412,0.942
28,4,val1,23,0.629,0.004,0.309,0.942
29,4,val1,27,0.732,0.004,0.207,0.943
30,4,val2,31,0.834,0.005,0.105,0.944
31,0,val1,4,0.121,0.003,0.823,0.947
32,0,val1,24,0.635,0.004,0.309,0.948
33,0,val2,8,0.224,0.003,0.721,0.948
34,0,val3,12,0.327,0.004,0.618,0.949
35,0,val2,20,0.532,0.004,0.413,0.949
36,0,val3,16,0.429,0.004,0.516,0.949
37,0,val2,28,0.737,0.005,0.208,0.950
38,3,val3,0,0.033,0.004,0.914,0.952
39,0,val3,32,0.841,0.005,0.106,0.952
40,1,val1,0,0.023,0.004,0.925,0.953
41,1,val2,8,0.230,0.004,0.719,0.953
42,1,val1,4,0.126,0.003,0.824,0.954
43,1,val2,12,0.332,0.004,0.618,0.954
44,1,val2,16,0.434,0.005,0.517,0.956
45,1,val2,20,0.537,0.004,0.415,0.957
46,1,val2,28,0.743,0.006,0.208,0.957
47,1,val1,24,0.640,0.005,0.313,0.957
48,1,val2,32,0.846,0.006,0.106,0.958
49,2,val1,0,0.028,0.004,0.926,0.958
50,2,val3,4,0.131,0.003,0.825,0.959
51,2,val2,8,0.234,0.004,0.722,0.960
52,2,val3,20,0.542,0.004,0.414,0.960
53,2,val2,12,0.337,0.003,0.621,0.961
54,2,val2,16,0.440,0.004,0.518,0.961
55,2,val2,24,0.645,0.005,0.312,0.962
56,2,val2,28,0.746,0.007,0.209,0.963
57,2,val1,32,0.851,0.007,0.105,0.963
58,3,val2,4,0.137,0.003,0.824,0.964
59,3,val2,8,0.240,0.003,0.721,0.965
60,3,val3,12,0.341,0.004,0.620,0.965
61,3,val2,20,0.544,0.006,0.415,0.965
62,0,val2,1,0.044,0.003,0.919,0.966
63,0,val3,5,0.146,0.003,0.816,0.966
64,3,val1,16,0.444,0.004,0.519,0.967
65,3,val1,24,0.649,0.005,0.313,0.967
66,3,val1,28,0.752,0.005,0.211,0.968
67,4,val2,0,0.038,0.004,0.926,0.968
