id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,131,2.282,0.010,0.782,3.074
1,2,val1,23,0.427,0.003,2.647,3.078
2,1,val1,24,0.440,0.004,2.634,3.078
3,1,val1,12,0.234,0.003,2.843,3.080
4,3,val1,107,1.880,0.006,1.194,3.080
5,4,val1,0,0.032,0.004,3.048,3.084
6,3,val1,30,0.550,0.004,2.529,3.083
7,4,val1,53,0.948,0.006,2.133,3.087
8,2,val1,70,1.237,0.004,1.847,3.089
9,2,val1,18,0.341,0.003,2.744,3.089
10,1,val1,77,1.352,0.006,1.736,3.094
11,3,val1,113,1.984,0.005,1.142,3.131
12,4,val1,18,0.345,0.004,2.785,3.133
13,0,val1,71,1.246,0.005,1.883,3.134
14,3,val1,71,1.260,0.005,1.871,3.135
15,2,val1,41,0.738,0.004,2.395,3.137
16,3,val1,83,1.466,0.006,1.666,3.138
17,0,val1,65,1.142,0.005,1.991,3.138
18,2,val1,77,1.359,0.005,1.775,3.139
19,1,val1,113,1.979,0.004,1.156,3.139
20,3,val1,154,2.709,0.007,0.425,3.141
21,0,val1,18,0.332,0.003,2.805,3.141
22,1,val1,119,2.084,0.004,1.054,3.142
23,4,val1,130,2.291,0.006,0.846,3.143
24,4,val1,30,0.553,0.003,2.587,3.144
25,1,val1,89,1.559,0.006,1.580,3.146
26,1,val1,90,1.576,0.006,1.568,3.151
27,2,val1,30,0.548,0.004,2.624,3.176
28,1,val1,60,1.060,0.005,2.110,3.175
29,1,val1,131,2.296,0.005,0.876,3.177
30,4,val1,36,0.658,0.003,2.517,3.178
31,1,val1,59,1.042,0.005,2.132,3.179
32,4,val1,77,1.365,0.008,1.806,3.179
33,0,val1,101,1.758,0.006,1.415,3.178
34,0,val1,77,1.348,0.008,1.823,3.179
35,3,val1,13,0.258,0.003,2.918,3.179
36,1,val1,25,0.457,0.004,2.719,3.180
37,1,val1,143,2.513,0.007,0.660,3.181
38,3,val1,36,0.654,0.004,2.524,3.182
39,3,val1,72,1.277,0.005,1.902,3.184
40,0,val1,36,0.642,0.004,2.538,3.184
41,1,val2,160,2.816,0.014,0.374,3.203
42,2,val3,71,1.254,0.006,1.947,3.207
43,1,val1,37,0.664,0.004,2.558,3.226
44,4,val1,142,2.501,0.013,0.712,3.226
45,1,val1,137,2.405,0.009,0.813,3.227
46,4,val1,42,0.759,0.004,2.463,3.227
47,4,val1,83,1.468,0.010,1.750,3.228
48,4,val1,113,1.992,0.006,1.232,3.229
49,1,val1,142,2.495,0.017,0.718,3.230
50,1,val1,8,0.164,0.003,3.063,3.231
51,2,val1,106,1.862,0.013,1.351,3.226
52,1,val1,155,2.725,0.010,0.496,3.232
53,0,val1,113,1.970,0.011,1.248,3.229
54,2,val1,19,0.358,0.004,2.871,3.233
55,2,val1,107,1.880,0.007,1.347,3.234
56,0,val1,1,0.035,0.004,3.196,3.234
57,3,val1,95,1.673,0.010,1.543,3.226
58,3,val1,25,0.465,0.003,2.759,3.227
59,3,val1,132,2.314,0.004,0.910,3.228
60,3,val1,143,2.511,0.010,0.709,3.230
61,4,val1,1,0.049,0.003,3.179,3.231
62,4,val2,89,1.575,0.009,1.654,3.238
63,4,val2,84,1.485,0.007,1.750,3.242
64,2,val3,24,0.444,0.003,2.803,3.250
65,0,val3,108,1.880,0.007,1.372,3.258
66,1,val3,36,0.647,0.003,2.608,3.258
67,3,val3,42,0.759,0.004,2.494,3.257
68,4,val3,65,1.157,0.007,2.097,3.261
69,4,val3,148,2.608,0.015,0.640,3.263
70,3,val3,125,2.193,0.005,1.067,3.265
71,1,val3,102,1.784,0.008,1.475,3.266
72,2,val2,94,1.654,0.004,1.613,3.271
73,0,val2,37,0.659,0.004,2.615,3.278
74,0,val3,120,2.090,0.012,1.176,3.278
75,2,val2,47,0.841,0.004,2.437,3.282
76,0,val2,14,0.264,0.003,3.016,3.283
77,1,val1,55,0.975,0.004,2.304,3.283
78,1,val2,126,2.206,0.004,1.073,3.284
79,0,val2,38,0.677,0.005,2.604,3.285
80,3,val3,48,0.861,0.005,2.421,3.287
81,2,val1,1,0.044,0.003,3.239,3.286
82,3,val2,101,1.776,0.011,1.500,3.287
83,0,val2,150,2.624,0.017,0.647,3.288
84,3,val1,149,2.617,0.011,0.660,3.289
85,3,val3,66,1.172,0.005,2.113,3.289
86,0,val1,96,1.673,0.003,1.614,3.289
87,1,val1,78,1.371,0.009,1.911,3.291
88,1,val3,19,0.355,0.003,2.933,3.291
89,4,val3,72,1.278,0.006,2.009,3.292
90,4,val2,78,1.382,0.007,1.904,3.292
91,2,val1,66,1.168,0.004,2.120,3.292
92,0,val1,66,1.159,0.006,2.126,3.292
93,0,val1,54,0.951,0.006,2.335,3.292
94,0,val3,2,0.053,0.003,3.236,3.293
95,1,val1,42,0.750,0.004,2.542,3.296
96,4,val3,60,1.070,0.005,2.221,3.296
97,4,val2,119,2.098,0.005,1.193,3.296
98,1,val3,66,1.161,0.007,2.128,3.297
99,2,val2,129,2.265,0.012,1.020,3.297
100,3,val3,54,0.965,0.004,2.328,3.298
101,3,val1,155,2.726,0.012,0.561,3.299
102,4,val1,7,0.155,0.003,3.141,3.299
103,4,val3,125,2.204,0.006,1.090,3.300
104,4,val2,67,1.191,0.005,2.104,3.300
105,4,val1,54,0.966,0.005,2.329,3.300
106,4,val2,131,2.308,0.008,0.985,3.301
107,4,val3,2,0.067,0.003,3.231,3.301
108,1,val3,148,2.601,0.018,0.684,3.302
109,4,val1,19,0.363,0.003,2.936,3.302
110,4,val3,160,2.823,0.017,0.463,3.303
111,2,val1,148,2.612,0.009,0.681,3.303
112,4,val1,13,0.259,0.003,3.041,3.304
113,4,val2,154,2.716,0.014,0.574,3.304
114,4,val3,66,1.174,0.005,2.126,3.305
115,4,val2,161,2.841,0.023,0.442,3.306
116,4,val3,49,0.880,0.005,2.422,3.306
117,4,val2,26,0.484,0.004,2.820,3.307
118,4,val3,73,1.295,0.005,2.007,3.307
119,3,val3,138,2.420,0.003,0.884,3.308
120,4,val2,96,1.698,0.006,1.605,3.308
121,2,val1,136,2.390,0.011,0.908,3.310
122,1,val1,50,0.888,0.004,2.422,3.314
123,4,val1,95,1.681,0.012,1.633,3.326
124,1,val1,161,2.836,0.015,0.475,3.326
125,1,val1,44,0.784,0.004,2.540,3.327
126,4,val1,48,0.863,0.004,2.460,3.327
127,1,val1,96,1.681,0.013,1.635,3.329
128,4,val1,31,0.570,0.004,2.755,3.329
129,2,val1,131,2.299,0.010,1.019,3.328
130,2,val1,60,1.065,0.006,2.258,3.329
131,1,val1,127,2.224,0.008,1.097,3.329
132,3,val1,78,1.380,0.005,1.944,3.329
133,3,val1,150,2.635,0.003,0.693,3.331
134,3,val1,84,1.483,0.006,1.843,3.332
135,2,val1,143,2.518,0.006,0.808,3.333
136,1,val1,74,1.301,0.005,2.027,3.333
137,2,val1,120,2.105,0.003,1.225,3.334
138,1,val1,145,2.549,0.005,0.783,3.337
139,0,val2,91,1.588,0.008,1.742,3.338
140,2,val1,160,2.833,0.017,0.485,3.335
141,4,val2,25,0.466,0.003,2.871,3.340
142,4,val2,144,2.537,0.013,0.790,3.340
143,4,val2,43,0.777,0.004,2.560,3.341
144,3,val1,162,2.850,0.004,0.480,3.334
145,3,val1,2,0.064,0.003,3.267,3.334
146,0,val2,9,0.177,0.003,3.161,3.340
147,4,val2,149,2.626,0.012,0.708,3.347
148,2,val2,124,2.176,0.005,1.162,3.343
149,1,val2,43,0.767,0.003,2.571,3.341
150,1,val2,31,0.561,0.003,2.778,3.342
151,2,val3,95,1.671,0.003,1.678,3.352
152,1,val3,72,1.267,0.008,2.078,3.353
153,4,val3,132,2.325,0.006,1.020,3.351
154,2,val3,158,2.796,0.026,0.536,3.358
155,1,val3,84,1.473,0.011,1.874,3.358
156,3,val3,114,2.001,0.006,1.352,3.359
157,1,val2,49,0.870,0.004,2.486,3.360
158,3,val2,60,1.068,0.005,2.287,3.360
159,3,val2,19,0.362,0.003,2.996,3.361
160,0,val3,84,1.467,0.008,1.876,3.351
161,0,val3,43,0.763,0.004,2.592,3.359
162,1,val2,154,2.707,0.017,0.639,3.362
163,4,val2,44,0.794,0.004,2.564,3.362
164,4,val3,138,2.430,0.008,0.924,3.362
165,4,val2,32,0.588,0.003,2.771,3.363
166,1,val2,73,1.284,0.005,2.075,3.364
167,0,val2,121,2.108,0.010,1.246,3.364
168,3,val2,144,2.528,0.003,0.836,3.367
169,2,val2,112,1.966,0.005,1.391,3.362
170,2,val3,83,1.462,0.005,1.897,3.365
171,2,val2,59,1.048,0.005,2.313,3.365
