id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.019,0.005,0.102,0.126
1,4,val2,7,0.804,0.003,0.104,0.912
2,4,val2,5,0.603,0.004,0.305,0.912
3,4,val3,6,0.703,0.004,0.206,0.913
4,4,val3,4,0.502,0.003,0.408,0.913
5,4,val3,2,0.300,0.004,0.612,0.916
6,4,val3,1,0.200,0.003,0.713,0.916
7,4,val3,3,0.401,0.004,0.511,0.916
8,4,val3,0,0.099,0.005,0.813,0.917
9,0,val3,8,0.823,0.003,0.102,0.929
10,0,val2,6,0.622,0.004,0.305,0.931
11,0,val3,7,0.723,0.004,0.205,0.931
12,0,val1,5,0.522,0.004,0.407,0.932
13,0,val1,4,0.421,0.004,0.508,0.933
14,0,val3,3,0.321,0.004,0.611,0.935
15,0,val1,2,0.220,0.004,0.712,0.935
16,0,val2,1,0.119,0.004,0.813,0.936
17,1,val1,8,0.845,0.003,0.102,0.951
18,1,val3,7,0.745,0.003,0.205,0.954
19,1,val3,6,0.644,0.004,0.307,0.954
20,1,val3,4,0.443,0.003,0.508,0.955
21,1,val1,5,0.543,0.004,0.407,0.955
22,1,val1,3,0.342,0.003,0.613,0.959
23,1,val3,2,0.241,0.003,0.715,0.959
24,1,val1,0,0.039,0.005,0.915,0.959
25,1,val3,1,0.140,0.004,0.816,0.960
26,2,val1,8,0.864,0.003,0.103,0.970
27,2,val1,7,0.763,0.004,0.204,0.970
28,2,val3,5,0.562,0.004,0.409,0.974
29,2,val1,6,0.663,0.004,0.308,0.975
30,2,val2,4,0.462,0.004,0.510,0.975
31,2,val1,3,0.361,0.004,0.611,0.975
32,2,val1,2,0.261,0.004,0.712,0.977
33,2,val2,1,0.160,0.004,0.814,0.977
34,2,val1,0,0.059,0.005,0.913,0.977
35,3,val2,7,0.785,0.003,0.205,0.994
36,3,val3,6,0.684,0.004,0.307,0.994
37,3,val3,4,0.483,0.003,0.509,0.995
38,3,val2,5,0.583,0.004,0.408,0.995
39,3,val3,2,0.281,0.003,0.716,1.000
40,3,val2,1,0.180,0.004,0.816,1.000
41,3,val3,3,0.382,0.004,0.614,1.000
42,3,val3,0,0.079,0.005,0.917,1.001
43,3,val3,14,1.490,0.004,0.409,1.903
44,3,val1,11,1.187,0.004,0.712,1.903
45,3,val3,13,1.389,0.004,0.511,1.904
46,3,val1,12,1.289,0.004,0.611,1.904
47,3,val3,10,1.087,0.004,0.816,1.906
48,3,val2,8,0.885,0.004,1.018,1.907
49,3,val2,9,0.986,0.004,0.917,1.907
50,4,val1,16,1.711,0.004,0.204,1.918
51,4,val2,17,1.812,0.004,0.102,1.918
52,4,val3,15,1.610,0.004,0.307,1.921
53,4,val2,12,1.308,0.004,0.610,1.921
54,4,val3,14,1.509,0.004,0.409,1.922
55,4,val2,13,1.409,0.004,0.509,1.922
56,4,val1,11,1.207,0.004,0.715,1.926
57,4,val2,9,1.005,0.004,0.917,1.926
58,4,val2,8,0.905,0.004,1.018,1.926
59,4,val1,10,1.106,0.004,0.817,1.927
60,0,val3,18,1.830,0.004,0.102,1.936
61,0,val2,17,1.730,0.004,0.207,1.941
62,0,val3,15,1.529,0.004,0.408,1.941
63,0,val1,16,1.630,0.004,0.308,1.941
64,0,val1,13,1.327,0.004,0.611,1.941
65,0,val1,14,1.428,0.004,0.509,1.942
66,0,val3,12,1.226,0.004,0.712,1.942
67,0,val2,11,1.126,0.004,0.815,1.944
68,0,val1,10,1.025,0.004,0.916,1.945
69,0,val2,9,0.924,0.004,1.017,1.945
70,1,val2,18,1.853,0.004,0.103,1.960
71,1,val1,17,1.753,0.004,0.204,1.961
72,1,val3,16,1.652,0.004,0.305,1.961
73,1,val2,15,1.552,0.004,0.408,1.964
74,1,val1,13,1.350,0.004,0.610,1.964
75,1,val2,14,1.451,0.004,0.509,1.964
76,1,val3,12,1.250,0.003,0.716,1.969
77,1,val1,9,0.946,0.004,1.019,1.969
78,1,val3,11,1.149,0.004,0.817,1.970
79,1,val3,10,1.048,0.004,0.919,1.970
80,2,val3,18,1.871,0.004,0.104,1.978
81,2,val2,17,1.770,0.004,0.205,1.979
82,2,val1,16,1.669,0.004,0.306,1.979
83,2,val2,15,1.569,0.004,0.409,1.982
84,2,val2,13,1.368,0.004,0.611,1.982
85,2,val3,14,1.468,0.004,0.511,1.982
86,2,val1,12,1.267,0.004,0.712,1.983
87,2,val2,11,1.166,0.004,0.816,1.986
88,2,val1,10,1.065,0.004,0.917,1.986
89,2,val1,9,0.965,0.004,1.019,1.987
90,3,val2,16,1.691,0.004,0.307,2.001
91,3,val2,15,1.590,0.004,0.408,2.002
92,3,val3,17,1.792,0.004,0.206,2.002
93,3,val2,26,2.698,0.004,0.204,2.905
94,3,val2,27,2.799,0.004,0.103,2.905
95,3,val2,25,2.597,0.004,0.306,2.907
96,3,val2,24,2.496,0.004,0.407,2.907
97,3,val2,23,2.395,0.004,0.508,2.907
98,3,val2,22,2.295,0.004,0.614,2.913
99,3,val2,21,2.195,0.004,0.715,2.913
100,3,val1,19,1.993,0.004,0.917,2.914
101,3,val1,20,2.094,0.004,0.816,2.914
102,3,val1,18,1.893,0.004,1.017,2.914
103,4,val3,27,2.817,0.004,0.103,2.924
104,4,val3,26,2.717,0.004,0.204,2.925
105,4,val3,25,2.617,0.004,0.305,2.925
106,4,val3,24,2.516,0.004,0.409,2.929
107,4,val3,23,2.415,0.004,0.510,2.929
108,4,val1,22,2.315,0.004,0.611,2.930
109,4,val2,21,2.214,0.004,0.712,2.930
110,4,val3,19,2.013,0.004,0.916,2.933
111,4,val2,18,1.913,0.004,1.016,2.933
112,4,val3,20,2.114,0.004,0.815,2.933
113,0,val3,28,2.836,0.004,0.103,2.943
114,0,val3,27,2.735,0.004,0.204,2.943
115,0,val3,26,2.635,0.004,0.305,2.944
116,0,val2,25,2.535,0.004,0.410,2.948
117,0,val1,24,2.434,0.004,0.511,2.948
118,0,val1,23,2.333,0.004,0.611,2.948
119,0,val2,22,2.233,0.004,0.712,2.949
120,0,val1,20,2.031,0.004,0.916,2.951
121,0,val2,21,2.132,0.004,0.815,2.951
122,0,val1,19,1.931,0.004,1.017,2.952
123,1,val1,27,2.761,0.004,0.204,2.968
124,1,val1,28,2.862,0.004,0.103,2.968
125,1,val1,25,2.559,0.004,0.407,2.970
126,1,val1,26,2.660,0.004,0.306,2.970
127,1,val3,24,2.458,0.004,0.509,2.971
128,1,val1,22,2.257,0.004,0.716,2.977
129,1,val2,23,2.358,0.004,0.615,2.977
130,1,val3,21,2.156,0.004,0.817,2.977
131,1,val1,20,2.055,0.004,0.919,2.978
132,1,val3,19,1.955,0.004,1.019,2.978
133,2,val1,28,2.878,0.004,0.104,2.986
134,2,val1,24,2.475,0.004,0.508,2.986
135,2,val2,27,2.777,0.004,0.206,2.987
136,2,val2,26,2.677,0.004,0.307,2.987
137,2,val3,25,2.576,0.004,0.407,2.987
138,2,val2,23,2.375,0.004,0.614,2.992
139,2,val3,22,2.274,0.004,0.715,2.993
140,2,val2,19,1.973,0.005,1.015,2.993
141,2,val3,21,2.173,0.004,0.816,2.993
142,2,val3,20,2.073,0.004,0.916,2.993
143,3,val3,37,3.807,0.004,0.104,3.914
144,3,val1,36,3.706,0.004,0.205,3.915
145,3,val3,35,3.605,0.004,0.307,3.915
146,3,val2,33,3.403,0.004,0.508,3.916
147,3,val1,34,3.504,0.004,0.407,3.916
148,3,val3,32,3.303,0.004,0.615,3.922
149,3,val1,29,3.000,0.004,0.918,3.922
150,3,val2,28,2.900,0.004,1.018,3.923
151,3,val3,31,3.202,0.004,0.717,3.923
152,3,val3,30,3.101,0.004,0.818,3.923
153,4,val1,37,3.826,0.004,0.103,3.932
154,4,val1,35,3.624,0.004,0.305,3.932
155,4,val3,36,3.725,0.004,0.204,3.933
156,4,val1,34,3.524,0.004,0.406,3.934
157,4,val2,33,3.423,0.004,0.507,3.934
158,4,val3,32,3.323,0.004,0.615,3.942
159,4,val2,31,3.222,0.004,0.717,3.943
160,4,val2,28,2.919,0.004,1.020,3.943
161,4,val3,29,3.021,0.004,0.918,3.943
162,4,val2,30,3.122,0.004,0.817,3.944
163,0,val1,37,3.743,0.004,0.203,3.950
164,0,val2,38,3.844,0.004,0.102,3.950
165,0,val2,36,3.643,0.004,0.306,3.953
166,0,val2,34,3.441,0.004,0.509,3.953
167,0,val2,35,3.542,0.004,0.408,3.954
168,0,val1,33,3.340,0.004,0.615,3.959
169,0,val1,32,3.240,0.004,0.715,3.959
170,0,val1,31,3.139,0.004,0.816,3.959
171,0,val2,30,3.038,0.004,0.918,3.959
172,0,val1,29,2.938,0.005,1.017,3.960
173,1,val3,37,3.768,0.004,0.204,3.975
174,1,val2,38,3.869,0.004,0.103,3.976
175,1,val1,36,3.668,0.004,0.306,3.977
176,1,val1,34,3.466,0.004,0.508,3.978
177,1,val1,35,3.567,0.004,0.407,3.978
178,1,val1,33,3.366,0.004,0.615,3.984
179,1,val1,31,3.164,0.004,0.816,3.984
180,1,val2,32,3.265,0.004,0.716,3.985
181,1,val2,30,3.063,0.004,0.918,3.985
182,1,val3,29,2.963,0.004,1.018,3.985
183,2,val1,37,3.786,0.004,0.203,3.992
184,2,val2,36,3.685,0.004,0.308,3.997
185,2,val3,35,3.584,0.004,0.409,3.997
186,2,val1,34,3.483,0.004,0.510,3.997
187,2,val3,33,3.382,0.004,0.611,3.997
188,2,val2,32,3.282,0.004,0.716,4.001
189,2,val1,31,3.180,0.004,0.817,4.001
190,2,val3,29,2.979,0.004,1.019,4.002
191,2,val1,30,3.080,0.004,0.918,4.002
192,2,val1,42,4.289,0.004,0.613,4.906
193,2,val3,41,4.189,0.004,0.714,4.906
194,2,val3,43,4.390,0.004,0.512,4.906
195,2,val3,40,4.088,0.004,0.815,4.907
196,2,val3,39,3.987,0.004,0.916,4.907
197,2,val1,38,3.887,0.005,1.016,4.907
198,3,val2,47,4.815,0.004,0.102,4.921
199,3,val1,45,4.612,0.004,0.306,4.922
200,3,val1,44,4.512,0.004,0.407,4.922
201,3,val3,46,4.713,0.004,0.205,4.923
202,3,val3,43,4.412,0.004,0.508,4.923
203,3,val3,42,4.310,0.004,0.615,4.929
204,3,val2,41,4.210,0.004,0.716,4.930
205,3,val1,38,3.908,0.004,1.018,4.930
206,3,val3,39,4.009,0.004,0.917,4.930
207,3,val2,40,4.109,0.004,0.818,4.930
208,4,val3,47,4.833,0.004,0.102,4.938
209,4,val3,46,4.732,0.004,0.204,4.940
210,4,val3,44,4.530,0.004,0.407,4.940
211,4,val3,43,4.429,0.004,0.508,4.940
212,4,val1,45,4.631,0.004,0.306,4.941
213,4,val3,41,4.228,0.004,0.710,4.941
214,4,val3,42,4.329,0.004,0.609,4.942
215,4,val1,39,4.027,0.004,0.916,4.946
216,4,val1,40,4.128,0.004,0.815,4.946
217,4,val1,38,3.926,0.004,1.016,4.947
218,0,val3,48,4.851,0.004,0.102,4.957
219,0,val2,47,4.750,0.004,0.203,4.957
220,0,val1,46,4.650,0.004,0.305,4.958
221,0,val3,44,4.448,0.004,0.508,4.960
222,0,val3,45,4.549,0.004,0.407,4.961
223,0,val1,43,4.348,0.004,0.609,4.961
224,0,val1,42,4.247,0.004,0.710,4.962
225,0,val3,41,4.147,0.004,0.814,4.965
226,0,val1,39,3.945,0.004,1.016,4.965
227,0,val3,40,4.046,0.004,0.915,4.966
228,1,val2,48,4.876,0.004,0.103,4.982
229,1,val1,47,4.775,0.004,0.204,4.983
230,1,val3,46,4.674,0.004,0.305,4.983
231,1,val1,45,4.574,0.004,0.406,4.984
232,1,val3,44,4.474,0.003,0.507,4.984
233,1,val3,43,4.373,0.004,0.615,4.992
234,1,val2,42,4.273,0.004,0.716,4.992
235,1,val2,41,4.172,0.004,0.816,4.993
236,1,val3,40,4.072,0.004,0.918,4.993
237,1,val3,39,3.970,0.004,1.018,4.993
238,2,val1,47,4.793,0.004,0.205,5.001
239,2,val1,46,4.692,0.004,0.305,5.002
240,2,val3,44,4.491,0.004,0.508,5.002
241,2,val2,45,4.592,0.004,0.406,5.003
242,2,val1,55,5.596,0.004,0.306,5.905
243,2,val3,54,5.496,0.004,0.406,5.906
244,2,val1,56,5.697,0.004,0.204,5.906
245,2,val2,57,5.799,0.005,0.104,5.907
246,2,val1,53,5.395,0.004,0.509,5.908
247,2,val1,52,5.295,0.004,0.610,5.908
248,2,val1,51,5.195,0.004,0.712,5.911
249,2,val2,50,5.094,0.004,0.813,5.911
250,2,val3,49,4.994,0.004,0.914,5.911
251,2,val1,48,4.893,0.006,1.015,5.914
252,3,val1,56,5.720,0.004,0.204,5.929
253,3,val2,55,5.620,0.004,0.305,5.929
254,3,val1,57,5.822,0.005,0.103,5.929
255,3,val3,54,5.519,0.004,0.409,5.931
256,3,val2,53,5.418,0.004,0.510,5.931
257,3,val1,51,5.217,0.004,0.711,5.932
258,3,val3,52,5.318,0.004,0.611,5.932
259,3,val2,50,5.117,0.004,0.816,5.936
260,3,val2,49,5.016,0.004,0.917,5.937
261,3,val2,48,4.915,0.004,1.018,5.937
262,4,val3,56,5.740,0.004,0.203,5.946
263,4,val2,57,5.840,0.004,0.103,5.947
264,4,val2,54,5.538,0.004,0.406,5.948
265,4,val1,55,5.639,0.004,0.305,5.948
266,4,val3,53,5.438,0.004,0.516,5.958
267,4,val2,52,5.337,0.004,0.618,5.958
268,4,val1,51,5.236,0.004,0.719,5.958
269,4,val2,48,4.933,0.004,1.022,5.959
270,4,val2,50,5.136,0.004,0.819,5.959
271,4,val2,49,5.035,0.004,0.920,5.959
272,0,val2,58,5.858,0.004,0.103,5.965
273,0,val3,57,5.758,0.004,0.204,5.965
274,0,val3,56,5.657,0.004,0.305,5.966
275,0,val1,55,5.557,0.004,0.409,5.970
276,0,val3,54,5.456,0.004,0.510,5.970
277,0,val2,53,5.356,0.004,0.611,5.970
278,0,val2,52,5.255,0.004,0.712,5.971
279,0,val1,51,5.155,0.004,0.815,5.973
280,0,val3,49,4.952,0.004,1.018,5.973
281,0,val2,50,5.054,0.004,0.916,5.974
282,1,val3,57,5.782,0.004,0.204,5.990
283,1,val3,56,5.682,0.004,0.306,5.991
284,1,val2,55,5.581,0.004,0.410,5.995
285,1,val1,54,5.480,0.004,0.511,5.995
286,1,val2,52,5.279,0.004,0.712,5.995
287,1,val3,53,5.380,0.004,0.612,5.996
288,1,val2,50,5.078,0.004,0.916,5.997
289,1,val1,51,5.179,0.004,0.815,5.997
290,1,val2,49,4.976,0.004,1.017,5.998
291,2,val1,67,6.807,0.004,0.104,6.914
292,2,val2,66,6.706,0.004,0.205,6.915
293,2,val3,65,6.605,0.004,0.306,6.915
294,2,val3,64,6.504,0.004,0.407,6.915
295,2,val3,63,6.404,0.004,0.507,6.915
296,2,val3,62,6.304,0.004,0.615,6.923
297,2,val2,61,6.203,0.004,0.717,6.923
298,2,val3,59,6.002,0.004,0.917,6.923
299,2,val2,60,6.102,0.004,0.818,6.923
300,2,val3,58,5.900,0.007,1.016,6.924
301,3,val1,67,6.831,0.004,0.103,6.938
302,3,val3,66,6.731,0.004,0.204,6.938
303,3,val2,65,6.630,0.004,0.305,6.939
304,3,val1,64,6.529,0.004,0.410,6.943
305,3,val3,62,6.328,0.004,0.611,6.943
306,3,val2,61,6.227,0.004,0.712,6.943
307,3,val1,63,6.428,0.004,0.511,6.944
308,3,val1,60,6.126,0.004,0.816,6.946
309,3,val2,58,5.923,0.005,1.018,6.946
310,3,val1,59,6.025,0.004,0.918,6.947
311,4,val1,67,6.847,0.004,0.104,6.954
312,4,val2,66,6.746,0.004,0.205,6.954
313,4,val3,65,6.645,0.004,0.306,6.955
314,4,val1,64,6.545,0.004,0.410,6.959
315,4,val3,63,6.444,0.004,0.511,6.959
316,4,val2,61,6.243,0.004,0.713,6.959
317,4,val2,62,6.344,0.004,0.612,6.960
318,4,val1,60,6.142,0.004,0.816,6.962
319,4,val3,59,6.041,0.004,0.917,6.962
320,4,val1,58,5.941,0.004,1.018,6.963
321,0,val2,68,6.867,0.004,0.102,6.973
322,0,val2,66,6.666,0.004,0.305,6.975
323,0,val1,67,6.767,0.004,0.204,6.975
324,0,val2,65,6.565,0.004,0.410,6.979
325,0,val3,64,6.464,0.004,0.511,6.980
326,0,val1,62,6.263,0.004,0.713,6.980
327,0,val3,63,6.364,0.004,0.613,6.981
328,0,val1,61,6.163,0.004,0.815,6.981
329,0,val2,60,6.062,0.004,0.916,6.982
330,0,val2,59,5.960,0.005,1.018,6.982
331,1,val3,67,6.788,0.004,0.203,6.994
332,1,val3,65,6.586,0.004,0.406,6.996
333,1,val3,66,6.687,0.004,0.306,6.997
334,1,val1,64,6.486,0.004,0.509,6.999
335,1,val1,63,6.385,0.004,0.610,6.999
336,1,val2,62,6.285,0.004,0.713,7.002
337,1,val1,61,6.184,0.004,0.815,7.003
338,1,val2,60,6.084,0.004,0.915,7.003
339,1,val2,58,5.883,0.004,1.117,7.003
340,1,val3,59,5.984,0.004,1.016,7.004
341,1,val1,75,7.594,0.004,0.306,7.904
342,1,val1,73,7.392,0.004,0.513,7.909
343,1,val3,72,7.291,0.004,0.615,7.909
344,1,val1,70,7.090,0.004,0.816,7.909
345,1,val3,71,7.190,0.004,0.716,7.910
346,1,val2,68,6.888,0.004,1.019,7.910
347,1,val2,69,6.989,0.004,0.917,7.910
348,2,val2,76,7.713,0.004,0.203,7.920
349,2,val3,77,7.814,0.004,0.102,7.920
350,2,val1,75,7.613,0.004,0.307,7.923
351,2,val3,74,7.512,0.004,0.408,7.923
352,2,val3,73,7.411,0.004,0.509,7.924
353,2,val3,72,7.311,0.004,0.610,7.924
354,2,val1,71,7.210,0.004,0.717,7.931
355,2,val3,68,6.907,0.004,1.020,7.931
356,2,val1,70,7.109,0.004,0.819,7.932
357,2,val1,69,7.008,0.004,0.920,7.932
358,3,val1,77,7.840,0.004,0.103,7.947
359,3,val3,76,7.740,0.004,0.204,7.947
360,3,val2,75,7.639,0.004,0.305,7.948
361,3,val3,74,7.538,0.004,0.410,7.952
362,3,val1,71,7.236,0.004,0.712,7.952
363,3,val3,73,7.438,0.004,0.511,7.952
364,3,val1,72,7.337,0.004,0.611,7.953
365,3,val2,69,7.035,0.004,0.916,7.955
366,3,val2,68,6.933,0.005,1.018,7.955
367,3,val2,70,7.136,0.005,0.815,7.955
368,4,val3,77,7.855,0.004,0.103,7.961
369,4,val3,76,7.754,0.004,0.204,7.961
370,4,val2,75,7.653,0.004,0.305,7.962
