id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,3,val1,14,0.513,0.004,2.481,2.999
1,3,val1,35,1.228,0.007,1.764,3.000
2,3,val1,38,1.331,0.007,1.662,3.001
3,4,val1,41,1.440,0.004,1.563,3.007
4,4,val1,11,0.419,0.004,2.586,3.008
5,4,val1,56,1.951,0.008,1.049,3.009
6,2,val1,32,1.123,0.009,1.877,3.009
7,0,val1,3,0.119,0.003,2.886,3.009
8,0,val1,51,1.757,0.004,1.249,3.009
9,0,val1,54,1.859,0.005,1.146,3.010
10,4,val1,35,1.238,0.006,1.765,3.010
11,2,val1,27,0.950,0.003,2.056,3.010
12,4,val1,63,2.191,0.004,0.821,3.016
13,0,val1,60,2.064,0.005,0.946,3.015
14,0,val1,66,2.268,0.006,0.744,3.017
15,1,val1,23,0.807,0.006,2.201,3.014
16,1,val1,20,0.704,0.006,2.308,3.017
17,2,val1,48,1.672,0.004,1.341,3.018
18,4,val1,69,2.395,0.004,0.618,3.018
19,2,val1,35,1.227,0.006,1.785,3.018
20,1,val1,26,0.910,0.010,2.099,3.018
21,3,val1,63,2.183,0.003,0.833,3.019
22,2,val1,84,2.900,0.006,0.113,3.019
23,1,val1,0,0.025,0.004,2.990,3.019
24,1,val1,66,2.273,0.004,0.742,3.019
25,1,val1,39,1.353,0.004,1.663,3.020
26,1,val1,54,1.865,0.006,1.151,3.021
27,0,val1,63,2.166,0.005,0.848,3.019
28,3,val1,29,1.022,0.007,1.990,3.019
29,0,val1,27,0.935,0.003,2.081,3.019
30,3,val1,66,2.286,0.004,0.729,3.020
31,1,val1,81,2.787,0.007,0.228,3.021
32,3,val1,75,2.594,0.005,0.422,3.021
33,3,val1,81,2.798,0.007,0.216,3.021
34,3,val1,78,2.696,0.006,0.320,3.023
35,0,val1,72,2.472,0.007,0.541,3.019
36,4,val1,54,1.882,0.007,1.139,3.028
37,4,val1,57,1.986,0.007,1.037,3.030
38,4,val1,42,1.476,0.004,1.553,3.032
39,0,val1,42,1.451,0.003,1.579,3.033
40,3,val1,54,1.878,0.006,1.150,3.034
