id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.017,0.005,0.102,0.123
1,2,val3,11,0.595,0.004,0.308,0.907
2,2,val3,9,0.494,0.005,0.410,0.908
3,3,val3,13,0.706,0.003,0.204,0.913
4,3,val1,15,0.807,0.003,0.104,0.914
5,3,val3,3,0.198,0.003,0.717,0.918
6,3,val2,1,0.098,0.003,0.818,0.918
7,3,val1,9,0.504,0.004,0.411,0.919
8,3,val3,5,0.300,0.004,0.615,0.919
9,3,val3,7,0.402,0.004,0.514,0.919
10,3,val3,11,0.605,0.005,0.310,0.920
11,4,val3,15,0.815,0.003,0.103,0.921
12,4,val2,11,0.613,0.003,0.306,0.922
13,4,val3,13,0.714,0.004,0.205,0.923
14,4,val2,9,0.512,0.003,0.413,0.927
15,4,val3,7,0.411,0.003,0.514,0.928
16,4,val2,5,0.309,0.003,0.616,0.928
17,4,val2,1,0.107,0.003,0.818,0.928
18,4,val2,3,0.208,0.003,0.717,0.928
19,0,val1,2,0.118,0.003,0.812,0.934
20,0,val3,16,0.828,0.003,0.102,0.934
21,0,val3,14,0.727,0.003,0.208,0.939
22,0,val2,4,0.220,0.003,0.716,0.939
23,0,val1,6,0.321,0.004,0.615,0.940
24,0,val2,12,0.626,0.004,0.311,0.940
25,0,val1,8,0.423,0.004,0.514,0.941
26,0,val3,10,0.525,0.005,0.412,0.941
27,1,val1,2,0.129,0.003,0.812,0.943
28,1,val1,12,0.636,0.003,0.306,0.944
29,1,val3,14,0.737,0.004,0.204,0.945
30,1,val3,16,0.838,0.004,0.103,0.945
31,1,val2,10,0.534,0.003,0.412,0.949
32,1,val1,6,0.331,0.003,0.615,0.949
33,1,val2,0,0.027,0.005,0.918,0.950
34,1,val3,8,0.433,0.004,0.513,0.950
35,1,val2,4,0.231,0.004,0.716,0.951
36,2,val2,2,0.139,0.003,0.809,0.951
37,2,val1,14,0.746,0.003,0.204,0.953
38,2,val2,12,0.645,0.003,0.305,0.953
39,2,val1,16,0.847,0.004,0.103,0.954
40,2,val2,10,0.544,0.003,0.410,0.957
41,2,val1,8,0.443,0.003,0.511,0.957
42,2,val2,4,0.240,0.003,0.714,0.957
43,2,val3,6,0.341,0.003,0.613,0.958
44,2,val1,0,0.037,0.005,0.916,0.958
45,3,val3,2,0.148,0.003,0.812,0.963
46,3,val3,14,0.756,0.003,0.204,0.963
47,3,val3,16,0.858,0.004,0.103,0.965
48,3,val3,6,0.350,0.004,0.616,0.970
49,3,val2,8,0.452,0.004,0.514,0.971
50,3,val1,10,0.554,0.005,0.411,0.971
51,4,val3,14,0.765,0.003,0.204,0.971
52,3,val3,4,0.250,0.003,0.718,0.971
53,3,val2,12,0.656,0.005,0.311,0.972
54,4,val2,16,0.866,0.003,0.102,0.972
55,3,val3,0,0.047,0.005,0.920,0.972
56,4,val1,12,0.664,0.003,0.312,0.979
57,4,val2,10,0.562,0.003,0.414,0.979
58,4,val1,6,0.360,0.003,0.617,0.979
59,4,val2,4,0.259,0.003,0.718,0.980
60,4,val1,2,0.158,0.003,0.819,0.980
61,4,val1,0,0.057,0.005,0.919,0.980
62,4,val1,8,0.461,0.005,0.515,0.981
63,0,val3,1,0.068,0.003,0.914,0.984
64,0,val1,3,0.169,0.003,0.813,0.985
65,0,val3,17,0.879,0.004,0.103,0.986
66,0,val2,15,0.778,0.004,0.207,0.989
67,0,val1,13,0.676,0.004,0.309,0.989
68,0,val1,5,0.271,0.004,0.715,0.990
69,0,val2,7,0.372,0.004,0.614,0.990
70,0,val1,9,0.473,0.004,0.512,0.990
71,0,val2,11,0.575,0.005,0.411,0.991
72,1,val1,1,0.078,0.003,0.912,0.993
73,1,val2,15,0.787,0.003,0.203,0.994
74,1,val2,17,0.888,0.004,0.103,0.994
75,1,val3,13,0.686,0.003,0.310,1.000
76,1,val1,9,0.483,0.003,0.514,1.000
77,1,val3,7,0.382,0.004,0.615,1.000
78,1,val1,3,0.180,0.003,0.818,1.001
79,1,val3,5,0.281,0.004,0.716,1.001
80,1,val2,11,0.585,0.004,0.412,1.001
81,2,val3,3,0.189,0.003,0.812,1.004
82,2,val3,1,0.088,0.003,0.913,1.004
83,2,val1,15,0.796,0.004,0.205,1.005
84,2,val3,13,0.695,0.004,0.308,1.007
85,2,val3,5,0.291,0.004,0.713,1.008
86,2,val1,7,0.392,0.004,0.612,1.008
87,1,val1,33,1.697,0.004,0.209,1.909
88,1,val1,25,1.292,0.003,0.614,1.910
89,1,val3,19,0.989,0.004,0.918,1.910
90,1,val1,21,1.090,0.003,0.817,1.910
91,1,val2,23,1.191,0.004,0.716,1.911
92,2,val3,35,1.809,0.003,0.105,1.917
93,2,val2,31,1.605,0.003,0.309,1.917
94,2,val3,29,1.504,0.004,0.410,1.918
95,2,val2,25,1.302,0.004,0.612,1.918
96,2,val3,27,1.404,0.004,0.511,1.918
97,2,val2,33,1.707,0.005,0.206,1.918
98,2,val2,21,1.100,0.003,0.817,1.920
99,2,val1,19,0.998,0.004,0.918,1.920
100,2,val1,17,0.897,0.003,1.020,1.921
101,2,val1,23,1.202,0.004,0.715,1.921
102,3,val2,35,1.819,0.003,0.102,1.925
103,3,val1,33,1.718,0.003,0.206,1.927
104,3,val3,29,1.515,0.003,0.409,1.927
105,3,val2,27,1.415,0.003,0.509,1.928
106,3,val3,31,1.617,0.004,0.307,1.928
107,4,val3,35,1.827,0.003,0.103,1.933
108,3,val3,25,1.314,0.003,0.616,1.934
109,3,val1,23,1.213,0.003,0.718,1.934
110,3,val2,17,0.909,0.004,1.021,1.934
111,3,val1,19,1.010,0.003,0.921,1.934
112,4,val1,31,1.625,0.004,0.305,1.934
113,3,val1,21,1.111,0.004,0.820,1.935
114,4,val3,33,1.726,0.004,0.205,1.935
115,4,val2,29,1.524,0.004,0.413,1.941
116,4,val3,27,1.422,0.003,0.515,1.941
117,4,val2,19,1.018,0.004,0.920,1.941
118,4,val3,25,1.321,0.003,0.617,1.941
119,4,val2,21,1.119,0.004,0.819,1.942
120,4,val2,17,0.916,0.006,1.020,1.942
121,4,val3,23,1.221,0.004,0.718,1.942
122,0,val3,34,1.738,0.003,0.204,1.946
123,0,val2,36,1.840,0.004,0.103,1.946
124,0,val2,30,1.537,0.003,0.409,1.949
125,0,val3,28,1.436,0.003,0.509,1.949
126,0,val3,32,1.638,0.004,0.307,1.949
127,0,val1,20,1.031,0.004,0.920,1.954
128,0,val2,22,1.132,0.004,0.818,1.954
129,0,val3,18,0.930,0.005,1.020,1.955
130,0,val1,26,1.335,0.005,0.615,1.955
131,0,val2,24,1.234,0.005,0.717,1.955
132,1,val1,30,1.545,0.003,0.408,1.956
133,1,val3,36,1.849,0.004,0.103,1.956
134,1,val1,32,1.646,0.003,0.307,1.956
135,1,val2,34,1.747,0.004,0.206,1.957
136,1,val3,26,1.343,0.003,0.616,1.962
137,1,val1,20,1.040,0.003,0.919,1.962
138,1,val2,24,1.242,0.004,0.716,1.963
139,1,val3,22,1.141,0.004,0.819,1.963
140,1,val2,18,0.938,0.007,1.018,1.963
141,1,val3,28,1.444,0.004,0.515,1.964
142,2,val2,20,1.049,0.004,0.912,1.965
143,2,val2,28,1.454,0.004,0.510,1.968
144,2,val1,30,1.555,0.004,0.409,1.968
145,2,val2,32,1.656,0.004,0.308,1.968
146,2,val3,34,1.758,0.005,0.205,1.968
147,2,val3,36,1.860,0.005,0.104,1.969
148,2,val1,26,1.353,0.004,0.614,1.971
149,2,val2,22,1.151,0.004,0.816,1.971
150,2,val1,24,1.252,0.004,0.715,1.971
151,2,val2,18,0.948,0.006,1.018,1.972
152,3,val3,36,1.869,0.003,0.102,1.975
153,3,val1,32,1.667,0.003,0.305,1.975
154,3,val3,30,1.566,0.003,0.412,1.981
155,3,val1,34,1.769,0.004,0.209,1.982
156,3,val2,20,1.061,0.003,0.918,1.982
157,3,val3,28,1.465,0.004,0.513,1.982
158,3,val2,22,1.162,0.004,0.817,1.983
159,3,val1,24,1.264,0.004,0.715,1.983
160,3,val3,26,1.364,0.004,0.615,1.983
161,3,val3,18,0.960,0.006,1.019,1.984
162,4,val3,36,1.878,0.003,0.104,1.986
163,4,val2,32,1.675,0.003,0.308,1.986
164,4,val3,26,1.372,0.003,0.612,1.987
165,4,val3,34,1.777,0.004,0.206,1.987
166,4,val1,28,1.473,0.004,0.510,1.987
167,4,val1,30,1.575,0.004,0.409,1.988
168,4,val3,24,1.271,0.003,0.715,1.989
169,4,val1,22,1.170,0.003,0.816,1.989
170,4,val1,18,0.967,0.004,1.019,1.990
171,4,val2,20,1.069,0.004,0.918,1.990
172,0,val1,21,1.081,0.004,0.911,1.996
173,0,val1,37,1.890,0.004,0.105,1.999
174,0,val2,35,1.789,0.004,0.206,1.999
175,0,val1,33,1.688,0.004,0.307,1.999
176,0,val2,31,1.588,0.004,0.409,2.000
177,0,val2,29,1.486,0.004,0.510,2.000
178,0,val2,25,1.284,0.004,0.716,2.003
179,0,val3,19,0.980,0.004,1.019,2.003
180,0,val2,23,1.183,0.004,0.817,2.004
181,0,val2,27,1.386,0.005,0.614,2.004
182,1,val3,35,1.798,0.003,0.208,2.010
183,1,val1,31,1.595,0.003,0.412,2.010
