id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.019,0.005,0.102,0.126
1,4,val1,21,0.758,0.003,0.206,0.967
2,4,val3,24,0.861,0.004,0.104,0.969
3,4,val2,18,0.656,0.004,0.313,0.972
4,4,val3,9,0.351,0.003,0.618,0.973
5,4,val1,3,0.149,0.003,0.821,0.973
6,4,val2,15,0.554,0.003,0.416,0.973
7,4,val3,6,0.249,0.003,0.721,0.974
8,0,val2,1,0.053,0.004,0.917,0.974
9,4,val1,0,0.046,0.005,0.922,0.974
10,4,val3,12,0.453,0.005,0.517,0.975
11,0,val1,4,0.155,0.004,0.819,0.978
12,0,val1,25,0.867,0.004,0.107,0.979
13,0,val3,7,0.257,0.004,0.718,0.979
14,0,val3,22,0.765,0.004,0.210,0.979
15,0,val3,13,0.461,0.005,0.514,0.980
16,0,val2,10,0.358,0.004,0.617,0.980
17,0,val1,19,0.663,0.005,0.312,0.980
18,0,val2,16,0.562,0.006,0.413,0.981
19,1,val1,25,0.874,0.004,0.103,0.981
20,1,val3,19,0.670,0.003,0.311,0.985
21,1,val3,1,0.060,0.004,0.921,0.985
22,1,val2,22,0.772,0.003,0.210,0.986
23,1,val3,16,0.568,0.003,0.415,0.986
24,1,val2,4,0.161,0.004,0.821,0.986
25,1,val2,10,0.365,0.005,0.618,0.987
26,1,val2,13,0.467,0.005,0.516,0.988
27,1,val1,7,0.263,0.004,0.721,0.988
28,2,val2,4,0.169,0.004,0.817,0.990
29,2,val2,7,0.271,0.004,0.718,0.994
30,2,val2,10,0.373,0.005,0.616,0.994
31,2,val1,1,0.067,0.004,0.924,0.995
32,3,val3,1,0.073,0.004,0.918,0.995
33,2,val3,13,0.476,0.005,0.514,0.995
34,2,val2,19,0.679,0.005,0.311,0.995
35,2,val2,22,0.781,0.005,0.210,0.996
36,2,val2,16,0.577,0.006,0.413,0.996
37,2,val2,25,0.883,0.007,0.106,0.996
38,3,val1,4,0.175,0.004,0.819,0.998
39,3,val3,7,0.276,0.004,0.719,0.999
40,3,val2,10,0.378,0.005,0.616,1.000
41,4,val1,1,0.080,0.003,0.917,1.001
42,3,val3,13,0.481,0.005,0.515,1.001
43,3,val1,16,0.584,0.005,0.413,1.001
44,3,val3,22,0.787,0.006,0.209,1.002
45,3,val1,19,0.685,0.006,0.312,1.002
46,3,val1,25,0.888,0.006,0.108,1.002
47,4,val2,4,0.182,0.004,0.818,1.004
48,4,val2,7,0.283,0.004,0.717,1.005
49,0,val2,2,0.087,0.003,0.915,1.006
50,4,val2,10,0.385,0.005,0.616,1.006
51,4,val1,13,0.487,0.005,0.515,1.006
52,4,val1,16,0.588,0.005,0.413,1.007
53,4,val3,19,0.690,0.006,0.311,1.007
54,4,val3,25,0.894,0.006,0.107,1.007
55,4,val2,22,0.793,0.006,0.208,1.008
56,0,val1,26,0.901,0.004,0.106,1.012
57,0,val2,20,0.697,0.004,0.312,1.012
58,0,val3,5,0.189,0.004,0.819,1.012
59,0,val1,23,0.799,0.005,0.209,1.013
60,0,val2,11,0.392,0.005,0.616,1.013
61,0,val3,17,0.595,0.005,0.414,1.013
62,1,val3,2,0.094,0.004,0.917,1.014
63,0,val1,8,0.291,0.004,0.719,1.014
64,0,val1,14,0.494,0.005,0.515,1.015
65,1,val3,5,0.195,0.004,0.817,1.016
66,1,val1,8,0.297,0.004,0.717,1.018
67,1,val2,11,0.399,0.005,0.615,1.018
68,1,val3,14,0.500,0.005,0.514,1.019
69,1,val1,17,0.602,0.005,0.412,1.020
70,1,val3,20,0.705,0.005,0.310,1.020
71,1,val1,23,0.806,0.006,0.208,1.020
72,1,val1,26,0.909,0.006,0.105,1.021
73,2,val1,2,0.101,0.003,0.918,1.023
74,2,val2,5,0.203,0.004,0.816,1.023
75,2,val2,8,0.305,0.004,0.718,1.027
76,2,val2,20,0.712,0.005,0.310,1.028
77,2,val3,11,0.407,0.005,0.616,1.028
78,2,val1,14,0.509,0.005,0.514,1.028
79,2,val3,17,0.611,0.006,0.412,1.028
80,2,val2,23,0.815,0.006,0.209,1.030
81,2,val2,26,0.918,0.006,0.105,1.030
82,3,val1,23,0.820,0.003,0.211,1.034
83,3,val2,5,0.209,0.004,0.822,1.035
84,3,val1,20,0.718,0.003,0.314,1.035
85,3,val3,11,0.413,0.005,0.618,1.036
86,3,val1,2,0.107,0.004,0.925,1.036
87,3,val3,26,0.923,0.005,0.108,1.036
88,3,val1,8,0.310,0.004,0.723,1.037
89,3,val3,14,0.515,0.005,0.518,1.037
90,3,val3,17,0.617,0.005,0.415,1.038
91,4,val3,2,0.114,0.004,0.921,1.038
92,4,val3,5,0.216,0.004,0.819,1.039
93,4,val3,8,0.317,0.004,0.719,1.040
94,4,val2,20,0.724,0.004,0.312,1.040
95,4,val2,14,0.520,0.005,0.516,1.041
96,0,val3,6,0.223,0.003,0.816,1.042
97,4,val1,11,0.419,0.005,0.617,1.041
98,4,val1,17,0.622,0.005,0.414,1.041
99,4,val2,23,0.827,0.006,0.209,1.042
100,0,val2,3,0.121,0.003,0.917,1.042
101,0,val3,9,0.325,0.004,0.716,1.045
102,0,val2,12,0.427,0.005,0.615,1.046
103,0,val3,15,0.528,0.005,0.514,1.047
104,0,val2,18,0.629,0.005,0.413,1.047
105,0,val2,24,0.833,0.006,0.209,1.047
106,1,val1,6,0.229,0.004,0.816,1.049
107,0,val1,21,0.731,0.006,0.310,1.048
108,1,val2,3,0.128,0.003,0.918,1.049
109,1,val1,9,0.331,0.004,0.715,1.050
110,1,val3,0,0.026,0.006,1.022,1.054
111,1,val1,15,0.534,0.005,0.516,1.055
112,1,val1,12,0.433,0.005,0.617,1.055
113,1,val1,18,0.636,0.006,0.414,1.055
114,1,val2,21,0.739,0.006,0.311,1.056
115,1,val1,24,0.840,0.006,0.210,1.056
116,2,val3,21,0.746,0.003,0.308,1.057
117,2,val3,3,0.135,0.004,0.919,1.058
118,2,val1,24,0.848,0.004,0.209,1.062
119,2,val2,0,0.033,0.005,1.024,1.062
120,3,val2,6,0.242,0.003,0.818,1.064
121,2,val1,9,0.339,0.004,0.720,1.063
122,2,val3,6,0.237,0.004,0.822,1.063
123,2,val1,15,0.543,0.005,0.516,1.064
124,2,val1,12,0.442,0.005,0.618,1.064
125,2,val3,18,0.645,0.006,0.414,1.065
126,3,val1,24,0.854,0.004,0.211,1.068
127,3,val1,12,0.447,0.005,0.616,1.069
128,3,val2,3,0.141,0.004,0.924,1.069
129,3,val3,0,0.039,0.005,1.026,1.070
130,3,val3,9,0.344,0.005,0.721,1.070
131,3,val3,15,0.549,0.005,0.516,1.071
132,3,val3,18,0.651,0.006,0.414,1.071
133,3,val3,21,0.752,0.006,0.313,1.071
134,0,val1,30,1.038,0.010,0.921,1.969
135,0,val1,39,1.344,0.005,0.620,1.970
136,0,val1,45,1.548,0.006,0.416,1.970
137,0,val1,51,1.754,0.007,0.210,1.970
138,0,val1,42,1.447,0.006,0.518,1.971
139,0,val2,54,1.859,0.007,0.106,1.971
140,1,val1,36,1.248,0.005,0.719,1.971
141,1,val2,30,1.044,0.006,0.926,1.976
142,1,val2,42,1.454,0.006,0.516,1.976
143,1,val3,33,1.147,0.004,0.826,1.977
144,1,val2,45,1.556,0.006,0.415,1.977
145,1,val1,39,1.351,0.005,0.621,1.977
146,1,val3,27,0.943,0.010,1.025,1.978
147,1,val1,48,1.658,0.007,0.313,1.978
148,1,val1,51,1.761,0.007,0.211,1.979
149,1,val2,54,1.865,0.008,0.107,1.979
150,2,val1,33,1.155,0.004,0.823,1.981
151,2,val1,30,1.053,0.005,0.923,1.982
152,2,val3,36,1.256,0.004,0.724,1.984
153,2,val2,39,1.358,0.005,0.622,1.985
154,2,val3,42,1.462,0.005,0.518,1.985
155,2,val1,27,0.953,0.008,1.025,1.987
156,2,val3,45,1.566,0.006,0.415,1.987
157,2,val2,48,1.669,0.008,0.311,1.988
158,2,val2,51,1.772,0.007,0.209,1.988
159,2,val2,54,1.876,0.007,0.106,1.988
160,3,val2,36,1.263,0.005,0.722,1.990
161,3,val3,33,1.162,0.004,0.824,1.990
