id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,mem5,0,0.016,0.021,0.103,0.140
1,3,mem4,0,0.076,0.014,0.102,0.192
2,4,mem4,0,0.096,0.014,0.102,0.213
3,0,mem5,1,0.117,0.014,0.102,0.232
4,1,mem4,1,0.137,0.013,0.101,0.251
5,1,mem5,0,0.037,0.015,0.203,0.255
6,2,mem4,0,0.057,0.014,0.203,0.273
7,2,mem4,2,0.258,0.013,0.922,1.193
8,2,mem4,6,0.661,0.013,0.520,1.194
9,2,mem5,3,0.358,0.013,0.828,1.199
10,2,mem5,4,0.459,0.013,0.727,1.199
11,2,mem5,1,0.157,0.013,1.029,1.199
12,2,mem5,5,0.560,0.014,0.626,1.200
13,3,mem4,9,0.985,0.013,0.206,1.204
14,3,mem4,6,0.682,0.012,0.510,1.204
15,3,mem4,8,0.884,0.013,0.307,1.205
16,3,mem4,5,0.581,0.013,0.614,1.208
17,3,mem4,2,0.278,0.013,0.917,1.208
18,3,mem4,4,0.480,0.014,0.715,1.209
19,3,mem5,7,0.783,0.012,0.416,1.211
20,3,mem5,10,1.086,0.014,0.112,1.211
21,3,mem5,1,0.178,0.019,1.015,1.212
22,3,mem5,3,0.379,0.013,0.820,1.212
23,4,mem5,10,1.105,0.013,0.102,1.220
24,4,mem5,9,1.004,0.014,0.206,1.224
25,4,mem4,8,0.903,0.013,0.308,1.224
26,4,mem4,6,0.702,0.013,0.510,1.224
27,4,mem5,7,0.802,0.014,0.408,1.225
28,4,mem5,5,0.601,0.013,0.613,1.228
29,4,mem5,1,0.198,0.012,1.018,1.228
30,4,mem5,2,0.298,0.013,0.918,1.228
31,4,mem4,4,0.500,0.013,0.716,1.229
32,4,mem5,3,0.400,0.013,0.816,1.229
33,0,mem4,11,1.123,0.013,0.102,1.238
34,0,mem4,10,1.022,0.014,0.204,1.241
35,0,mem5,9,0.922,0.013,0.306,1.241
36,0,mem5,8,0.822,0.014,0.406,1.241
