id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,mem4,0,0.017,0.015,0.102,0.135
1,2,mem5,3,0.154,0.026,0.216,0.396
2,2,mem5,0,0.033,0.038,0.327,0.398
3,3,mem5,5,0.245,0.040,0.113,0.398
4,4,mem5,3,0.170,0.022,0.217,0.409
5,4,mem5,0,0.049,0.036,0.326,0.411
6,4,mem5,5,0.252,0.045,0.114,0.411
7,3,mem5,1,0.082,0.016,0.313,0.412
8,2,mem4,1,0.073,0.018,0.323,0.414
9,0,mem4,4,0.180,0.016,0.219,0.415
10,3,mem4,6,0.285,0.018,0.111,0.415
11,1,mem4,4,0.189,0.019,0.206,0.414
12,1,mem4,1,0.067,0.037,0.312,0.415
13,2,mem4,7,0.315,0.016,0.114,0.445
14,1,mem4,2,0.107,0.023,0.315,0.445
15,0,mem4,2,0.099,0.018,0.329,0.446
16,2,mem4,4,0.195,0.025,0.226,0.446
17,2,mem5,6,0.275,0.047,0.128,0.450
18,3,mem5,4,0.205,0.017,0.229,0.450
19,4,mem5,6,0.293,0.046,0.112,0.451
20,2,mem5,2,0.114,0.014,0.323,0.451
21,1,mem5,6,0.271,0.040,0.140,0.451
22,4,mem5,1,0.090,0.022,0.339,0.452
23,3,mem5,2,0.123,0.019,0.311,0.453
24,0,mem5,5,0.221,0.025,0.207,0.453
25,4,mem5,4,0.212,0.023,0.219,0.454
26,0,mem5,7,0.301,0.050,0.104,0.455
27,4,mem4,7,0.333,0.020,0.107,0.459
28,1,mem5,5,0.230,0.029,0.212,0.471
29,4,mem5,2,0.130,0.023,0.317,0.471
30,1,mem5,0,0.025,0.021,0.425,0.472
31,1,mem4,3,0.147,0.014,0.312,0.473
32,0,mem5,3,0.139,0.026,0.318,0.483
33,3,mem4,0,0.041,0.023,0.424,0.488
34,0,mem4,6,0.261,0.017,0.211,0.489
35,0,mem4,1,0.058,0.021,0.411,0.489
36,3,mem4,3,0.164,0.015,0.310,0.489
37,2,mem5,5,0.235,0.035,0.228,0.498
38,3,mem4,28,1.171,0.038,0.216,1.425
39,0,mem4,31,1.268,0.035,0.122,1.426
40,4,mem5,28,1.180,0.039,0.211,1.429
41,2,mem5,12,0.517,0.035,0.878,1.430
42,3,mem5,8,0.366,0.082,0.982,1.430
43,0,mem5,9,0.381,0.073,0.978,1.432
44,4,mem5,8,0.374,0.074,0.984,1.432
45,1,mem5,15,0.634,0.037,0.759,1.431
46,3,mem5,23,0.969,0.031,0.433,1.433
47,2,mem5,15,0.637,0.020,0.777,1.434
48,2,mem5,17,0.717,0.065,0.654,1.436
49,1,mem5,25,1.036,0.059,0.340,1.435
50,1,mem5,12,0.512,0.052,0.871,1.435
51,2,mem4,23,0.960,0.044,0.435,1.439
52,4,mem4,20,0.857,0.033,0.549,1.439
53,1,mem4,31,1.277,0.039,0.123,1.440
54,1,mem4,13,0.552,0.030,0.860,1.442
55,0,mem4,23,0.946,0.046,0.451,1.442
56,1,mem4,29,1.196,0.028,0.219,1.443
57,3,mem4,31,1.292,0.037,0.110,1.439
58,4,mem4,26,1.099,0.016,0.326,1.441
59,3,mem5,17,0.728,0.066,0.657,1.451
60,2,mem5,20,0.838,0.055,0.559,1.452
61,1,mem5,32,1.317,0.020,0.115,1.452
62,4,mem5,25,1.059,0.047,0.345,1.451
63,4,mem5,9,0.414,0.058,0.981,1.453
64,0,mem5,29,1.188,0.048,0.218,1.453
65,3,mem5,25,1.051,0.071,0.333,1.455
66,1,mem5,7,0.312,0.054,1.090,1.456
67,4,mem5,23,0.978,0.040,0.436,1.455
68,3,mem5,20,0.848,0.058,0.549,1.455
69,0,mem5,16,0.664,0.034,0.759,1.456
70,4,mem5,15,0.656,0.029,0.771,1.457
71,3,mem5,7,0.326,0.056,1.077,1.459
72,4,mem5,12,0.535,0.042,0.880,1.458
73,4,mem5,17,0.737,0.071,0.651,1.458
74,3,mem5,21,0.888,0.031,0.540,1.460
75,2,mem5,10,0.437,0.047,0.976,1.460
76,2,mem5,18,0.757,0.077,0.627,1.462
77,2,mem5,26,1.080,0.056,0.326,1.462
78,2,mem5,16,0.677,0.032,0.754,1.463
79,1,mem5,8,0.352,0.045,1.064,1.460
80,1,mem5,14,0.594,0.019,0.851,1.464
81,2,mem5,29,1.201,0.048,0.215,1.464
82,1,mem5,10,0.432,0.066,0.968,1.465
83,0,mem5,18,0.745,0.077,0.640,1.461
84,4,mem4,31,1.300,0.042,0.128,1.470
85,3,mem4,10,0.446,0.043,0.981,1.470
86,2,mem4,13,0.557,0.038,0.876,1.471
87,1,mem4,21,0.876,0.049,0.546,1.471
88,2,mem4,8,0.356,0.030,1.086,1.473
89,3,mem4,13,0.567,0.040,0.867,1.474
90,0,mem4,21,0.866,0.042,0.563,1.472
91,1,mem4,24,0.996,0.024,0.454,1.474
92,0,mem4,19,0.785,0.018,0.672,1.475
93,0,mem4,11,0.462,0.044,0.969,1.475
94,0,mem4,27,1.106,0.028,0.342,1.476
95,2,mem4,19,0.797,0.022,0.655,1.474
96,4,mem4,10,0.455,0.020,0.998,1.472
97,0,mem4,30,1.228,0.019,0.231,1.477
98,2,mem4,27,1.120,0.030,0.328,1.478
99,2,mem4,21,0.878,0.061,0.540,1.480
100,3,mem4,19,0.808,0.025,0.646,1.479
101,3,mem4,24,1.009,0.025,0.445,1.479
102,1,mem5,26,1.076,0.071,0.334,1.481
103,0,mem5,24,0.986,0.052,0.444,1.482
104,4,mem5,29,1.220,0.054,0.232,1.506
105,4,mem5,18,0.777,0.069,0.662,1.508
106,3,mem5,26,1.091,0.070,0.345,1.506
107,3,mem5,29,1.211,0.050,0.248,1.509
108,1,mem5,27,1.116,0.061,0.330,1.507
109,2,mem5,24,1.000,0.051,0.456,1.507
110,1,mem5,11,0.472,0.039,0.999,1.510
111,4,mem5,16,0.697,0.057,0.755,1.509
112,4,mem5,30,1.260,0.030,0.221,1.511
113,3,mem5,14,0.608,0.020,0.882,1.509
114,1,mem5,16,0.675,0.049,0.786,1.510
115,3,mem5,16,0.688,0.050,0.774,1.512
116,2,mem5,11,0.477,0.050,0.983,1.510
117,4,mem5,24,1.019,0.046,0.447,1.511
