id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,mem5,0,0.017,-1744239364.642,0.000,-1744239364.624
1,1,mem5,0,0.031,-1744239364.656,0.000,-1744239364.624
2,2,mem5,0,0.044,-1744239364.669,0.000,-1744239364.624
3,1,mem5,1,0.099,-1744239364.723,0.000,-1744239364.624
4,3,mem5,1,0.125,-1744239364.749,0.000,-1744239364.624
5,1,mem5,2,0.166,-1744239364.791,0.000,-1744239364.624
6,3,mem4,0,0.057,0.020,0.102,0.179
7,2,mem5,2,0.179,-1744239364.803,0.000,-1744239364.624
8,0,mem5,3,0.218,-1744239364.843,0.000,-1744239364.624
9,2,mem5,3,0.246,-1744239364.870,0.000,-1744239364.624
10,4,mem5,3,0.274,-1744239364.898,0.000,-1744239364.624
11,2,mem5,4,0.314,-1744239364.939,0.000,-1744239364.624
12,3,mem5,4,0.329,-1744239364.954,0.000,-1744239364.624
13,1,mem5,5,0.369,-1744239364.994,0.000,-1744239364.624
14,2,mem5,5,0.382,-1744239365.006,0.000,-1744239364.624
15,1,mem5,6,0.437,-1744239365.061,0.000,-1744239364.624
16,2,mem5,6,0.449,-1744239365.073,0.000,-1744239364.624
17,1,mem5,7,0.504,-1744239365.128,0.000,-1744239364.624
18,2,mem5,7,0.517,-1744239365.141,0.000,-1744239364.624
19,3,mem5,7,0.532,-1744239365.156,0.000,-1744239364.624
20,4,mem5,7,0.544,-1744239365.169,0.000,-1744239364.624
21,0,mem5,8,0.555,-1744239365.180,0.000,-1744239364.624
22,1,mem5,8,0.572,-1744239365.197,0.000,-1744239364.624
23,3,mem5,8,0.598,-1744239365.223,0.000,-1744239364.624
24,4,mem5,8,0.612,-1744239365.236,0.000,-1744239364.624
25,1,mem5,9,0.640,-1744239365.264,0.000,-1744239364.624
26,2,mem5,9,0.651,-1744239365.276,0.000,-1744239364.624
27,3,mem5,9,0.665,-1744239365.290,0.000,-1744239364.624
28,0,mem5,10,0.689,-1744239365.314,0.000,-1744239364.624
29,1,mem5,10,0.707,-1744239365.332,0.000,-1744239364.624
30,2,mem5,10,0.719,-1744239365.343,0.000,-1744239364.624
31,3,mem5,10,0.733,-1744239365.357,0.000,-1744239364.624
32,4,mem5,10,0.748,-1744239365.372,0.000,-1744239364.624
33,0,mem5,11,0.757,-1744239365.381,0.000,-1744239364.624
34,4,mem5,11,0.816,-1744239365.440,0.000,-1744239364.624
35,0,mem5,12,0.824,-1744239365.449,0.000,-1744239364.624
36,1,mem5,12,0.842,-1744239365.467,0.000,-1744239364.624
37,2,mem5,12,0.853,-1744239365.478,0.000,-1744239364.624
38,2,mem5,13,0.921,-1744239365.545,0.000,-1744239364.624
