id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,2,val1,2,0.140,0.004,2.896,3.040
1,2,val1,20,1.050,0.004,1.992,3.046
2,0,val1,41,2.095,0.006,0.946,3.046
3,0,val1,17,0.880,0.004,2.168,3.052
4,0,val1,23,1.182,0.005,1.877,3.065
5,3,val1,18,0.958,0.004,2.106,3.068
6,4,val1,19,1.019,0.004,2.046,3.070
7,0,val1,19,0.980,0.006,2.084,3.070
8,4,val1,21,1.121,0.006,1.944,3.071
9,1,val1,43,2.207,0.004,0.859,3.070
10,4,val1,23,1.224,0.005,1.843,3.072
11,0,val1,5,0.272,0.005,2.795,3.072
12,3,val1,16,0.857,0.004,2.212,3.073
13,3,val1,2,0.149,0.004,2.921,3.074
14,1,val1,49,2.512,0.004,0.561,3.077
15,0,val1,11,0.576,0.005,2.497,3.078
16,1,val1,27,1.396,0.004,1.679,3.078
17,0,val1,52,2.652,0.004,0.424,3.080
18,3,val1,8,0.453,0.004,2.625,3.082
19,4,val1,9,0.514,0.004,2.562,3.080
20,1,val1,51,2.613,0.008,0.464,3.084
21,0,val3,7,0.374,0.004,2.709,3.086
22,1,val1,37,1.903,0.005,1.178,3.085
23,0,val3,40,2.044,0.005,1.041,3.089
24,3,val1,6,0.352,0.005,2.735,3.092
25,0,val1,9,0.475,0.006,2.609,3.090
26,0,val3,1,0.069,0.004,3.017,3.091
27,0,val1,36,1.842,0.005,1.245,3.091
28,0,val3,42,2.145,0.004,0.944,3.092
29,0,val3,54,2.753,0.006,0.335,3.094
30,1,val1,29,1.496,0.004,1.596,3.096
31,0,val3,44,2.247,0.007,0.843,3.096
32,3,val1,55,2.832,0.007,0.256,3.094
33,0,val1,28,1.435,0.005,1.657,3.098
34,1,val1,48,2.461,0.005,0.632,3.098
35,1,val3,17,0.889,0.006,2.204,3.099
36,3,val1,57,2.934,0.005,0.162,3.100
37,0,val1,14,0.728,0.004,2.369,3.101
38,1,val3,13,0.688,0.004,2.409,3.100
39,1,val3,11,0.586,0.004,2.511,3.101
40,1,val3,1,0.079,0.004,3.019,3.102
41,3,val1,37,1.919,0.009,1.173,3.101
42,4,val1,11,0.615,0.004,2.471,3.091
43,0,val1,20,1.031,0.005,2.068,3.104
44,1,val1,23,1.194,0.004,1.906,3.104
45,4,val1,1,0.110,0.004,2.985,3.099
46,3,val1,51,2.629,0.006,0.471,3.105
47,4,val1,5,0.312,0.006,2.786,3.104
48,2,val1,39,2.019,0.005,1.081,3.106
49,1,val3,52,2.664,0.004,0.439,3.107
50,4,val3,10,0.565,0.004,2.536,3.105
51,3,val1,29,1.515,0.007,1.587,3.109
52,2,val3,21,1.100,0.004,2.003,3.107
53,2,val1,19,0.999,0.004,2.106,3.110
54,4,val1,48,2.491,0.005,0.612,3.109
55,2,val1,3,0.190,0.005,2.916,3.110
56,1,val1,50,2.562,0.007,0.538,3.107
57,3,val1,25,1.311,0.004,1.800,3.115
58,4,val3,14,0.767,0.004,2.339,3.109
59,2,val3,41,2.122,0.010,0.981,3.113
60,2,val3,29,1.509,0.005,1.601,3.115
61,2,val1,37,1.917,0.007,1.195,3.119
62,3,val3,33,1.716,0.006,1.393,3.115
63,2,val1,5,0.291,0.004,2.825,3.120
64,4,val3,8,0.464,0.005,2.642,3.110
65,1,val3,54,2.767,0.005,0.336,3.108
66,3,val1,27,1.413,0.006,1.703,3.121
67,2,val3,25,1.304,0.005,1.816,3.125
68,4,val1,38,1.983,0.004,1.129,3.117
69,1,val1,56,2.869,0.006,0.235,3.109
70,3,val3,19,1.008,0.005,2.109,3.122
71,2,val3,9,0.493,0.004,2.630,3.127
72,4,val3,51,2.646,0.005,0.469,3.120
73,1,val1,46,2.360,0.005,0.747,3.112
74,3,val1,15,0.806,0.005,2.312,3.123
75,3,val3,54,2.781,0.005,0.339,3.124
76,4,val3,35,1.832,0.005,1.284,3.121
77,1,val1,42,2.156,0.006,0.953,3.115
78,3,val1,21,1.109,0.005,2.017,3.131
79,4,val3,37,1.933,0.005,1.191,3.129
80,2,val1,11,0.594,0.005,2.530,3.128
81,1,val1,22,1.143,0.004,1.969,3.116
82,3,val3,7,0.403,0.004,2.726,3.132
83,4,val3,7,0.413,0.004,2.713,3.130
84,2,val1,52,2.678,0.005,0.447,3.130
85,1,val1,24,1.245,0.005,1.874,3.124
86,3,val1,13,0.706,0.004,2.424,3.133
87,4,val1,42,2.187,0.005,0.943,3.135
88,2,val3,1,0.090,0.004,3.041,3.135
89,1,val1,12,0.636,0.004,2.484,3.125
90,0,val3,26,1.335,0.005,1.819,3.159
91,0,val2,6,0.323,0.004,2.833,3.159
92,0,val3,16,0.829,0.004,2.332,3.165
93,0,val1,10,0.526,0.004,2.636,3.167
94,0,val1,57,2.907,0.010,0.254,3.171
95,1,val2,14,0.738,0.005,2.383,3.126
96,1,val2,10,0.536,0.005,2.586,3.127
97,3,val3,11,0.604,0.005,2.524,3.134
98,4,val3,31,1.630,0.006,1.503,3.138
99,2,val1,15,0.796,0.006,2.334,3.136
100,0,val1,47,2.398,0.005,0.768,3.171
101,0,val3,22,1.132,0.005,2.036,3.172
102,1,val1,4,0.232,0.004,2.898,3.133
103,4,val3,3,0.211,0.005,2.923,3.139
104,2,val3,46,2.374,0.006,0.756,3.136
105,0,val1,55,2.806,0.006,0.361,3.173
106,3,val1,3,0.201,0.005,2.934,3.139
107,3,val1,5,0.301,0.005,2.835,3.140
108,3,val3,40,2.071,0.005,1.066,3.141
109,3,val2,44,2.273,0.004,0.864,3.142
110,3,val3,28,1.464,0.004,1.674,3.143
111,3,val2,46,2.375,0.008,0.761,3.144
112,1,val1,0,0.029,0.005,3.100,3.134
113,1,val2,6,0.332,0.005,2.799,3.137
114,2,val1,48,2.476,0.007,0.655,3.138
115,4,val1,12,0.666,0.004,2.471,3.141
116,0,val3,8,0.424,0.005,2.745,3.175
117,1,val2,55,2.818,0.004,0.316,3.138
118,3,val1,48,2.475,0.005,0.664,3.145
119,2,val1,50,2.577,0.005,0.560,3.142
120,4,val1,24,1.276,0.005,1.866,3.147
121,0,val3,51,2.601,0.003,0.576,3.181
122,1,val3,38,1.953,0.005,1.241,3.199
123,1,val2,47,2.410,0.005,0.784,3.199
124,1,val3,28,1.446,0.004,1.750,3.201
125,2,val2,26,1.356,0.005,1.783,3.143
126,0,val3,53,2.703,0.006,0.477,3.185
127,3,val2,34,1.767,0.005,1.373,3.145
128,1,val2,25,1.295,0.005,1.901,3.202
129,4,val3,13,0.716,0.004,2.428,3.148
130,2,val3,7,0.392,0.006,2.750,3.148
131,0,val3,31,1.588,0.006,1.592,3.186
132,3,val1,50,2.578,0.007,0.561,3.146
133,1,val3,36,1.852,0.005,1.347,3.204
134,1,val3,18,0.940,0.004,2.261,3.204
135,1,val2,45,2.310,0.004,0.891,3.205
136,4,val1,55,2.850,0.005,0.294,3.149
137,3,val2,32,1.666,0.005,1.475,3.147
138,1,val2,19,0.992,0.005,2.209,3.206
139,2,val3,34,1.765,0.006,1.378,3.149
140,0,val3,43,2.196,0.005,0.988,3.190
141,4,val3,44,2.289,0.005,0.856,3.150
142,3,val2,26,1.362,0.006,1.780,3.148
143,4,val1,53,2.747,0.004,0.402,3.153
144,3,val2,24,1.260,0.006,1.883,3.149
145,2,val2,32,1.662,0.005,1.482,3.149
146,4,val1,4,0.262,0.004,2.887,3.153
147,4,val1,43,2.238,0.005,0.911,3.155
148,3,val1,36,1.868,0.005,1.278,3.151
149,0,val3,27,1.385,0.004,1.802,3.191
150,2,val1,38,1.968,0.005,1.178,3.151
151,4,val1,47,2.441,0.006,0.708,3.155
152,2,val3,44,2.273,0.006,0.876,3.156
153,2,val3,30,1.560,0.005,1.591,3.157
154,4,val1,41,2.136,0.006,1.016,3.158
155,3,val3,42,2.172,0.005,0.976,3.152
156,0,val3,15,0.778,0.005,2.413,3.196
157,0,val3,21,1.081,0.007,2.108,3.196
158,0,val2,4,0.221,0.005,2.975,3.201
159,1,val3,44,2.258,0.006,0.943,3.207
160,1,val3,16,0.839,0.004,2.365,3.208
161,4,val1,54,2.797,0.004,0.359,3.160
162,3,val1,52,2.682,0.008,0.462,3.153
163,1,val3,20,1.042,0.005,2.166,3.212
164,2,val3,42,2.172,0.009,0.982,3.163
165,2,val3,12,0.645,0.005,2.514,3.164
