id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,2,val1,8,0.868,0.004,2.079,2.951
1,2,val1,11,1.172,0.004,1.778,2.954
2,2,val1,1,0.164,0.004,2.786,2.954
3,2,val1,2,0.265,0.004,2.687,2.955
4,2,val1,0,0.063,0.007,2.886,2.956
5,0,val1,27,2.745,0.004,0.208,2.957
6,2,val3,9,0.970,0.005,1.983,2.958
7,2,val3,7,0.768,0.006,2.184,2.958
8,0,val1,28,2.845,0.006,0.107,2.959
9,4,val3,20,2.117,0.005,0.837,2.959
10,0,val3,21,2.140,0.004,0.823,2.967
11,0,val1,19,1.939,0.004,1.025,2.968
12,0,val3,20,2.039,0.004,0.924,2.968
13,0,val2,23,2.341,0.005,0.624,2.970
14,3,val3,15,1.599,0.005,1.366,2.970
15,3,val3,8,0.889,0.004,2.078,2.971
16,0,val2,25,2.544,0.005,0.422,2.971
17,3,val3,9,0.990,0.004,1.977,2.971
18,3,val2,16,1.701,0.005,1.265,2.972
19,0,val2,22,2.240,0.005,0.726,2.972
20,3,val1,2,0.285,0.004,2.683,2.972
21,3,val1,11,1.192,0.006,1.775,2.972
22,3,val1,1,0.184,0.004,2.785,2.973
23,1,val3,27,2.762,0.005,0.205,2.972
24,3,val1,0,0.083,0.007,2.883,2.973
25,3,val3,12,1.294,0.007,1.673,2.973
26,0,val2,24,2.442,0.006,0.527,2.975
27,3,val2,3,0.386,0.003,2.586,2.975
28,1,val1,25,2.561,0.004,0.410,2.975
29,4,val1,14,1.513,0.004,1.459,2.976
30,1,val1,26,2.661,0.005,0.309,2.976
31,4,val3,16,1.714,0.006,1.257,2.976
32,1,val2,28,2.863,0.005,0.108,2.976
33,4,val2,13,1.412,0.004,1.561,2.976
34,0,val1,17,1.737,0.005,1.235,2.976
35,3,val2,7,0.789,0.004,2.184,2.977
36,4,val3,7,0.807,0.005,2.165,2.977
37,1,val2,24,2.460,0.005,0.512,2.978
38,4,val3,11,1.210,0.004,1.763,2.978
39,3,val2,4,0.486,0.005,2.487,2.978
40,1,val3,22,2.259,0.004,0.715,2.978
41,4,val3,6,0.707,0.004,2.267,2.979
42,4,val2,10,1.110,0.004,1.866,2.979
43,0,val3,10,1.031,0.004,1.943,2.977
44,0,val3,12,1.232,0.005,1.740,2.978
45,3,val2,5,0.587,0.003,2.388,2.979
46,4,val1,12,1.311,0.004,1.664,2.979
47,4,val1,15,1.613,0.004,1.362,2.980
48,3,val2,6,0.688,0.005,2.287,2.980
49,4,val1,8,0.908,0.004,2.067,2.980
50,4,val1,9,1.009,0.004,1.967,2.981
51,1,val3,21,2.158,0.005,0.817,2.980
52,0,val2,15,1.534,0.004,1.443,2.981
53,4,val1,4,0.506,0.004,2.471,2.981
54,4,val1,5,0.607,0.004,2.371,2.981
55,4,val1,1,0.204,0.004,2.774,2.982
56,0,val1,7,0.728,0.004,2.249,2.982
57,0,val3,6,0.628,0.004,2.350,2.982
58,4,val1,2,0.304,0.004,2.674,2.982
59,4,val1,0,0.103,0.006,2.873,2.982
60,0,val2,18,1.837,0.004,1.141,2.982
61,0,val2,16,1.635,0.004,1.344,2.983
62,0,val1,8,0.829,0.004,2.150,2.983
63,0,val2,14,1.434,0.005,1.545,2.984
64,0,val2,11,1.131,0.004,1.849,2.984
65,0,val2,13,1.333,0.005,1.647,2.984
66,0,val2,9,0.930,0.005,2.049,2.985
67,4,val2,3,0.405,0.004,2.577,2.986
68,1,val3,16,1.654,0.004,1.327,2.985
69,1,val2,23,2.360,0.005,0.622,2.986
70,1,val2,20,2.058,0.006,0.925,2.988
71,1,val2,19,1.957,0.005,1.028,2.989
72,1,val2,15,1.553,0.004,1.433,2.990
73,1,val2,17,1.755,0.004,1.232,2.991
74,1,val2,18,1.856,0.005,1.131,2.993
75,2,val1,27,2.783,0.004,0.205,2.992
76,2,val2,28,2.884,0.005,0.106,2.995
77,2,val1,26,2.683,0.005,0.308,2.995
78,1,val2,14,1.452,0.006,1.537,2.995
79,1,val2,12,1.251,0.005,1.739,2.996
80,2,val1,25,2.582,0.005,0.409,2.995
81,2,val3,24,2.481,0.005,0.510,2.996
82,1,val1,13,1.352,0.005,1.639,2.996
83,1,val1,10,1.050,0.005,1.942,2.997
84,1,val2,11,1.150,0.004,1.842,2.997
85,1,val2,7,0.748,0.004,2.248,3.000
86,1,val1,8,0.848,0.004,2.147,3.000
87,1,val2,9,0.949,0.004,2.047,3.001
88,1,val2,6,0.647,0.004,2.350,3.001
89,2,val2,22,2.279,0.006,0.717,3.002
90,2,val2,23,2.380,0.005,0.617,3.002
91,2,val2,20,2.078,0.005,0.920,3.003
92,2,val2,21,2.179,0.005,0.821,3.004
93,0,val1,5,0.527,0.004,2.474,3.005
94,0,val2,2,0.225,0.004,2.777,3.006
95,0,val3,4,0.426,0.004,2.575,3.006
96,0,val1,1,0.123,0.005,2.878,3.006
97,0,val2,3,0.325,0.004,2.678,3.006
98,0,val1,0,0.023,0.009,2.975,3.007
99,2,val2,18,1.876,0.005,1.136,3.018
100,2,val1,13,1.372,0.006,1.641,3.019
101,3,val3,27,2.810,0.004,0.206,3.020
102,2,val1,16,1.674,0.004,1.342,3.020
103,2,val3,15,1.573,0.004,1.444,3.021
104,2,val3,14,1.473,0.005,1.544,3.022
105,2,val2,19,1.978,0.004,1.040,3.022
106,2,val3,17,1.774,0.004,1.244,3.023
107,2,val2,12,1.272,0.004,1.747,3.023
108,1,val2,1,0.143,0.004,2.878,3.026
109,1,val2,0,0.043,0.007,2.977,3.026
110,3,val3,26,2.709,0.006,0.312,3.027
111,1,val1,3,0.345,0.004,2.679,3.028
112,1,val2,2,0.244,0.003,2.781,3.028
113,3,val2,24,2.507,0.004,0.517,3.028
114,3,val3,19,2.004,0.004,1.020,3.028
115,3,val3,20,2.105,0.003,0.920,3.029
116,1,val1,4,0.445,0.004,2.580,3.029
117,3,val3,22,2.307,0.006,0.716,3.029
118,1,val1,5,0.546,0.004,2.479,3.029
119,3,val3,21,2.206,0.005,0.819,3.030
120,3,val3,10,1.090,0.005,1.937,3.032
121,3,val3,17,1.803,0.005,1.225,3.032
122,3,val2,14,1.497,0.004,1.531,3.033
123,4,val3,27,2.825,0.005,0.205,3.035
124,4,val3,25,2.622,0.004,0.410,3.036
125,3,val1,23,2.407,0.004,0.627,3.037
126,3,val1,18,1.903,0.005,1.130,3.038
127,3,val1,25,2.608,0.004,0.427,3.039
128,3,val1,13,1.395,0.004,1.640,3.040
129,4,val1,24,2.521,0.005,0.514,3.041
130,4,val2,23,2.421,0.006,0.615,3.041
131,4,val1,26,2.723,0.006,0.313,3.042
132,4,val1,21,2.218,0.005,0.820,3.042
133,4,val2,22,2.319,0.005,0.719,3.043
134,4,val2,18,1.916,0.005,1.122,3.043
135,4,val2,17,1.814,0.005,1.224,3.044
136,2,val2,6,0.667,0.005,2.373,3.046
137,2,val2,10,1.071,0.005,1.974,3.049
138,2,val2,4,0.466,0.004,2.580,3.050
139,2,val2,3,0.365,0.004,2.682,3.051
140,4,val3,19,2.016,0.005,1.036,3.057
141,0,val3,26,2.644,0.004,0.410,3.058
