id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,3,val1,137,2.411,0.021,1.471,3.903
1,3,val1,100,1.761,0.024,2.142,3.926
2,3,val1,130,2.286,0.023,1.621,3.929
3,2,val1,132,2.320,0.009,1.605,3.935
4,1,val1,17,0.322,0.006,3.608,3.936
5,1,val1,40,0.721,0.008,3.236,3.965
6,3,val1,23,0.435,0.008,3.535,3.978
7,1,val1,69,1.220,0.011,2.747,3.978
8,2,val1,162,2.856,0.021,1.102,3.979
9,1,val1,82,1.441,0.014,2.529,3.984
10,3,val1,42,0.761,0.008,3.228,3.997
11,0,val1,64,1.134,0.011,2.866,4.011
12,3,val1,18,0.347,0.006,3.661,4.015
13,0,val1,7,0.145,0.005,3.868,4.017
14,1,val1,52,0.927,0.006,3.086,4.019
15,3,val1,39,0.709,0.010,3.304,4.023
16,3,val1,75,1.331,0.009,2.684,4.024
17,4,val1,0,0.036,0.008,3.981,4.024
18,4,val1,19,0.365,0.007,3.656,4.028
19,1,val1,105,1.839,0.017,2.179,4.035
20,1,val1,5,0.113,0.006,3.926,4.045
21,3,val1,145,2.560,0.044,1.438,4.042
22,1,val1,70,1.237,0.009,2.806,4.051
23,4,val1,108,1.904,0.030,2.123,4.057
24,2,val1,47,0.843,0.007,3.206,4.056
25,1,val1,59,1.048,0.009,3.005,4.062
26,0,val1,2,0.058,0.005,3.999,4.062
27,2,val1,127,2.230,0.054,1.787,4.071
28,2,val1,110,1.936,0.025,2.113,4.073
29,4,val1,43,0.781,0.011,3.285,4.077
30,0,val1,85,1.494,0.012,2.574,4.080
31,0,val1,124,2.170,0.015,1.896,4.081
32,3,val1,147,2.597,0.031,1.455,4.083
33,3,val1,94,1.658,0.007,2.423,4.087
34,1,val1,147,2.598,0.051,1.442,4.092
35,2,val1,123,2.163,0.020,1.911,4.094
36,2,val1,16,0.307,0.007,3.783,4.097
37,4,val1,102,1.799,0.023,2.282,4.104
38,0,val1,49,0.875,0.008,3.224,4.108
39,4,val1,38,0.695,0.008,3.404,4.107
40,0,val1,97,1.702,0.014,2.398,4.114
41,3,val1,28,0.520,0.006,3.589,4.115
42,3,val1,148,2.617,0.032,1.470,4.120
43,1,val1,135,2.367,0.047,1.711,4.125
44,1,val1,1,0.044,0.007,4.076,4.126
45,2,val1,17,0.325,0.007,3.798,4.129
46,4,val1,26,0.486,0.006,3.671,4.164
47,0,val1,150,2.635,0.045,1.486,4.165
48,3,val1,77,1.367,0.010,2.788,4.165
49,2,val1,149,2.616,0.036,1.515,4.167
50,0,val1,32,0.580,0.006,3.582,4.168
51,3,val1,46,0.829,0.010,3.331,4.170
52,1,val1,65,1.152,0.009,3.010,4.170
53,1,val1,41,0.739,0.010,3.426,4.175
54,4,val1,141,2.485,0.014,1.693,4.192
55,0,val1,121,2.116,0.015,2.063,4.194
56,2,val1,22,0.411,0.006,3.778,4.194
57,0,val1,17,0.319,0.006,3.870,4.196
58,2,val1,124,2.179,0.012,2.006,4.198
59,3,val1,116,2.037,0.048,2.116,4.202
60,3,val1,96,1.692,0.016,2.495,4.203
61,0,val2,142,2.487,0.047,1.670,4.204
62,0,val2,42,0.754,0.006,3.445,4.205
63,1,val1,29,0.529,0.006,3.673,4.209
64,3,val2,79,1.401,0.015,2.795,4.211
65,1,val1,35,0.633,0.007,3.571,4.211
66,3,val2,144,2.540,0.048,1.625,4.214
67,2,val1,154,2.708,0.043,1.464,4.215
68,4,val1,2,0.071,0.006,4.144,4.221
69,2,val1,128,2.250,0.048,1.922,4.219
70,4,val2,74,1.316,0.012,2.897,4.225
71,4,val1,103,1.816,0.024,2.384,4.225
72,0,val1,86,1.511,0.009,2.708,4.228
73,0,val1,9,0.180,0.005,4.044,4.229
74,2,val2,152,2.670,0.023,1.536,4.230
75,3,val1,35,0.639,0.008,3.586,4.233
76,1,val2,97,1.702,0.008,2.522,4.233
77,2,val1,138,2.426,0.013,1.803,4.242
78,4,val1,67,1.196,0.010,3.038,4.244
79,1,val1,53,0.944,0.010,3.291,4.245
80,0,val2,138,2.413,0.017,1.818,4.248
81,0,val1,73,1.289,0.012,2.948,4.249
82,3,val1,58,1.037,0.008,3.207,4.252
83,0,val2,37,0.667,0.006,3.578,4.251
84,3,val2,8,0.172,0.006,4.074,4.253
85,3,val1,63,1.123,0.020,3.113,4.256
86,3,val2,121,2.128,0.018,2.110,4.256
87,0,val3,46,0.823,0.007,3.430,4.260
88,1,val1,0,0.026,0.007,4.230,4.263
89,2,val2,26,0.480,0.006,3.780,4.266
90,4,val2,15,0.294,0.006,3.966,4.266
91,1,val2,8,0.165,0.006,4.096,4.267
92,4,val2,150,2.646,0.055,1.569,4.270
93,1,val3,130,2.278,0.021,1.974,4.273
94,2,val1,82,1.449,0.017,2.809,4.275
95,2,val1,24,0.446,0.006,3.824,4.275
96,0,val2,114,1.996,0.012,2.266,4.274
97,4,val1,109,1.921,0.027,2.328,4.277
98,2,val3,23,0.428,0.008,3.843,4.278
99,1,val3,111,1.948,0.027,2.305,4.280
100,0,val2,36,0.649,0.007,3.626,4.282
101,4,val1,50,0.902,0.008,3.372,4.282
102,0,val1,100,1.754,0.020,2.509,4.283
103,0,val1,62,1.099,0.007,3.178,4.284
104,3,val1,103,1.811,0.020,2.460,4.290
105,2,val1,46,0.826,0.010,3.456,4.291
106,1,val1,83,1.458,0.013,2.821,4.292
107,1,val2,19,0.357,0.006,3.930,4.293
108,2,val1,29,0.531,0.008,3.754,4.293
109,3,val2,32,0.588,0.007,3.695,4.291
110,1,val2,155,2.752,0.052,1.495,4.299
111,4,val1,116,2.042,0.025,2.232,4.299
112,2,val2,157,2.763,0.032,1.506,4.302
113,0,val1,130,2.275,0.029,1.998,4.302
114,2,val1,36,0.653,0.009,3.644,4.306
115,2,val3,42,0.758,0.008,3.541,4.307
116,2,val1,139,2.443,0.013,1.852,4.308
117,0,val1,128,2.237,0.037,2.036,4.310
118,1,val3,94,1.652,0.015,2.647,4.314
119,0,val1,105,1.839,0.019,2.458,4.316
120,1,val1,24,0.442,0.007,3.870,4.318
121,1,val3,124,2.174,0.015,2.131,4.320
122,0,val2,72,1.271,0.013,3.036,4.321
123,2,val3,119,2.091,0.018,2.213,4.321
124,3,val1,47,0.847,0.009,3.468,4.324
125,2,val1,78,1.379,0.012,2.933,4.324
126,0,val2,139,2.431,0.015,1.879,4.325
127,3,val1,61,1.089,0.010,3.227,4.326
128,4,val2,135,2.380,0.013,1.933,4.326
129,2,val1,102,1.800,0.019,2.508,4.327
130,2,val3,137,2.409,0.032,1.888,4.328
131,0,val1,3,0.076,0.006,4.247,4.329
132,0,val1,56,0.995,0.008,3.329,4.332
133,0,val3,87,1.528,0.018,2.786,4.332
134,3,val2,86,1.521,0.013,2.798,4.332
135,3,val2,44,0.795,0.009,3.531,4.335
136,1,val3,101,1.770,0.005,2.561,4.336
137,3,val1,117,2.056,0.036,2.244,4.337
138,1,val1,107,1.873,0.011,2.458,4.342
139,1,val2,67,1.185,0.008,3.150,4.343
140,2,val1,131,2.303,0.011,2.029,4.344
141,1,val3,118,2.069,0.022,2.253,4.343
142,3,val1,109,1.913,0.024,2.402,4.339
143,2,val3,89,1.576,0.011,2.758,4.346
144,4,val1,80,1.418,0.011,2.919,4.349
145,1,val2,14,0.268,0.007,4.073,4.348
146,4,val1,56,1.005,0.009,3.339,4.353
147,4,val3,128,2.253,0.013,2.088,4.354
148,0,val3,145,2.543,0.030,1.783,4.355
149,4,val3,155,2.743,0.019,1.597,4.359
150,4,val2,9,0.191,0.006,4.163,4.360
151,0,val1,82,1.443,0.014,2.903,4.361
152,4,val3,113,1.991,0.011,2.359,4.361
153,4,val1,146,2.572,0.031,1.758,4.362
154,2,val2,68,1.206,0.010,3.147,4.363
155,0,val1,57,1.012,0.006,3.345,4.363
156,4,val1,3,0.088,0.006,4.270,4.363
157,1,val3,77,1.356,0.011,2.997,4.364
158,0,val2,155,2.728,0.076,1.560,4.365
159,3,val3,126,2.215,0.023,2.128,4.367
160,4,val2,28,0.521,0.006,3.837,4.365
161,3,val1,104,1.828,0.012,2.530,4.369
162,2,val1,48,0.860,0.011,3.498,4.369
163,4,val3,100,1.765,0.014,2.594,4.373
164,0,val2,115,2.012,0.013,2.345,4.371
165,3,val1,127,2.233,0.027,2.110,4.370
166,2,val3,143,2.512,0.032,1.829,4.373
167,2,val1,18,0.343,0.008,4.024,4.374
168,0,val3,18,0.337,0.004,4.036,4.377
169,4,val3,23,0.433,0.006,3.939,4.379
170,2,val1,1,0.047,0.006,4.323,4.376
171,1,val2,49,0.875,0.006,3.499,4.380
172,0,val1,44,0.788,0.011,3.581,4.380
173,1,val2,157,2.790,0.023,1.571,4.384
174,4,val1,44,0.798,0.008,3.573,4.379
175,4,val1,149,2.626,0.108,1.648,4.382
176,0,val1,101,1.771,0.018,2.593,4.383
177,1,val3,142,2.505,0.026,1.853,4.384
178,4,val3,122,2.145,0.012,2.231,4.388
179,2,val2,147,2.582,0.022,1.780,4.385
180,2,val1,95,1.677,0.024,2.691,4.392
181,0,val2,109,1.907,0.016,2.470,4.393
182,1,val1,30,0.547,0.007,3.837,4.392
183,4,val2,75,1.333,0.015,3.044,4.392
184,4,val3,29,0.538,0.007,3.849,4.393
185,0,val3,52,0.927,0.009,3.460,4.395
186,3,val1,50,0.899,0.009,3.487,4.395
187,3,val1,60,1.071,0.014,3.312,4.397
188,0,val2,14,0.267,0.008,4.122,4.398
