id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val3,0,0.023,0.005,0.102,0.130
1,2,val1,6,0.348,0.005,0.631,0.984
2,2,val1,4,0.246,0.004,0.735,0.985
3,2,val1,8,0.449,0.006,0.531,0.986
4,2,val1,0,0.043,0.006,0.937,0.986
5,4,val1,12,0.672,0.005,0.313,0.990
6,4,val1,4,0.266,0.004,0.723,0.993
7,0,val1,15,0.781,0.005,0.207,0.993
8,4,val1,8,0.468,0.005,0.520,0.993
9,4,val1,0,0.063,0.006,0.925,0.994
10,0,val1,11,0.579,0.004,0.413,0.996
11,0,val1,7,0.377,0.005,0.616,0.998
12,3,val2,0,0.053,0.006,0.940,0.999
13,4,val2,2,0.165,0.004,0.830,0.999
14,0,val1,9,0.478,0.006,0.515,1.000
15,0,val2,5,0.276,0.005,0.719,1.000
16,1,val2,11,0.590,0.006,0.407,1.003
17,1,val1,15,0.793,0.006,0.205,1.004
18,1,val2,9,0.489,0.005,0.514,1.008
19,1,val1,5,0.287,0.004,0.718,1.009
20,1,val2,7,0.389,0.005,0.616,1.009
21,1,val3,13,0.692,0.005,0.313,1.010
22,1,val3,17,0.894,0.005,0.111,1.010
23,1,val3,1,0.084,0.006,0.921,1.011
24,1,val3,3,0.185,0.004,0.822,1.011
25,2,val2,15,0.804,0.005,0.207,1.015
26,2,val2,13,0.703,0.005,0.308,1.015
27,2,val1,11,0.601,0.005,0.410,1.016
28,2,val3,17,0.905,0.006,0.105,1.016
29,2,val2,9,0.500,0.005,0.516,1.021
30,2,val2,5,0.297,0.005,0.719,1.021
31,2,val2,1,0.094,0.005,0.923,1.022
32,2,val3,3,0.196,0.005,0.822,1.022
33,2,val3,7,0.399,0.005,0.618,1.022
34,3,val1,11,0.610,0.005,0.409,1.023
35,3,val1,15,0.812,0.005,0.206,1.023
36,3,val3,13,0.710,0.005,0.308,1.024
37,3,val3,17,0.913,0.005,0.106,1.024
38,3,val1,9,0.508,0.005,0.515,1.029
39,3,val2,3,0.205,0.005,0.820,1.030
40,3,val1,1,0.103,0.006,0.921,1.030
41,3,val1,7,0.408,0.005,0.618,1.031
42,3,val2,5,0.306,0.004,0.720,1.031
43,4,val2,3,0.215,0.004,0.813,1.032
44,4,val1,13,0.722,0.005,0.306,1.033
45,4,val2,15,0.822,0.005,0.206,1.033
46,4,val1,17,0.925,0.006,0.104,1.035
47,4,val3,9,0.519,0.005,0.513,1.038
48,4,val1,1,0.114,0.004,0.920,1.038
49,4,val1,5,0.316,0.005,0.717,1.038
50,4,val1,7,0.418,0.005,0.616,1.039
51,4,val3,11,0.621,0.006,0.412,1.039
52,0,val1,18,0.932,0.006,0.104,1.042
53,0,val1,16,0.831,0.005,0.206,1.043
54,0,val2,14,0.731,0.006,0.307,1.043
55,0,val1,12,0.630,0.005,0.409,1.044
56,0,val3,10,0.529,0.005,0.514,1.047
57,0,val3,8,0.427,0.006,0.615,1.048
58,0,val3,2,0.124,0.004,0.921,1.048
59,1,val3,16,0.843,0.005,0.204,1.052
60,1,val2,12,0.641,0.005,0.407,1.053
61,1,val3,14,0.743,0.005,0.306,1.053
62,0,val1,6,0.327,0.005,0.729,1.061
63,1,val2,2,0.134,0.005,0.922,1.061
64,0,val1,4,0.225,0.005,0.831,1.061
65,1,val2,0,0.033,0.006,1.023,1.061
66,1,val2,4,0.236,0.005,0.821,1.062
67,1,val1,8,0.439,0.006,0.617,1.062
68,1,val1,10,0.540,0.005,0.518,1.063
69,1,val1,6,0.338,0.005,0.721,1.064
70,2,val3,12,0.652,0.004,0.408,1.064
71,2,val2,14,0.753,0.005,0.307,1.065
72,2,val3,16,0.855,0.005,0.206,1.066
73,2,val2,10,0.551,0.005,0.513,1.068
74,2,val2,2,0.145,0.005,0.920,1.069
75,3,val2,12,0.660,0.005,0.406,1.071
76,3,val3,16,0.863,0.006,0.204,1.073
77,3,val3,14,0.761,0.005,0.307,1.073
78,3,val2,10,0.559,0.005,0.515,1.079
79,3,val2,4,0.256,0.004,0.820,1.080
80,3,val2,2,0.154,0.005,0.921,1.080
81,3,val2,8,0.458,0.005,0.618,1.081
82,4,val3,16,0.873,0.005,0.205,1.084
