id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,19,1.934,0.004,1.030,2.968
1,0,val1,16,1.632,0.005,1.334,2.970
2,0,val1,18,1.834,0.005,1.132,2.971
3,0,val1,15,1.530,0.005,1.437,2.971
4,0,val1,11,1.127,0.005,1.849,2.981
5,0,val1,5,0.524,0.004,2.454,2.982
6,0,val1,6,0.624,0.004,2.355,2.983
7,0,val2,9,0.926,0.004,2.057,2.987
8,4,val1,12,1.308,0.005,1.664,2.977
9,4,val1,4,0.503,0.004,2.471,2.977
10,1,val2,27,2.759,0.006,0.222,2.986
11,4,val2,9,1.006,0.004,1.978,2.988
12,0,val3,22,2.237,0.006,0.745,2.987
13,0,val3,23,2.338,0.005,0.647,2.990
14,1,val3,26,2.658,0.004,0.328,2.990
15,0,val2,10,1.027,0.004,1.960,2.990
16,1,val2,25,2.558,0.004,0.428,2.990
17,1,val2,24,2.457,0.005,0.529,2.991
18,4,val3,7,0.805,0.004,2.181,2.989
19,0,val3,14,1.429,0.005,1.558,2.991
20,0,val2,7,0.725,0.004,2.262,2.991
21,1,val1,10,1.047,0.004,1.940,2.991
22,4,val2,11,1.208,0.004,1.780,2.992
23,4,val2,5,0.603,0.005,2.384,2.992
24,1,val3,22,2.256,0.006,0.732,2.994
25,4,val3,10,1.107,0.004,1.882,2.993
26,2,val1,26,2.683,0.003,0.307,2.993
27,1,val2,28,2.860,0.007,0.128,2.994
28,2,val1,28,2.885,0.006,0.104,2.994
29,0,val3,17,1.733,0.004,1.257,2.995
30,4,val3,2,0.301,0.004,2.689,2.994
31,1,val2,20,2.054,0.004,0.937,2.995
32,2,val1,27,2.784,0.004,0.207,2.995
33,1,val3,21,2.155,0.005,0.837,2.996
34,4,val2,8,0.906,0.004,2.087,2.996
35,4,val2,3,0.402,0.005,2.590,2.997
36,1,val3,17,1.752,0.004,1.241,2.997
37,4,val3,6,0.704,0.004,2.290,2.998
38,0,val3,8,0.825,0.004,2.168,2.997
39,1,val2,23,2.357,0.004,0.637,2.998
40,0,val3,12,1.227,0.005,1.766,2.998
41,4,val2,1,0.200,0.004,2.795,2.999
42,1,val2,16,1.652,0.004,1.343,2.999
43,2,val1,22,2.281,0.004,0.714,2.998
44,4,val2,0,0.100,0.005,2.894,3.000
45,1,val3,19,1.953,0.004,1.042,3.000
46,0,val3,3,0.322,0.005,2.672,2.999
47,1,val2,18,1.853,0.004,1.144,3.001
48,1,val3,13,1.350,0.004,1.647,3.001
49,1,val2,14,1.450,0.005,1.546,3.001
50,2,val1,20,2.079,0.005,0.917,3.002
51,0,val3,4,0.423,0.004,2.574,3.001
52,2,val1,10,1.067,0.004,1.932,3.002
53,2,val2,21,2.179,0.004,0.819,3.003
54,0,val3,1,0.121,0.004,2.877,3.002
55,0,val2,2,0.222,0.005,2.776,3.003
56,2,val1,18,1.878,0.005,1.120,3.003
57,1,val3,15,1.551,0.004,1.448,3.003
58,2,val2,24,2.482,0.005,0.516,3.004
59,0,val2,0,0.020,0.005,2.979,3.005
60,1,val3,12,1.249,0.004,1.751,3.004
61,2,val2,23,2.382,0.005,0.618,3.004
62,2,val3,25,2.583,0.004,0.420,3.007
63,3,val2,27,2.801,0.004,0.203,3.007
64,2,val3,19,1.979,0.005,1.025,3.009
65,3,val3,28,2.901,0.004,0.105,3.009
66,3,val3,26,2.700,0.004,0.308,3.012
67,2,val2,17,1.778,0.005,1.229,3.012
68,2,val2,14,1.473,0.004,1.534,3.012
69,3,val1,25,2.600,0.005,0.408,3.012
70,2,val3,15,1.575,0.005,1.433,3.012
71,2,val2,16,1.677,0.005,1.332,3.013
72,2,val3,9,0.965,0.004,2.044,3.014
73,3,val3,23,2.397,0.004,0.613,3.014
74,2,val3,13,1.372,0.005,1.637,3.014
75,3,val2,24,2.498,0.006,0.517,3.020
76,3,val3,18,1.893,0.004,1.124,3.020
77,3,val1,19,1.995,0.005,1.021,3.021
78,3,val3,22,2.297,0.005,0.720,3.021
79,3,val2,21,2.196,0.004,0.821,3.021
80,3,val2,20,2.095,0.006,0.921,3.022
81,4,val3,26,2.717,0.004,0.306,3.028
82,1,val3,11,1.149,0.005,1.878,3.032
83,1,val3,5,0.543,0.004,2.485,3.032
84,1,val3,7,0.745,0.004,2.284,3.033
85,1,val2,2,0.242,0.004,2.787,3.033
86,1,val1,8,0.846,0.004,2.183,3.033
87,1,val1,9,0.947,0.004,2.083,3.034
88,1,val2,3,0.342,0.004,2.687,3.034
89,1,val1,4,0.443,0.004,2.587,3.034
90,4,val3,21,2.215,0.004,0.815,3.034
91,1,val2,1,0.141,0.004,2.890,3.035
92,4,val3,23,2.416,0.004,0.614,3.035
93,3,val3,13,1.389,0.005,1.643,3.036
94,1,val3,0,0.040,0.005,2.992,3.037
95,3,val1,15,1.590,0.005,1.444,3.038
96,1,val1,6,0.644,0.005,2.390,3.039
97,3,val3,12,1.288,0.005,1.745,3.039
98,3,val3,14,1.489,0.005,1.546,3.040
99,3,val3,16,1.690,0.005,1.345,3.040
100,4,val2,24,2.517,0.004,0.519,3.040
101,4,val1,27,2.818,0.006,0.216,3.041
102,4,val2,19,2.013,0.004,1.024,3.041
103,3,val3,11,1.188,0.004,1.849,3.041
104,4,val1,25,2.617,0.004,0.420,3.042
105,4,val2,28,2.918,0.007,0.117,3.042
106,3,val3,17,1.791,0.005,1.246,3.042
107,4,val2,18,1.912,0.005,1.126,3.043
108,4,val2,22,2.315,0.004,0.724,3.043
109,3,val2,10,1.087,0.004,1.953,3.044
110,4,val2,13,1.408,0.004,1.632,3.045
111,4,val3,17,1.811,0.004,1.231,3.047
112,4,val3,20,2.114,0.005,0.929,3.048
113,4,val3,16,1.711,0.005,1.333,3.049
114,2,val2,12,1.270,0.005,1.776,3.051
115,4,val1,15,1.610,0.004,1.439,3.053
116,0,val3,28,2.842,0.005,0.208,3.054
117,2,val1,0,0.060,0.005,2.988,3.053
118,2,val2,8,0.864,0.004,2.185,3.054
119,2,val1,2,0.261,0.005,2.788,3.054
120,0,val1,27,2.741,0.004,0.309,3.054
121,2,val2,7,0.764,0.004,2.286,3.055
122,4,val1,14,1.509,0.005,1.541,3.055
123,0,val1,26,2.640,0.006,0.410,3.055
124,2,val2,1,0.161,0.005,2.890,3.055
125,0,val1,24,2.439,0.004,0.613,3.056
126,2,val3,11,1.168,0.006,1.881,3.056
127,0,val2,25,2.540,0.004,0.512,3.056
128,2,val2,4,0.463,0.005,2.589,3.056
129,2,val3,5,0.563,0.004,2.489,3.056
130,2,val2,3,0.362,0.004,2.690,3.057
131,2,val3,6,0.664,0.004,2.390,3.057
132,3,val2,6,0.684,0.005,2.371,3.060
133,3,val3,7,0.785,0.004,2.271,3.060
134,3,val2,9,0.986,0.005,2.069,3.060
135,3,val3,1,0.180,0.005,2.875,3.061
136,3,val1,3,0.382,0.004,2.676,3.061
137,3,val3,8,0.886,0.006,2.170,3.062
138,3,val3,0,0.080,0.005,2.977,3.062
139,3,val3,5,0.584,0.005,2.474,3.063
140,3,val3,4,0.483,0.005,2.576,3.063
141,3,val2,2,0.281,0.005,2.778,3.063
142,0,val2,20,2.035,0.005,1.029,3.070
143,0,val2,13,1.328,0.004,1.738,3.070
144,0,val2,21,2.135,0.004,0.931,3.071
145,3,val3,45,4.618,0.007,3.319,7.944
146,0,val3,57,5.773,0.006,2.166,7.945
147,3,val3,43,4.414,0.005,3.527,7.946
148,1,val3,31,3.162,0.005,4.779,7.945
149,1,val3,34,3.463,0.005,4.480,7.948
150,3,val3,44,4.516,0.004,3.428,7.948
151,1,val3,29,2.961,0.048,4.940,7.949
152,1,val3,32,3.262,0.006,4.683,7.951
153,3,val3,39,4.008,0.006,3.939,7.953
154,2,val3,29,2.985,0.030,4.937,7.952
155,0,val3,38,3.852,0.004,4.099,7.955
156,3,val3,38,3.907,0.005,4.043,7.955
157,3,val3,36,3.705,0.005,4.245,7.956
158,3,val3,32,3.303,0.005,4.648,7.956
159,0,val3,46,4.664,0.005,3.287,7.957
160,3,val3,31,3.202,0.005,4.749,7.957
161,3,val3,29,3.001,0.016,4.941,7.957
162,4,val3,48,4.934,0.005,3.018,7.957
163,4,val3,52,5.337,0.006,2.617,7.961
164,4,val3,47,4.833,0.006,3.122,7.961
165,4,val3,49,5.034,0.004,2.923,7.962
166,4,val3,40,4.127,0.006,3.829,7.962
167,4,val3,51,5.236,0.007,2.719,7.963
168,4,val3,38,3.926,0.006,4.031,7.963
169,4,val3,37,3.825,0.005,4.134,7.964
170,4,val3,30,3.120,0.006,4.839,7.964
171,4,val3,34,3.523,0.006,4.436,7.965
172,1,val3,57,5.780,0.006,2.182,7.968
173,1,val3,55,5.579,0.005,2.385,7.969
174,2,val1,36,3.691,0.007,4.270,7.969
175,1,val3,56,5.680,0.006,2.284,7.970
176,1,val3,48,4.872,0.005,3.093,7.970
177,1,val3,53,5.377,0.007,2.587,7.971
178,4,val1,46,4.732,0.006,3.232,7.970
179,1,val1,58,5.880,0.006,2.086,7.972
180,1,val3,52,5.276,0.004,2.692,7.972
181,3,val1,42,4.312,0.007,3.654,7.973
182,4,val1,56,5.742,0.006,2.226,7.973
183,1,val2,54,5.478,0.006,2.490,7.973
184,3,val1,46,4.719,0.007,3.249,7.975
185,4,val1,43,4.429,0.007,3.539,7.974
186,2,val1,33,3.388,0.005,4.580,7.972
187,1,val3,42,4.268,0.005,3.705,7.977
188,4,val1,41,4.228,0.005,3.745,7.978
189,4,val1,29,3.019,0.006,4.954,7.978
190,1,val3,38,3.865,0.005,4.109,7.978
191,1,val2,49,4.974,0.005,3.002,7.980
192,2,val3,52,5.306,0.007,2.668,7.981
193,3,val1,37,3.807,0.005,4.165,7.976
194,3,val1,30,3.101,0.004,4.873,7.979
195,2,val1,58,5.910,0.006,2.065,7.981
196,4,val2,39,4.026,0.005,3.950,7.982
197,4,val1,31,3.221,0.005,4.758,7.983
198,2,val1,55,5.608,0.006,2.369,7.983
199,4,val2,36,3.725,0.006,4.254,7.984
200,0,val3,42,4.258,0.005,3.721,7.985
201,0,val3,43,4.360,0.006,3.620,7.985
