id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val3,0,0.021,0.007,0.102,0.131
1,3,val1,13,0.256,0.006,0.835,1.096
2,0,val1,8,0.160,0.006,0.936,1.103
3,2,val1,23,0.429,0.009,0.667,1.104
4,4,val1,36,0.661,0.007,0.438,1.105
5,0,val1,31,0.560,0.007,0.540,1.108
6,2,val1,41,0.737,0.007,0.365,1.109
7,2,val1,7,0.152,0.006,0.954,1.112
8,2,val1,1,0.045,0.006,1.064,1.116
9,2,val1,44,0.788,0.009,0.321,1.119
10,4,val1,0,0.036,0.007,1.078,1.121
11,4,val1,1,0.054,0.005,1.063,1.122
12,2,val1,37,0.669,0.009,0.451,1.129
13,2,val1,9,0.186,0.005,0.939,1.130
14,1,val1,49,0.875,0.009,0.246,1.130
15,2,val1,14,0.274,0.005,0.856,1.135
16,1,val1,2,0.060,0.006,1.070,1.136
17,1,val1,26,0.478,0.006,0.653,1.137
18,2,val1,27,0.497,0.006,0.633,1.136
19,4,val1,25,0.468,0.007,0.664,1.139
20,4,val1,19,0.366,0.006,0.768,1.140
21,1,val1,50,0.892,0.008,0.242,1.142
22,1,val1,33,0.599,0.006,0.539,1.144
23,2,val1,3,0.080,0.005,1.060,1.145
24,1,val1,21,0.390,0.006,0.752,1.149
25,4,val1,8,0.174,0.005,0.967,1.147
26,2,val1,33,0.600,0.007,0.545,1.152
27,1,val1,10,0.198,0.006,0.947,1.151
28,3,val3,38,0.690,0.008,0.458,1.156
29,4,val1,49,0.888,0.008,0.258,1.154
30,4,val1,26,0.486,0.006,0.664,1.157
31,3,val3,50,0.898,0.008,0.251,1.158
32,3,val1,8,0.170,0.005,0.987,1.162
33,1,val3,4,0.094,0.005,1.062,1.162
34,4,val3,50,0.904,0.007,0.251,1.163
35,1,val3,17,0.321,0.005,0.837,1.163
36,3,val1,36,0.655,0.009,0.499,1.164
37,3,val1,14,0.273,0.007,0.884,1.165
38,2,val3,45,0.806,0.012,0.349,1.167
39,3,val1,31,0.569,0.007,0.592,1.168
40,0,val3,9,0.179,0.004,0.981,1.165
41,2,val1,10,0.204,0.004,0.965,1.173
42,0,val1,38,0.682,0.007,0.483,1.172
43,3,val3,9,0.187,0.005,0.983,1.175
44,3,val3,16,0.309,0.006,0.861,1.175
45,0,val1,43,0.771,0.008,0.397,1.175
46,3,val2,10,0.204,0.005,0.967,1.176
47,3,val2,5,0.118,0.008,1.054,1.179
48,0,val1,15,0.283,0.006,0.891,1.181
49,1,val3,46,0.823,0.007,0.352,1.182
50,2,val3,40,0.720,0.008,0.454,1.183
51,3,val3,4,0.100,0.006,1.079,1.185
52,1,val3,41,0.737,0.007,0.440,1.183
53,3,val3,34,0.621,0.005,0.560,1.186
54,0,val3,16,0.301,0.006,0.880,1.187
55,0,val3,45,0.806,0.013,0.368,1.187
56,0,val2,23,0.421,0.006,0.760,1.188
57,0,val1,39,0.701,0.007,0.481,1.189
58,1,val1,16,0.303,0.006,0.879,1.189
59,4,val3,21,0.400,0.005,0.783,1.189
60,4,val3,33,0.609,0.007,0.574,1.190
61,2,val2,35,0.635,0.010,0.546,1.190
62,1,val1,28,0.512,0.008,0.672,1.193
63,1,val1,22,0.408,0.005,0.781,1.194
64,0,val1,4,0.092,0.005,1.097,1.193
65,0,val1,28,0.508,0.007,0.679,1.195
66,3,val2,41,0.742,0.009,0.444,1.194
67,1,val3,6,0.129,0.005,1.060,1.194
68,2,val3,16,0.308,0.005,0.882,1.195
69,3,val2,46,0.830,0.010,0.356,1.195
70,0,val3,22,0.404,0.006,0.788,1.198
71,1,val1,34,0.617,0.006,0.572,1.195
72,4,val3,27,0.504,0.006,0.691,1.202
73,4,val3,16,0.313,0.005,0.885,1.203
74,0,val1,46,0.823,0.009,0.370,1.201
75,1,val1,23,0.426,0.007,0.764,1.197
76,3,val2,18,0.344,0.007,0.845,1.196
77,3,val2,24,0.449,0.006,0.743,1.199
78,3,val3,28,0.518,0.006,0.677,1.200
79,3,val2,30,0.552,0.010,0.638,1.200
80,0,val1,35,0.629,0.006,0.567,1.202
81,0,val1,17,0.318,0.006,0.879,1.202
82,0,val2,18,0.335,0.005,0.863,1.203
83,4,val2,46,0.835,0.008,0.366,1.208
84,2,val2,5,0.115,0.007,1.090,1.212
85,0,val1,30,0.542,0.006,0.655,1.204
86,3,val3,17,0.326,0.007,0.868,1.201
87,1,val1,29,0.530,0.007,0.663,1.200
88,4,val3,4,0.105,0.005,1.101,1.211
89,2,val2,6,0.133,0.006,1.075,1.214
90,0,val1,5,0.109,0.005,1.091,1.205
91,3,val2,7,0.153,0.006,1.043,1.202
92,1,val1,5,0.112,0.005,1.086,1.203
93,4,val3,23,0.434,0.006,0.773,1.214
94,2,val2,47,0.840,0.009,0.366,1.214
95,0,val1,24,0.439,0.007,0.759,1.206
96,3,val2,1,0.049,0.005,1.149,1.203
