id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val3,0,0.021,0.006,0.102,0.129
1,2,val2,4,0.096,0.006,0.937,1.040
2,4,val2,33,0.606,0.005,0.431,1.042
3,3,val2,27,0.498,0.005,0.536,1.039
4,3,val2,21,0.395,0.005,0.644,1.044
5,1,val2,3,0.076,0.004,0.962,1.043
6,3,val2,39,0.708,0.005,0.332,1.045
7,2,val2,40,0.718,0.005,0.324,1.047
8,0,val2,40,0.711,0.008,0.328,1.048
9,1,val2,15,0.285,0.005,0.760,1.050
10,3,val2,45,0.812,0.007,0.232,1.051
11,4,val2,40,0.725,0.008,0.318,1.051
12,2,val2,34,0.613,0.007,0.433,1.053
13,2,val2,5,0.113,0.006,0.935,1.054
14,3,val2,40,0.725,0.005,0.325,1.055
15,0,val2,34,0.609,0.008,0.440,1.056
16,3,val2,22,0.412,0.005,0.643,1.060
17,1,val2,45,0.804,0.008,0.248,1.059
18,0,val2,29,0.521,0.005,0.534,1.060
19,2,val2,52,0.926,0.008,0.127,1.062
20,1,val3,27,0.491,0.006,0.567,1.064
21,0,val2,17,0.315,0.005,0.744,1.064
22,1,val2,39,0.700,0.008,0.358,1.065
23,1,val2,22,0.405,0.006,0.655,1.066
24,1,val3,40,0.717,0.007,0.343,1.067
25,3,val2,5,0.120,0.004,0.943,1.067
26,2,val3,9,0.181,0.007,0.879,1.068
27,3,val2,41,0.742,0.008,0.319,1.069
28,2,val3,10,0.199,0.005,0.864,1.069
29,2,val2,17,0.321,0.004,0.745,1.070
30,0,val2,41,0.728,0.009,0.335,1.072
31,0,val2,24,0.435,0.006,0.632,1.073
32,3,val2,29,0.532,0.007,0.536,1.075
33,1,val2,16,0.301,0.005,0.768,1.075
34,1,val2,11,0.215,0.005,0.855,1.075
35,1,val3,28,0.508,0.005,0.565,1.078
36,2,val2,24,0.441,0.007,0.631,1.078
37,1,val3,29,0.525,0.006,0.548,1.079
38,0,val2,6,0.126,0.004,0.950,1.080
39,2,val3,33,0.597,0.006,0.477,1.079
40,2,val3,22,0.406,0.006,0.670,1.082
41,1,val2,5,0.111,0.005,0.967,1.083
42,1,val2,23,0.423,0.005,0.656,1.084
43,2,val2,18,0.337,0.005,0.741,1.084
44,1,val2,52,0.925,0.010,0.150,1.085
45,1,val2,35,0.630,0.006,0.449,1.086
46,1,val3,17,0.318,0.004,0.765,1.088
47,1,val3,24,0.440,0.006,0.643,1.088
48,2,val3,16,0.302,0.006,0.780,1.088
49,3,val2,24,0.447,0.006,0.636,1.089
50,1,val2,18,0.335,0.005,0.748,1.089
51,4,val2,23,0.433,0.006,0.652,1.090
52,2,val3,46,0.823,0.008,0.259,1.090
53,1,val2,30,0.543,0.007,0.542,1.092
54,3,val2,48,0.864,0.004,0.227,1.094
55,4,val2,47,0.846,0.005,0.240,1.091
56,4,val2,35,0.640,0.007,0.446,1.093
57,4,val2,0,0.035,0.006,1.052,1.094
58,4,val2,6,0.137,0.006,0.953,1.096
59,1,val3,53,0.942,0.004,0.149,1.096
60,4,val2,18,0.346,0.007,0.744,1.097
61,2,val3,28,0.510,0.006,0.583,1.099
62,1,val3,19,0.353,0.005,0.739,1.097
63,4,val2,30,0.554,0.006,0.539,1.099
64,2,val3,47,0.840,0.005,0.255,1.101
65,3,val2,25,0.464,0.006,0.628,1.098
66,3,val2,19,0.361,0.004,0.738,1.103
67,0,val3,48,0.848,0.007,0.248,1.103
68,1,val3,42,0.751,0.005,0.351,1.108
69,1,val2,13,0.250,0.005,0.853,1.108
70,0,val3,37,0.660,0.006,0.441,1.108
71,1,val2,31,0.561,0.008,0.541,1.111
72,2,val3,11,0.216,0.004,0.890,1.110
73,1,val3,44,0.785,0.005,0.321,1.111
74,1,val2,43,0.769,0.008,0.335,1.112
75,2,val3,12,0.233,0.007,0.872,1.112
76,1,val2,8,0.163,0.005,0.944,1.112
77,0,val3,4,0.091,0.004,1.018,1.113
78,1,val2,32,0.578,0.005,0.530,1.113
79,0,val3,52,0.917,0.010,0.187,1.114
80,0,val3,10,0.197,0.004,0.914,1.115
81,0,val3,12,0.232,0.005,0.880,1.117
82,0,val3,11,0.213,0.003,0.901,1.117
83,4,val1,1,0.052,0.005,1.060,1.118
84,0,val3,36,0.642,0.006,0.470,1.118
85,1,val3,20,0.371,0.005,0.744,1.119
86,2,val2,31,0.562,0.005,0.552,1.119
87,0,val3,30,0.538,0.007,0.575,1.119
88,3,val1,49,0.880,0.006,0.234,1.121
89,3,val1,14,0.276,0.005,0.840,1.122
90,4,val1,31,0.572,0.006,0.542,1.120
91,0,val3,1,0.038,0.007,1.075,1.120
92,2,val3,41,0.735,0.006,0.381,1.122
93,4,val2,2,0.069,0.004,1.049,1.122
94,3,val1,26,0.481,0.006,0.638,1.125
95,0,val2,25,0.452,0.006,0.662,1.120
96,2,val3,48,0.858,0.008,0.259,1.124
97,1,val3,26,0.474,0.008,0.648,1.130
98,4,val1,19,0.364,0.006,0.753,1.123
99,1,val1,33,0.596,0.007,0.534,1.136
100,4,val2,13,0.259,0.005,0.859,1.124
101,4,val1,50,0.897,0.007,0.223,1.127
102,0,val3,43,0.762,0.008,0.351,1.121
103,2,val2,37,0.665,0.008,0.452,1.125
104,2,val2,20,0.372,0.005,0.749,1.127
105,2,val1,39,0.700,0.006,0.426,1.131
106,2,val3,36,0.649,0.007,0.476,1.132
107,2,val3,1,0.045,0.005,1.083,1.133
108,2,val1,45,0.805,0.006,0.322,1.133
109,2,val2,26,0.475,0.005,0.653,1.134
110,2,val2,21,0.389,0.005,0.740,1.134
111,4,val1,38,0.692,0.006,0.432,1.130
112,0,val3,49,0.866,0.010,0.245,1.122
113,0,val2,26,0.469,0.005,0.649,1.122
114,0,val3,2,0.056,0.005,1.067,1.127
115,0,val2,19,0.349,0.006,0.773,1.128
116,0,val3,8,0.161,0.005,0.963,1.129
117,2,val1,15,0.285,0.007,0.846,1.137
118,2,val3,7,0.147,0.005,0.987,1.139
119,4,val1,3,0.086,0.005,1.041,1.132
