id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val1,0,0.021,0.006,0.105,0.132
1,3,val1,47,0.852,0.006,0.134,0.992
2,2,val1,12,0.235,0.005,0.754,0.994
3,3,val1,19,0.365,0.006,0.623,0.995
4,2,val1,30,0.547,0.008,0.441,0.996
5,1,val1,7,0.146,0.005,0.848,0.999
6,4,val1,52,0.933,0.023,0.045,1.001
7,4,val1,48,0.863,0.008,0.131,1.002
8,0,val1,43,0.765,0.007,0.229,1.002
9,2,val1,18,0.340,0.006,0.661,1.006
10,0,val1,2,0.056,0.004,0.949,1.009
11,0,val1,8,0.160,0.006,0.843,1.009
12,1,val1,13,0.250,0.005,0.755,1.010
13,4,val1,36,0.658,0.006,0.347,1.011
14,4,val1,31,0.572,0.007,0.435,1.014
15,2,val1,36,0.652,0.006,0.359,1.017
16,2,val1,13,0.252,0.005,0.762,1.019
17,0,val1,49,0.870,0.006,0.144,1.020
18,0,val1,32,0.574,0.007,0.441,1.022
19,1,val1,42,0.753,0.007,0.263,1.023
20,4,val1,19,0.366,0.010,0.650,1.026
21,1,val1,19,0.356,0.005,0.664,1.025
22,2,val1,7,0.150,0.005,0.874,1.029
23,4,val1,14,0.280,0.005,0.742,1.028
24,2,val1,37,0.668,0.007,0.356,1.031
25,0,val1,26,0.472,0.005,0.555,1.032
26,1,val1,48,0.858,0.008,0.169,1.036
27,1,val1,49,0.875,0.005,0.158,1.037
28,0,val1,3,0.073,0.005,0.956,1.034
29,4,val1,43,0.777,0.008,0.255,1.040
30,0,val2,28,0.506,0.008,0.526,1.040
31,0,val2,52,0.921,0.009,0.111,1.041
32,4,val1,3,0.089,0.005,0.948,1.042
33,2,val1,25,0.461,0.006,0.575,1.041
34,2,val1,8,0.167,0.004,0.872,1.043
35,0,val1,45,0.800,0.006,0.241,1.047
36,2,val2,46,0.824,0.007,0.215,1.047
37,4,val2,21,0.400,0.006,0.638,1.045
38,1,val1,31,0.564,0.006,0.480,1.050
39,1,val2,15,0.286,0.007,0.758,1.051
40,4,val1,50,0.898,0.008,0.145,1.051
41,1,val1,26,0.477,0.005,0.569,1.051
42,1,val2,4,0.094,0.005,0.952,1.052
43,0,val2,46,0.818,0.007,0.228,1.053
44,4,val1,51,0.915,0.008,0.128,1.052
45,2,val1,49,0.877,0.006,0.171,1.054
46,2,val1,20,0.373,0.008,0.674,1.055
47,0,val2,47,0.835,0.005,0.215,1.055
48,4,val2,15,0.298,0.004,0.754,1.057
49,1,val1,20,0.372,0.007,0.678,1.058
50,0,val1,34,0.610,0.006,0.442,1.058
51,4,val2,27,0.503,0.005,0.551,1.059
52,4,val1,39,0.710,0.008,0.342,1.060
53,1,val1,44,0.788,0.006,0.266,1.060
54,1,val2,33,0.598,0.005,0.458,1.061
55,4,val1,16,0.314,0.006,0.741,1.061
56,3,val2,27,0.503,0.009,0.550,1.061
57,2,val2,17,0.321,0.008,0.733,1.062
58,3,val1,3,0.086,0.004,0.973,1.062
59,2,val1,2,0.063,0.006,0.995,1.063
60,0,val2,35,0.627,0.009,0.428,1.063
61,0,val1,4,0.090,0.005,0.968,1.064
62,1,val2,51,0.910,0.010,0.142,1.062
63,4,val2,33,0.607,0.007,0.453,1.066
64,4,val2,10,0.209,0.005,0.855,1.069
65,2,val1,26,0.478,0.006,0.585,1.069
66,3,val1,32,0.591,0.005,0.473,1.069
67,4,val1,22,0.418,0.006,0.646,1.070
68,0,val1,40,0.714,0.007,0.349,1.070
69,1,val2,45,0.806,0.008,0.258,1.072
70,2,val2,5,0.115,0.006,0.949,1.070
71,2,val2,41,0.738,0.007,0.326,1.070
72,2,val1,38,0.686,0.006,0.384,1.077
73,2,val1,3,0.080,0.006,0.993,1.078
74,3,val1,21,0.399,0.005,0.667,1.071
75,3,val3,18,0.348,0.005,0.722,1.075
76,3,val2,39,0.713,0.007,0.356,1.076
77,3,val2,28,0.521,0.006,0.551,1.077
78,0,val1,17,0.316,0.006,0.753,1.075
79,3,val3,30,0.556,0.007,0.515,1.078
80,4,val1,5,0.123,0.008,0.939,1.070
81,2,val3,0,0.029,0.006,1.045,1.080
82,1,val1,9,0.180,0.005,0.888,1.073
